,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,isJanuary
MCK,2.19310057493922,2.057221423503262,1.2280987871824613,1.3777846751423544,0.27672589403638925,0.258540898363807,0.19113563636216085,0.05943041468635846,0.04204469222105644,0.06184315866001538,0.05116338897301497,0.6711166734426018,-0.04332849247329977,-0.039321710071001166,-0.11120890297117124,-0.13362894227423092,-0.4052949617349056,-0.22580038710786834,-0.06168800476727426,-0.06310933906966203,-0.06628036159126668,-0.05095201636805635,-0.07318525981358696,-0.04652732704558723,-0.06135513065450922,-0.11852179942645033,-0.07037555536463484,-0.04233963093407274,-0.04290878808692959,-0.06963012284184408,-0.03677023307331095,,0
D,-0.36621185968217707,-0.3056365910004216,-0.4634591278967564,0.019763741555733502,-0.06820592025077526,-0.043472761481780184,0.0007957028061103325,-0.056161005816984244,-0.054574536997030146,-0.06550250205617164,-0.06719718799384984,-0.1561024882789821,-0.01616783449516858,-0.034430816864774796,0.3093592874778114,0.11994313659463171,0.4449321116564032,0.2273224337106375,-0.03155731465523054,-0.026207248563198046,-0.057321767471546034,-0.05348111626649466,-0.038516921508124406,-0.07485853819766569,-0.05640251539538889,-0.05532684831842946,-0.0454731823764955,-0.06286831798455977,-0.04308027960437754,-0.11133497710916858,-0.07016012518963158,,0
KLAC,0.43612496483797303,-0.17424800628707093,-0.23665804983727734,-0.29228603949914145,-0.07567568546014065,0.006785334399446025,-0.09476649585574107,-0.054991675871317605,-0.030906181496387707,-0.02966272184045541,-0.01992218420575553,0.2745155598395246,-0.027818789854884715,-0.021716477988616523,0.2510970108710751,0.1218750031865089,0.13368407753509431,0.07514814845510638,-0.028164416984854158,-0.04276816460998594,-0.0573272198512027,-0.04431715382542697,-0.08803325613809063,-0.02664621369228302,-0.03189940900132811,0.0013701165985761578,-0.02312908609333976,0.01274674921774112,-0.041930401398020636,0.14139834218037053,0.046415354855754896,,0
GLW,1.6572400343980018,0.9891909054533959,0.9931126320850407,0.5326057743804387,0.20565081097110371,0.33301199024721306,0.3409235072796787,0.05147723056627217,0.055945494990725715,0.014325958935789638,0.024178704109424097,0.2857627422298731,-0.030239293653433773,-0.018729820951866427,0.1645551367658018,0.03041588105133381,0.06353278536311316,0.06600348859735873,-0.034877614532893106,-0.0342448648400773,-0.07531567950883841,-0.052083420607155234,-0.09301524220404021,-0.10887189276952705,-0.06734947445809862,-0.07802367570475154,-0.044038578609258146,-0.038488113670764816,-0.04276449089328967,-0.021735376365123057,-0.047470759211469864,,0
MET,-0.43724409266626707,0.4330077251613222,0.39425458692911153,-0.14615919719033768,-0.09932820075630755,-0.036385486232535826,-0.07680774497982783,-0.0591026608112456,-0.04195407953173123,-0.05337183232822424,-0.05330516195599258,-0.07281328255233185,-0.06469146436657883,-0.05014929568698935,-0.061279806182131795,-0.10245490408716044,-0.086378971441408,-0.07061663586461864,-0.04526825995518985,-0.03390035386696995,-0.07166563136109591,-0.05189318941447739,-0.07226697730281634,-0.09409716836825813,-0.07510002229764182,-0.07981149293384034,-0.04075123792014208,-0.02751036381988398,-0.04283889390818331,-0.05457947136884166,-0.06605905295882529,,0
DHR,-0.04703017630299428,0.11457940542072448,0.17677205179904212,0.019501540789101678,-0.0637571300127276,-0.09148779828615711,-0.10871091651975145,-0.04444697065012609,-0.05406347873431126,-0.06918300152947675,-0.07301002526442137,-0.17544114192117716,-0.04624370730863162,-0.03982295838531207,0.04355946180175884,0.01529633983795032,0.07995020383504187,0.028177096624630804,0.0025586724930580563,-0.015186853922707542,-0.03417368380200373,-0.01646492995555169,0.07494608305265854,-4.7395593758910436e-05,-0.037292818933105404,0.022646857288709528,-0.020681790653900294,-0.02303451930805966,-0.04245149140937574,0.012048377648334446,-0.03203478550498695,,0
ETN,-0.1915353391867677,-0.03826774824029171,0.14712413865776455,-0.028246925038560026,-0.08870866521029341,-0.08137222968920486,-0.10667394987436123,-0.059294812136452636,-0.05463888244641329,-0.08888451256118515,-0.09434636354372075,-0.4927180272322692,-0.039883102568542335,-0.03793031332824205,-0.009133166259308927,-0.012665076617062888,0.09734004859482237,-0.019688496402006764,-0.06274754893637427,-0.06815373743558345,-0.10623484542668332,-0.08487361643153453,-0.2078525432858395,-0.15274590398619925,-0.10740935700836712,-0.19207068234167388,-0.07831031801100753,-0.06907663013022156,-0.04316392450842233,-0.13467184539661278,-0.10077295375795285,,0
MSI,0.13502809377874567,0.40427522155185974,0.35340041349702195,0.0014081523502283608,-0.055365680002195106,-0.10133059320489436,-0.10531173324611512,-0.027442832460980636,-0.041679338147707606,-0.05113098191282756,-0.08953106957518853,-0.1271121239509841,-0.03495447016696664,0.0009272661254647891,-0.033387512649567276,-0.1831558230499338,-0.18123865075872894,-0.18304522332855777,-0.07526220943298693,-0.06857872261423023,-0.07029771668820403,-0.039637844494674904,-0.0021771924993073885,-0.017380462826422353,-0.03540899626647778,-0.03835343381877815,-0.06155648745021642,-0.05202696156052015,-0.043098943689186694,-0.12182662534537467,-0.05831699784316169,,0
NI,-0.2735426299266724,-0.35362709156469113,-0.17871616460691436,0.19091648582574505,-0.035831394398385244,-0.015749307859759254,0.026583345020593185,-0.023969380708698026,-0.015098107788090431,-0.024442702496005577,-0.020393985935963546,0.284151034448041,-0.018166964327554505,-0.05042049450606639,0.08131925229257468,-0.03279316603176247,0.0055006323248107105,-0.018838384471840525,-0.045559246138704886,-0.06552348111703438,-0.10231029019295196,-0.09707381505195316,-0.2003017362859006,-0.19428850975000836,-0.11130223946479571,-0.22514599323845147,-0.1034678331314641,-0.10625768483557843,-0.0436700416346987,-0.2139738614305473,-0.10105350324100665,,0
TROW,0.4322938258399205,0.5052654152810475,0.5397060652006174,0.06791003493285838,-0.03982127423321734,-0.017199943669968496,-0.02052020196176537,-0.046766811572379656,-0.04626733936201708,-0.06691556497068675,-0.06798041828172612,-0.1984933040086411,-0.03379622038309716,-0.02669472080495447,-0.03301447540747306,-0.03003357996862047,0.24672451430939418,0.02594343293458984,-0.025457200108076426,-0.032000252396619654,-0.04837031712171179,-0.04511141973197464,-0.07261641888803211,-0.08328806204790613,-0.07008757529190086,-0.0974487647099102,-0.05320236264836718,-0.05395710827554702,-0.04302664145781497,-0.04971555270268257,-0.05900754474357302,,0
