,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,isJanuary
MCK,-0.0613418530351438,-0.12359815406460783,-0.040009772690354994,0.050808756475514194,0.10713081846118477,0.10809915445400797,0.11051557005562129,0.06840089814179295,-0.11598441815041971,-0.09354402261116113,0.0013373507229976767,0.0624645212055821,0.0327631197448534,0.041461293128443044,0.03653232821107566,0.04697013627138302,0.051029283850391405,0.06581617860249334,0.05073934473760522,0.04378080603073364,0.04957958828646003,0.052189040301536815,0.04088141490287045,0.0562481878805452,0.06436648303856196,0.05827776167004939,0.055378370542186195,0.07132502174543376,0.08147289069295449,0.08959118585097148,-0.20353725717599291,,0
D,0.0043832185347525,-0.01166174439250589,0.01146187864971937,0.006101051857187789,-0.0046475532529911545,-0.003067127011728732,0.006929175868784165,0.029456975297390997,0.03341642520238097,0.018687271555818397,0.03754598115680485,0.07335621202751907,-0.0047564139521475,-0.004035745171519167,-0.002594407610262306,0.007927356586912682,0.01253963678293446,0.01253963678293446,0.01398097434419121,0.019746324589218656,0.016863649466704933,0.02579994234649763,0.019746324589218878,0.030556356298645282,0.038051311617181005,0.030556356298645504,0.008936292879792918,0.011098299221678376,0.017728452003459738,0.04381666186220867,-0.09440761026232292,,0
KLAC,-0.0302720059566745,-0.10545231121537502,-0.14862878801520363,-0.2964300235772016,-0.18514328536427538,-0.15855915411882504,-0.29429094013852986,-0.35686011639206805,-0.28170414590755954,-0.22904291866215376,-0.23397386381911545,-0.21510059816685068,0.0183945047964599,0.0051948191772268615,0.0032460890817285204,0.050422045412947814,0.04912468642671808,0.0629730515390663,0.04046844887544321,0.04501189694340102,0.07682410826756847,0.08201892744479511,0.08656237551275336,0.08742907591434235,0.059944983365812554,0.045229917851875356,0.04760930653201445,0.03505830040589619,0.05496818509706025,0.0943519126624397,0.14325857818068344,,0
GLW,0.2269705603038936,0.19183285849952525,0.06597530864197543,0.051673314339981236,0.18349067799022412,0.27527955895646294,0.21717801920477853,-0.002603922724505381,0.08878310701600789,0.12311410588588201,0.23936626772319247,0.15864503344733727,-0.0027223230490017,0.009074410163339541,0.0027223230490021066,0.04174228675136127,0.07622504537205077,0.09165154264972775,0.06715063520871145,0.06896551724137945,0.07985480943738676,0.07441016333938322,0.06896551724137945,0.0753176043557171,0.07622504537205121,0.049909255898367144,0.04355716878402949,0.01179673321234187,0.04627949183303137,0.045372050816697485,0.13430127041742357,,0
MET,-0.0044486474247125,0.038695768794871466,0.045436041612308964,0.009729558312927988,0.04046038651678274,0.05667049969907256,0.05107244247756659,0.09762923260089962,0.13796694748422755,0.12332040140528777,0.13144290004753945,0.17524904903757443,0.0084791058600974,0.00623480127270537,-0.007480082496383322,0.01321956966438953,0.0057366887832344116,0.011224321321733344,0.006234801272705814,-0.016706357090686685,-0.0014943374684127653,-0.0007471687342061051,0.02743256592294996,0.03192117509773418,0.011224321321733788,0.018704403818116777,0.008230049615362889,0.015712930496518007,0.018953460062852256,0.024939205090822147,-0.11595946819495728,,0
DHR,-0.0032665561534503,-0.032098984107293616,-0.00029972690492685583,-0.007061165382926116,0.009466480672614352,0.11743715101700047,0.09157548693698692,0.10817017320097388,0.1051532160169284,0.1841992127855443,0.218033233831876,0.22400529496723043,0.0054551473657442,-0.0036367649104962485,-0.008182721048616504,0.010727976701674802,0.009089513354795686,0.009818785474051017,0.0012714283658068481,-0.005272829335930207,0.011090213839857865,0.004545956138120477,-0.0018183824552479022,0.004545956138120477,-0.0018183824552479022,-0.015453851948163733,-0.023636572996780347,-0.029091720362524498,-0.022365144630973277,-0.020908999313907883,-0.17818228924275592,,0
ETN,0.0774582560296845,0.07132749567690433,0.026917297544954977,0.08309678735736115,0.053311625705033894,0.16866143355859275,0.17119806302678198,0.09346848860869894,0.1470113624925986,0.16062304796521643,0.22419395043592472,0.30460492273259954,-0.0058651026392962,-0.005131964809384271,-0.00293255131964798,0.007331378299120228,0.011730205278592365,0.013929618768328433,0.008797653958944052,0.019061583577712593,0.030058651026392935,0.024193548387096753,0.02639296187683282,0.018328445747800792,0.00733137829912045,0.006158357771261391,-0.002932551319647758,0.002346041055718784,0.00733137829912045,0.02052785923753686,-0.1404692082111434,,0
MSI,0.1675856784410354,0.2954926516337033,0.23735743576960688,0.2573693602643594,0.34479132102673904,0.2505942127037384,0.08410383134172594,0.1062976225214527,0.25381187915280945,0.18915467132676178,0.32693522739890857,0.47228845280005927,0.0165058763524292,0.0317420699085178,0.01777555914877027,0.02666333872315496,0.033011752704858566,0.03682080109388064,0.005078731185362617,0.008247512181358552,0.012696827963406765,0.01586560895940292,0.008247512181358774,0.0031687809959957125,-0.009528046967410941,-0.026033923319840224,-0.02984297170886241,-0.028573288912521755,-0.014606778152773892,-0.015876460949114435,-0.0629198363519946,,0
NI,-0.036701103134302,-0.004132376116266601,-0.022533616239747034,-0.07702436414308911,-0.07197708701440875,-0.08001565291430346,-0.07689483068764447,-0.07242354357017666,-0.06306107689019969,-0.053800014030730536,-0.04414388694559224,-0.00482192377000934,0.0060960065615196,0.0017512164304003264,0.0013078704986535516,0.0078472229919202,0.004799219711160374,-0.001740132782106052,0.0013078704986537737,-0.00043226228345272233,-0.006960531128425762,0.0017512164304005484,4.440892098500626e-16,0.005663744278066929,-0.0008645245669058887,-0.011316404907838917,-0.030923378739345253,-0.02482737217782549,-0.020028152466665228,-0.0030480032807592705,-0.05704753776753091,,0
TROW,0.0976409915729672,0.11202098430499907,0.13608206857694105,0.08065926918226896,0.01788815302074953,0.061046400107113596,-0.028109429417435994,0.043071744451220306,0.07038962350930156,0.17441762940597405,0.250515544824806,0.3161094558372237,0.0045025871927548,-0.0015008623975848456,-0.010673559009704237,0.0008341923120973593,-0.00967355388147273,-0.020847970160530638,-0.017512910322616926,-0.006504306859693165,0.017511200912141422,0.016677008600044063,0.020680447933921098,0.021013782976665007,0.022847980416993652,0.00933850942825365,-0.0030017247951698023,-0.005003444462108209,-0.000167522226609651,0.02384798554522516,-0.12124848503496588,,0
