,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,isJanuary
MCK,-0.10815202672203661,-0.05112820512820515,-0.03225806451612889,0.052470679784336616,0.037233762818827065,-0.16844878351154513,-0.026157697121401813,0.016614946987328683,0.07062200956937792,0.09141835518474362,0.02712965001100609,0.04031654368516735,-0.003681247293200518,-0.0029341447511410657,0.0027247956403269047,0.002826086956521756,-0.01674615217862563,-0.0342280769442761,0.01866225316744674,-0.01624740881842124,-0.044136909846802186,0.0023832221163013756,-0.01349262957679509,-0.005061155630535663,0.0016350753951432928,0.010278113663845234,0.005086774386594772,-0.01155105686216129,-0.004999698813324405,0.006356701779876461,-0.0015640979365938446,-0.006025185274447176,0
D,-0.030172413793103425,0.021777003484320545,0.013910574875798387,-0.05192794821277791,-0.0033888315898040755,0.0776467074809617,-0.0049807883876475945,0.06810749324612542,-0.04426317197111529,0.007670850767085069,0.09452247191011232,-0.000512426338713845,-0.0017524939336749368,0.01566509115462522,0.0014625714665603695,-0.0018587360594793934,-0.003724394785847296,-0.031108144192256493,0.01777594047126918,-0.002707825616030335,0.002715177844148764,0.005280259951259136,0.011717171717171793,0.015042598509052096,-0.006557377049180357,0.01650165016501659,-0.002077922077922012,0.0024726704841229186,-0.0016876541607165896,-0.011963589076723014,-0.0018425901553040802,-0.009757383966244815,0
KLAC,-0.04986727341676156,0.03584006629376413,0.3429371748699481,-0.007910447761194095,0.038640107832859094,-0.01528737321769813,0.020180722891566027,0.06728232189973626,-0.03849326367885619,0.0371160409556317,0.005766854318275394,0.03712328767123285,0.02070155261644624,-0.00760563380281698,0.004967357365881497,-0.002118344866544386,-0.006651570902915349,-0.016811511611340535,0.02941602666280252,-0.028856981981982166,-0.003478765038411269,0.019490909090909225,0.004422884862320009,-0.005255681818181923,-0.012423247179780161,0.01662810873337195,-0.015502773431944283,0.0005778676683041439,-0.004620271440947232,0.015375689004931914,-0.00728571428571434,-0.00849043027773766,0
GLW,-0.0747311827956989,0.020870602265951277,0.08454810495626841,0.007530930607853703,-0.03177966101694907,0.03676880222841228,-0.005434782608695565,0.13409337676438637,-0.09719535783365563,0.11472785485592318,-0.010149830836152729,0.09242871189773849,0.0035288928098808903,0.0008791208791207872,0.003513394817742821,-0.006126914660831484,-0.00528401585204763,-0.01726427622841964,0.005855855855855907,-0.0004478280340348695,-0.0035842293906810374,0.013489208633093552,0.00709849157054121,0.006607929515418665,-0.0013129102844638973,0.009202453987730008,-0.0034737299174989467,0.002178649237472907,-0.00043478260869567187,0.017833840800348,0.007264957264957239,0.0038184132371659185,0
MET,-0.10295456143699577,-0.027032597042021655,0.05929278081490419,0.009682427038055552,-0.058765020977335714,-0.05241862503214978,-0.10720065237155796,0.09932592345118185,0.03227239804593407,0.004409417645093949,-0.11900110949223963,0.0803858885733979,-0.0059839412401248016,0.0002312373014348168,-0.006712124163906763,0.005125643647470701,0.00788341906226342,0.002762138566424266,0.0,0.007797637282437098,-0.00682793501583745,0.011918509697613544,-0.0022646343416165005,0.004766271812507883,0.00022564721452456027,0.011746216825935907,-0.00558194536307699,-0.009878664503320533,-0.020633850303439116,0.01921867773834318,0.002498196455110291,-0.0047601732174143985,0
DHR,-0.04916924363327069,0.0,0.09428803527909957,0.030798883067810312,-0.04198149156232989,-0.04842949005879815,0.03297907910185027,0.055524643281327224,0.025491709740216084,0.01685098999907253,0.033037162590720204,0.0603172619233614,0.0031882280809321095,-0.010023224544676745,-0.020002469440671522,-0.0027718281466548866,-0.007580543272267981,-0.022533418204964906,0.014587132065642106,-0.01412066752246477,-0.0023437499999998668,0.006003654398329283,-0.005448884276076815,0.008087659796504054,-0.004658385093167738,0.014430577223088825,-0.007433038574907069,0.00012911555842465283,-0.010069713400464586,0.008998435054773157,0.0012924906294429217,-0.0002581644507551051,0
ETN,-0.05607940446650128,-0.07982062780269061,0.08689735614307925,0.048116777797801324,-0.10814053127677814,-0.01366920523335291,0.13329336530775393,0.08441671000173345,0.022297624818225836,-0.02914303717706357,-0.024338451486442425,0.06339091061546198,0.010051005100510046,0.0053467993465023955,-0.014477766287487093,-0.0016489281966721725,-0.02072072072072062,-0.03235203925176322,0.015053081920456401,-0.014673743365594794,-0.0034854245880862056,-0.004610492845786962,0.00718735026353623,0.01173485569299082,-0.013009404388714674,0.024297284421152865,-0.00852713178294573,-0.013291634089132143,-0.006656101426307459,0.016113592852584624,0.00926362066258446,0.002489110143123696,0
MSI,0.07889480692410111,0.07515723270440233,0.023701536210680496,0.024696645253390548,-0.05062413314840486,-0.013299837446431262,0.10378492039651532,0.06709895686495648,-0.0014608233731739917,-0.0821518484165894,-0.04405158672656151,0.05344670513209837,0.0028586278586280045,0.009587976159626699,0.002951745379876858,-0.004094689699296272,-0.010407297957085948,-0.0032459101532069656,-0.0026051843167904654,-0.00861956379783202,-0.004610723224871438,0.002249867654843918,-0.0010563845239667247,0.006477197620621267,-0.012214342001576117,0.013827948411115676,-0.0027540983606556546,-0.004208311415044852,0.003037506603275286,0.004476629361422013,0.0022283392318782624,0.013471095997907412,0
NI,0.011445783132530085,0.12492419648271702,0.024598930481283476,0.003136434918975528,0.014560582423297053,0.08243173621844413,0.021883920076118057,0.09225776541492814,-0.02990175138829554,0.05156456588805636,0.11148365465213739,-0.03023431594860171,-0.0016729401923880616,0.016338500209468032,0.004122011541632276,-0.0024630541871920597,-0.004526748971193428,-0.03265812319140149,0.010256410256410442,-0.014382402707275754,0.0047210300429183505,0.005980350277659197,0.02845010615711252,0.013625103220479051,0.0004073319755599769,0.037459283387622166,-0.012558869701726816,-0.001987281399046137,0.003982477100756832,-0.01824672748909162,-0.009696969696969648,-0.006935944512443948,0
TROW,-0.06806690003889537,-0.009265858873841903,0.08727534148094906,0.002501316482359295,-0.06671018276762397,0.014586014586014606,-0.01888131743327648,0.050479050479050214,0.03179388789913684,0.018638466622604044,-0.04614379084967324,-0.030448498148402114,-0.01089137288621389,0.00014488554042313417,-0.001448645516442082,0.002756419556071421,-0.00882523148148151,-0.02145672164647494,0.007756563245823411,-0.001332149200710564,-0.00829998517859798,0.0053803616798684395,-0.00029730935037897144,-0.00014869888475843585,-0.00743604997025582,0.008240934971531555,-0.013969386238668613,-0.010700828937452833,-0.008226691042047651,0.0019969278033795668,0.015943584240380115,-0.002867059001056216,0
TPR,-0.011760862463247257,-0.024941017863161496,0.08033240997229929,0.018922386144964776,0.022812499999999902,0.14528593508500753,0.0581521739130435,0.027948717948718116,0.018462316641375986,-0.026426278093356403,0.03374777975133236,0.05197657393850674,0.012335958005249337,-0.007000259268861941,-0.011227154046997367,0.0026406126221283355,-0.01896233868843822,-0.02684563758389258,0.01903448275862063,-0.04710341093665393,0.007102272727272707,0.008180535966149538,-0.01203133743704532,0.02548853016142738,-0.008008837337751928,0.012249443207126953,0.003575357535753554,-0.016168813373527047,-0.009192200557103014,0.0042170368287881566,0.008118701007838736,0.016106637045265382,0
FITB,-0.05457997152349303,-0.02626158599382089,0.010610079575596787,0.07881002087682676,-0.033653846153846145,-0.18891170431211501,-0.032339885859226314,0.08447043534762844,0.11714460036607677,0.02833787465940052,-0.05531686358754029,0.08830275229357798,-0.005440158259149341,0.0009945300845350946,-0.016890213611525096,0.014653865588681203,0.0009960159362552012,-0.01194029850746281,0.021651560926485347,0.0004928536224741986,-0.001477832512315369,0.005426739023187022,0.010304219823356275,0.005828071879553143,0.0,0.008208594881699671,-0.010536398467432928,0.0058083252662148865,-0.0202117420596728,0.014734774066797574,-0.011616650532429773,-0.003428011753183191,0
USB,-0.06159982273432307,-0.007982583454281711,0.028278888347147646,0.0390625,-0.033303126415949236,-0.04047904191616758,-0.03434444722988206,0.04910829671749828,0.059042421235425246,-0.004649000464900133,-0.049941107184923506,0.05031133250311348,-0.001129943502824804,-0.0018099547511313263,-0.00861287398005428,-0.0025148605395518553,0.004813201925280897,-0.014826642335766582,0.002778420930771075,-0.0034634033710461143,-0.016682113067655213,0.006833176248821848,0.00023402761525881388,0.010294805802526952,0.0016211208893006646,0.002774566473988438,-0.014295596034124891,-0.0014035087719298511,-0.008667135160459027,0.011105860113421517,-0.0030380930123861116,0.0009376465072667983,0
BEN,-0.10734621287093205,-0.05094330222207455,0.09894672077113498,0.026192021621851636,-0.1254149265134814,-0.027496333517292748,0.04671616219303254,0.07368631774572809,-0.034146327751902406,-0.0005350532581545053,-0.09688936466809972,0.08450837235656916,-0.020754325054155864,0.007527363968048206,-0.0013835418671801492,0.008315764110595758,0.002748065153040269,-0.03234425873023905,0.013597337790871356,-0.013694344894612298,-0.003969194860061864,0.00768250984659713,0.0,0.00762393886122581,-0.019614410288887996,0.02943569676076896,-0.005273510565122375,-0.02846961057867292,-0.012639971529626925,0.006402473726144775,0.011564234753022928,0.002857231591043119,0
