,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,isJanuary
D,0.18364229012511926,-0.07573826171377683,-0.4222242374809064,-0.7133478271418598,-0.9086674789510504,-0.6485582752251825,-0.6493123154823218,-0.7305571290795343,-0.7652926066170681,-0.7861458791959689,-0.07913577564972199,-0.25162699126865307,0.022059759094375592,-0.16226897315031105,-0.21129582975071953,-0.1598432752855806,0.06270294905220426,0.18152635149414728,0.03615402193754326,0.06223016967079444,-0.15576918294973027,-0.3017265445818201,-0.1439202191530202,-0.13081749812119872,-0.05355114612780973,-0.04340562762910257,0.024841753605814226,0.12298096173362418,-0.35579382966151,-0.303093205623903,-0.28608222605900535,-0.2658087116744645,0
KLAC,-0.551703431118469,-0.18297010572345637,-0.9793689340334389,0.6113775273498683,0.855866838327562,1.063067884291036,2.1532194705433056,2.7463505752420865,2.853744185899289,2.956983353649453,3.687253161969462,3.6285781390641096,-0.7618040851025136,-0.6343995335475129,-0.012773673263939992,0.010304667547529444,-0.08098437807912037,-0.6672488793294429,-1.1265606749358974,-0.6629089061147262,0.5164211254101122,1.8529227538926636,0.8139421169403196,0.5510398744154611,0.2309183916954369,0.22928605820018208,0.19792636305890565,-0.22015188094296634,-0.4421093638319476,-0.38820804978641416,-0.5486481005593232,-0.26547448198869306,0
GLW,0.5600528575013722,0.8253433681608277,0.67083118013793,0.7397004724803854,0.23827325247162207,0.5974593865948868,0.7363415930186249,0.6131821622988092,0.22765017992382597,0.3018264119057976,0.4346607454411446,0.36886890544870915,-0.6451846770981502,-1.7657639753091774,-1.5025259043860744,-0.880456150067931,-0.4410213540999938,-0.5798330006300184,-0.511219284470098,-0.3642986874750006,-0.3129297177044224,-0.513534804627832,-0.27805113139765564,-0.13081749812119872,0.05317268014217846,-0.30239583911257417,-0.40327095877328983,-0.4989857160167012,-0.4745136337186907,-0.4431458472563906,-0.3450407836807457,-0.3479357372717337,0
DHR,1.515737887248751,1.1157939970875874,0.3113710433240463,0.14501170337019667,0.6777398004994856,-0.09355795763281025,0.05913095358890979,0.020040088815024837,-0.46899884672086367,0.33598849571223066,0.35852291333951947,0.18479868697163107,-2.378339267570496,-0.16226897315031105,-1.0309763613354732,-1.919866313986117,-1.2702823625459085,-0.4029273180856311,-0.49748052304707613,-0.5576136081874946,-0.6180201160731837,-0.7463547970833683,-0.036643421259088385,-0.13081749812120247,-0.6354543198686284,-1.1661404861335194,-1.1253288965988997,-0.4898476160069347,-0.3675170022553062,-0.8393539753115313,-0.3850119451679412,-0.9040255758563358,0
ETN,-1.2670058822917063,-0.18689352276253274,0.21561768182716767,0.2835699715672615,-0.1566880078909678,-0.06403486406027295,-0.14240128344197622,0.0790006894820093,-0.1477818276837061,0.23147056632060295,0.1815391973086315,0.04285781693664238,-1.834748217676223,-1.4049107875316698,-0.44094128785675685,-0.5354409535800149,0.03921630964256393,-0.35493394905351505,-0.3860347889949886,-0.4534028524910622,-0.5214823355970523,-0.5394421076011706,0.7492536082986108,0.3836607956868229,-0.05355114612780244,-0.13890867539578908,-0.060661743211383394,-0.4607013174930315,-0.20301602508754166,-0.19732651062946885,-0.3553002169391059,-0.4719628364541736,0
MSI,1.1792323936960991,0.9205158548432533,0.23951682788299664,0.28060524300809064,0.12930933468099579,-0.0088957089470986,0.3945644871813494,0.7416664002028466,0.36502644277935375,0.2290942904648638,0.279106074957216,0.5965140525699405,-0.7202306948678446,-0.08719421163969657,0.03059307264725531,-0.2754256193735568,-0.41095309536428726,-0.20579688884018896,-0.4808598246038346,-0.312722807762382,-0.47952638928122776,-0.11941899487726286,-0.39008460537994427,-0.37718259894806044,-0.47318742246521295,-0.790658380662096,-1.123881508295697,-0.98189453515472,-1.0063802512438023,-0.9712265100483283,-0.9697666516644299,-0.7650255325189819,0
NI,-0.21750741023707043,0.015186320787208817,-0.28596973523750135,-1.0791244244619849,-0.9887406850037892,-0.8550733419368015,-0.9761151302459666,-0.8615976869144134,-0.8106140947659346,-0.8686487201660855,-0.8822358601854585,-0.9280457893431489,-0.6160821457652752,-0.16226897315031105,0.5112206429446763,0.4594059494242229,0.2577602583262788,0.4657603888681639,0.29567348275687616,0.5783890401350045,0.8000159917366878,0.7933095923233013,0.4846069576130805,0.5055289184846294,0.4108577598841946,0.25318039064706227,0.36149459893910885,0.5989865848385407,0.7168789915366617,0.7546582280098508,0.581975567007137,0.4529539521511334,0
FITB,0.06271463320474409,-0.6752678965680229,-0.6028482308421617,-0.19417966114056534,-0.4972961379510284,-0.5904666116454584,-0.4881516710337285,-0.3123739040666291,-0.2682975010220619,0.08130945652775057,0.0763778099111589,-0.3498866522540978,1.617809628876538,1.2744528974821163,0.9972500129809448,1.0477413824021562,1.2156938015030025,1.1861544892912648,0.9534282338995772,0.9210611286565821,1.3219130206403635,2.435598080867149,2.4549344570654617,2.1508723721133154,2.166324375536207,2.1763232605725134,2.1329989374703007,2.22552611401746,2.336788568050974,2.4372630173682768,2.4715078161130433,2.3810913694173665,0
USB,0.32617142078752887,-0.35953649475297494,0.06226223802414489,-0.21511561218837885,-0.12719331886691407,0.3945265767822816,0.01875226867829293,-0.14969303812604554,-0.046382502822493975,0.15654913206031093,0.026674641515522707,-0.02695732448815893,0.022059759094375592,-0.16226897315031105,-0.0048465375515137805,0.1818121590108602,0.3523206216442477,0.18904724684825686,-0.08451625461632238,-0.17145868844261378,-0.2602975506529458,-0.1897400028943637,-0.036643421259088385,-0.13081749812120247,-0.33248009710361304,-0.3107861227436483,-0.22915775055831428,-0.13034238163483464,0.07500625612610724,0.12171424670103242,0.0679424271964277,0.0852685597725371,0
WHR,0.36355904798226407,0.7035339728297019,0.38214892104557124,-0.04607086331493706,0.08601740916221438,0.1018632141868535,-0.023470509983238182,0.033014839042860566,-0.19273187540343703,-0.09971022381121922,-0.3404007846659068,-0.2513226620259238,-0.30803943677595275,0.13676035306242262,-0.4828263572419459,-0.8233473581335159,-0.9531713817611609,-1.803991055165601,-1.721746708334741,-2.059782527903602,-2.0095852423453238,-1.766422443897497,-1.9673454266730444,-1.6935813002558604,-1.573977368708516,-1.577591133921382,-1.5154993688360248,-1.630904402090738,-1.53975996813875,-1.6843321845620314,-1.806753864218497,-1.7374436016504573,0
