,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,isJanuary
MCK,0.1062256809338522,0.05156277591382641,-0.014762623720852242,0.05083022704168072,0.006279182096280866,-0.06620098428321963,0.002712324122732701,0.1071428571428572,-0.01654021244309567,0.07924761023743443,-0.03588860178007469,-0.062388059701492526,0.007499573887847166,0.013364912874302082,-0.004507512520868007,-0.01073285259097767,0.0006780810306832308,0.013721836354396055,-0.0016711229946524409,-0.018915299631737548,0.02232212932946598,0.04926207853026532,-0.0011134086209638738,-0.0066878980891719175,0.010259698621353008,-0.006029831799428842,-0.01388888888888884,-0.009551562247045564,0.010297482837528626,0.0008089305937550861,0.005657937277723901,0.0014467127471466945,0
D,-0.03161592505854793,0.045137837019085136,-0.010737086477074831,0.06343174510377092,0.06280720917531424,-0.041943734015345235,0.009835194045720419,0.08013662637940078,0.014563106796116276,-0.07016706443914078,0.001033591731266048,0.0786026200873362,0.01644660643965712,-0.00045578851412952925,-0.001139990880072883,0.002054325496462006,0.0025056947608199653,-0.005907748239036503,-0.0020571428571429795,0.002977553825011414,0.0045672527974423005,-0.017958626960672852,0.015509259259259167,-0.004558924093913785,0.015113350125944613,-0.004060455673358887,-0.0018120045300112908,-0.007034263671431895,0.009140767824497242,0.005887681159420399,-0.011031067086897828,0.0018210789893011725,0
KLAC,-0.02864367531230405,0.1431295893930502,-0.08960833144668334,-0.041127739176910816,0.15416650125054576,-0.22950713822083124,0.023905392703346795,0.052227531073709255,0.0885244207354643,-0.10526163505634878,-0.08709817992253777,0.13961929740543977,0.013290640865566417,0.04487454704700422,-0.020812103481147814,-0.02699084778622174,0.01213605841178933,-0.005824829026141343,-0.006544715795609557,0.010751064536586918,0.01544286183803334,0.007772140512229964,0.045943691345151194,-0.0016030945307359268,0.011239679984662132,0.016830122799464498,-0.012181573815831404,0.04616165032127162,0.010272852680601963,0.01854718090291474,0.021438564576872432,0.014376242722474064,0
GLW,-0.119158878504673,0.011896893588896118,-0.039447731755424154,0.139344262295082,0.15628742514970062,-0.07139188495120696,-0.029185022026431806,0.14180790960451994,-0.050788954635108574,-0.10477657935285045,-0.05389572349150562,0.12826899128268998,0.014348097317529618,0.02890528905289047,0.0,0.008368200836820217,0.004149377593360981,-0.032467532467532534,-0.010372178157413203,0.04993834771886574,0.028772753963593578,-0.02568493150684925,0.007029876977152849,-0.009307737056428178,0.04051673517322363,-0.02483069977426622,-0.015625,0.04056437389770706,0.002259887005649608,0.0022547914317927464,0.03093363329583787,0.010911074740862059,0
MET,0.08975587955256459,0.032827360294207075,-0.10400139456415436,-0.0014584043417844583,0.024935254232876458,-0.01560628379667417,0.008032228383856088,0.18707450585049656,0.04565054537123081,-0.1188257359297844,-0.05529056040158231,0.1083000680091073,0.04046348438835978,0.033585155882503104,0.0012227687212469363,-0.012445508116278425,0.023227699107437383,-0.011833918661116938,0.004886784018954815,-0.002674387824440072,-0.009265061197015423,-0.003201011950628607,0.004690868184664465,-0.01204058388282625,0.03557102620861374,-0.021138377935436492,-0.0402459643885863,-0.0025564733865669487,0.0028190406056911588,-0.008691511577208266,0.009282783446088683,-0.013282911976696732,0
DHR,-0.01588466029882918,0.11567652904814274,0.019270758393137744,0.036539225479495396,0.05410793845721362,-0.054716601844163826,0.03266745871669485,0.08044884088091275,0.05179164786816792,-0.055449931156616006,-0.054870889554424984,0.03059031772723242,0.03485719008145671,0.017895336240659976,0.01085747811790072,-0.001788456022541296,0.021777124216148636,-0.007020515653897164,0.007573258700251495,0.002757863548583428,0.0024996537418957576,-0.006480263157894628,0.0132966923815514,0.01634721577802023,0.0021925805901963358,-0.003647375461535818,-0.015373767683857342,0.0022300772679264558,0.017311525900405078,-0.0034027459293730633,0.005119937183423184,-0.005337183875109175,0
ETN,0.01927073493293041,0.05421013412816689,0.08840475333093267,0.0556748719643152,-0.01410196807686348,-0.046254477495717095,0.1051265412070086,0.11197534487819194,0.01246555570135155,-0.10193863140326098,-0.055563573387213294,0.20171542349517524,0.059581092555901716,0.03232269266728993,-0.019795575106740904,-0.004223864836325308,0.032078472958642745,-0.0021834061135371785,0.015574720041189538,0.017870722433459996,-0.005727804756568422,-0.01515341264871628,0.01716683621566628,0.004500562570321387,0.011947728686994452,0.002213749846267321,-0.01251687323597983,0.00994159314030063,0.003076165866863434,0.008954857703631136,-0.003039513677811523,0.017195121951219416,0
MSI,-0.009665707954170322,0.16713499454262548,0.007049608355091275,-0.10702921057144488,-0.038398813936249,-0.2195471108797502,0.08507544581618665,0.03539376827669649,-0.004212806933076685,-0.044648390941597116,-0.03691080310030548,0.1452540246707088,0.01045623128826123,0.027174634060054048,-0.0012700462813475255,-0.011337184240020948,0.024220623501199467,-0.011196015410485094,0.007555699063609866,0.028735632183908066,0.0024298560777555878,0.01334217286815309,0.010754007196597692,-0.005906387798859214,0.0,-0.011903308509339516,-0.013261670888161325,0.03174238787904082,0.02131963267122461,-0.006951596292481987,-0.00817694102630595,0.007057971888761783,0
NI,0.020865700407087573,0.05707369032632892,-0.06917477953174556,0.0986913100633744,0.06732008830022096,-0.08417833311526879,0.04886977537674153,0.04705049074167755,0.0277425669496012,-0.08501299631122661,-0.019614927992566922,0.14185583713435346,0.013130755599453758,-0.0011182795698924108,-0.009028016993914312,-0.014237504164071657,-0.013267704966206328,-0.005271230102595448,0.00823316318129419,0.0017519635354030783,-0.00815165033866394,-0.004692099639873826,0.0011710480880386953,-0.0017695133838194765,0.016539726891703133,-0.008142696695631502,0.0029351729070130617,0.005258935734022696,0.003472837973635956,0.008688864998600998,0.0005694012526826775,0.009178194128290462,0
TROW,-0.045714137656297504,0.011061425150569626,0.07953115988428872,-0.0012239313092088366,0.07880966323212424,-0.07718012062431856,0.018483089260449947,0.0852915226523987,0.036756463268468265,-0.1425115585648744,-0.09592687071279771,0.08969941179195029,0.03349039225064132,0.022899478772258508,0.006545907941675644,-0.011539983483586869,0.026958875259450066,-0.00103386106856318,0.021932903384521474,0.004656847994587654,-0.002418846761616411,-0.001414242645110031,0.008901818724715405,-0.0016031108571711306,0.02450316402277597,-0.017057247974087586,-0.022735635379445007,-0.0034702321436789196,0.034814769724206496,-0.00633274711811338,-0.006173053722306476,0.0016021460540991406,0
