,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,isJanuary
MCK,0.17937219730941711,0.09171102661596953,-0.08971858456394532,-0.12541353383458653,-0.08233276157804459,0.14476614699331836,0.10095541401273889,0.07594202898550728,0.11126005361930313,-0.04384896467722288,-0.04450063211125155,-0.021169621593013943,-0.0018731602890018628,-0.0160857908847184,0.013623978201634968,-0.029569892473118364,0.009141274238227082,-0.01564644523744163,0.0030674846625766694,-0.02279677509035305,0.027027027027027195,0.007479224376731208,0.017321968655485298,0.012432432432432527,-0.019220501868659867,0.006804572672836073,0.006488240064882245,-0.00483481063658342,0.0,-0.0013495276653170407,0.010540540540540544,-0.04011767852366943,0
D,0.004184100418409997,0.12133891213389125,-0.06007604562737645,0.06601626016260176,-0.008153846153846178,0.054503464203233154,-0.02857142857142858,-0.09306184012066354,0.005652535328345865,0.04498671978751667,-0.04505229283990342,0.03417935702199659,-0.01283147989734812,0.008665511265164572,0.0017182130584192379,-0.01886792452830177,0.013986013986013957,-0.002586206896551646,-0.025064822817631893,0.014184397163120588,-0.006993006993007089,-0.0035211267605632646,-0.00883392226148405,0.02406417112299475,0.02628372497824194,-0.006105834464043447,-0.0068259385665528916,0.005154639175257714,0.005299145299145325,-0.0018704301989457273,0.020442930153321992,0.09766277128547585,0
KLAC,-0.11290458479278764,0.23623840648506533,0.3694033868350801,-0.20775576693559272,0.18644499745150345,0.4092302197048703,-0.05648109415637559,0.1021670882989425,-0.0670667574088969,-0.1217162813755327,-0.355511783041761,0.3000348247287232,0.01826128413070438,0.06582504994545824,0.048261491543199586,-0.012170291937812494,-0.02160649438626494,0.00583872673987007,0.01161418166963446,-0.014887612248312698,-0.05262120882704646,0.012875403103388194,0.05597789017306942,-0.02030526059349036,-0.05007345962914289,-0.03456159774440615,0.0029975422641022043,-0.003985605194431474,0.01101112068407395,0.015445204129886703,0.004288274915289492,-0.34951395346028913,0
GLW,-0.20945945945945943,-0.11239495798319332,0.09057692307692311,-0.5206085264461348,-0.23370370370370364,0.04968944099378869,-0.13646736649931535,-0.143076923076923,-0.0628366247755835,-0.249375,-0.265,-0.10444444444444434,-0.009825327510917026,0.06835722160970215,0.042311661506708065,0.014851485148514865,-0.05268292682926823,0.01441812564366618,0.04365482233502527,-0.05155642023346296,-0.08205128205128209,-0.04692737430167593,0.04337631887456039,-0.0449438202247191,0.0117647058823529,-0.01744186046511631,0.007100591715976323,-0.029377203290246734,0.004842615012106588,0.02048192771084345,0.06139315230224307,4.784204671857619,0
MET,0.07972745268048498,0.1428545256014715,-0.06395739587400551,-0.06059756980987652,-0.02435212206665127,-0.030102869924527043,0.10207695085442703,-0.014943000374645354,-0.03577019782722135,0.020753058879199537,-0.013290584748448242,-0.08813639268433693,-0.010991314641795702,0.037039345992876394,0.0028574749219503204,0.0032050001198877798,0.017750442167657088,0.01325286114633717,0.006883551325334691,-0.02529732218215297,0.010170585595868697,0.035071108513540006,0.023146910796496112,0.014753495217071366,0.009691454261991916,0.008000488360151436,-0.015873977150877683,-0.0016108305732022155,0.0032304847539974535,-0.0048319304953723385,0.02588936825438326,0.10607342482822579,0
DHR,0.0347213641418509,0.04489062648071118,-0.056965603743547755,-0.016128372184389672,-0.139974876357571,0.02208081129104489,0.11528405705674127,-0.10543232670679681,0.007836548628897821,0.03098279875745691,-0.14373868566995207,0.18595811577115273,-0.005190880121257568,0.033912189480544086,0.051808664812763805,-0.004637864641029665,0.008837738776877213,-0.0036646662295963806,-0.01694393359091595,-0.024388674112563735,-0.03333479934029693,-0.02413834678143989,0.00936640402815958,0.03728192739920266,0.004893786138428613,-0.0033588943122574433,0.0045506788225588846,0.004696040896718046,0.010515603799186035,0.0031388551026012568,-0.009387100559314798,0.136742518963074,0
ETN,0.04275092936802971,0.07795698924731176,0.05440613026819929,0.028179190751445038,-0.021428571428571463,0.07303206997084555,0.06235565819861444,-0.10358056265984661,0.04615384615384599,-0.027972972972972854,-0.1739676339285715,0.10521871305522712,-0.009209958267376583,0.016702977487291326,0.029714285714285582,0.03163152053274132,-0.01559978483055402,-0.003415300546448119,0.0006854009595613775,-0.0002739726027396472,-0.020964647848725648,0.0069979006298110935,0.012369701181375925,0.01661175178473351,0.006076975016880537,-0.010738255033556965,-0.0006784260515603213,0.010183299389002087,0.00967741935483879,0.0003993610223642641,-0.0007984031936127955,-0.1310427487015582,0
MSI,-0.17267909313551777,0.012508235383983823,0.11608828091420498,-0.32124883583823916,-0.05122862297664732,0.07985995995066775,-0.03669127768739833,0.13737474424216978,0.13273844658171585,-0.0720061923288452,-0.09564822707597609,0.06299368823084484,0.042818098997874365,0.03225661932709123,0.01647063929516923,-0.04694605153604736,-0.029915774382868077,0.02176347661436484,-0.011830775836741858,-0.014968382294084703,-0.020675164263657897,-0.004966750038524981,0.03556026780395993,-0.04216181393583118,-0.03899738175878553,-0.0019621321002312175,-0.01705527310976973,-0.0120006114961273,0.006073187714366712,-0.006036526754245486,0.0,0.3799675065115915,0
NI,0.007344942867122395,0.20587795020208577,-0.11983546770137721,0.06431044595387214,0.09001693555575363,-0.04960097719869705,0.05033218903178427,-0.12121757630308483,-0.03549480427576446,-0.03631393606879518,-0.07865699715346164,0.028147136262985928,-0.007574112936295396,0.021486036506817685,0.008411259428462659,0.011125399653142187,0.00046672267338765394,-0.012374043664863055,-0.001393431975721171,0.01765505823922431,-0.0027423365637128105,-0.001829367761180145,-0.008253078853674212,-0.012488523741142621,0.05667663921236765,0.006204033749943605,-0.002208470662092843,0.013246446828829805,0.011764836334604789,0.004734506000328764,-0.003425068446829549,0.3145146284600988,0
TROW,-0.21977393579145488,0.14231458576300104,-0.08235157928754211,-0.08199439994515945,-0.10853966354922018,0.10568665679875333,0.05734768083792896,0.01880121319771444,0.0179677750963394,-0.015015323135910141,-0.2098162086856531,-0.03911460846365622,-0.023869690482705264,0.045368202354648224,0.036320101455264764,0.021975646879756505,-0.0008697750201804855,-0.015416171029762227,0.009453272612761188,-0.016680764777519785,0.0014886354276928415,-0.019615905941121725,-0.005757072064374924,-0.009146532005049668,0.025844805020735606,0.014098622725037036,0.0053233737335764975,-0.010297869260784798,0.0041620075135506696,-0.002961407639582081,0.015143169292477054,0.24305324471704837,0
TPR,-0.043243243243243246,0.3142857142857143,0.17903930131004375,-0.10828402366863898,-0.03665444851716104,0.12638888888888888,0.07022900763358764,0.08559201141226813,-0.011256544502617816,-0.037645811240721194,-0.26989809969705314,0.08139534883720922,-0.02169328110876767,0.04650446566060973,0.055032371983519957,0.001394700139469851,-0.02506963788300831,-0.034285714285714364,-0.005917159763313529,-0.0029761904761904656,-0.007462686567164201,0.025563909774436233,0.04310850439882685,0.06269328085465276,0.001322751322751392,-0.05416116248348757,0.07234636871508382,-0.023443605105496146,0.03094158442251249,-0.03363518758085371,0.02088353413654631,-0.24927878311041185,0
FITB,0.04252733900364514,0.10776361529548084,0.001055966209081216,-0.08208955223880599,-0.00465657741559955,0.0119529411764705,0.10553990610328623,0.020217465171593618,0.045975103734439804,-0.07585004359197911,0.05147939114075584,-0.07462686567164178,-0.000669008195350429,0.01690376569037655,-0.006418696510862465,-0.004306774888189424,-0.0031608717351522264,-0.0018357810413884845,-0.0035111185420498847,-0.0023489932885906173,-0.01379078372014797,-0.004433833560709366,0.010962658444672924,0.014740765842087278,0.008181666388378694,0.010268300761841598,0.022131147540983553,-0.005613472333600655,0.0046774193548386744,-0.007705891796435993,0.0016178611875099502,-0.04397512518171531,0
