,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,isJanuary
MCK,-0.8750065391802978,-0.0279565154253676,0.8230667466760547,0.8433813204831926,0.5516405732608609,0.6909850034928955,0.38743265422551065,-0.4382734097060501,-0.39123941900607956,-0.2496874610349986,-0.18714574386601437,0.07806966682467865,0.48451765757310167,-0.20487449712884073,-0.05069511547641396,0.05897272386958096,0.15058805792736407,-0.03963068636103144,-0.03774663781554451,0.23527371548232354,0.21342048675875802,-0.04207121870065061,-0.05013674693369297,-0.00027239896495212686,-0.04540528450670949,0.1583717372038775,-0.04502553588567712,0.43985095218908815,0.6933090273391052,-0.5124266830218577,-0.12926845434967424,0.12181493489349393,0
D,-0.3726080172294158,-0.15263169938431598,0.007672526403317937,-0.1761115217811746,-0.33345472560813477,-0.10589602139787667,-0.04215543895378456,-0.14859857583286307,-0.2511004608736772,-0.3262609746294269,-0.31680507910278033,-0.2005166180265024,-0.3275771753476337,-0.14937863850799335,-0.04685988282308967,0.23508060315631774,0.5842444070395074,-0.03398448002032674,-0.03241853259393383,0.6764624427446809,0.4747782468063535,-0.02944803668201489,-0.028517231192622297,1.0588754084087912,-0.020064177980408174,1.1040131430234252,-0.015289782446639213,0.9247944445197367,0.6540521579671391,0.7984178010925923,0.7693477905437148,0.5620709949796229,0
KLAC,-0.9867860449715989,-1.1792353730554452,-1.9044810244453358,-0.9913568025330991,-0.9215690218662059,-1.3187186890241096,-1.4142753825248016,-1.1068252044909035,-0.8838922896061526,-0.8776501103205978,-0.8485048281297377,-0.7297945773435556,-0.47316965368062563,-0.4151548690295614,-0.06321469820387993,-1.2787486389407767,-1.0289331496226877,-0.0640761650801188,-0.062185291556332276,-0.3408809764217684,-0.9329346619701491,-0.07616169207700672,-0.08210862034301968,-1.671782199581924,-0.0877542539809842,-1.501946122872405,-0.08571663387988607,-1.430566717577106,-1.093785035317969,-0.9709607858500657,-1.0657720428385675,-0.761010730611967,0
GLW,-0.4989596848928167,-1.2520927895919722,-0.9933512146269651,-0.3191601052416891,-0.11308780916393268,-0.15230849025395735,-0.8465478251874622,-0.6191919368983242,-0.5365447694128208,-0.3782411089820079,-0.5718334588291174,-0.5983658694737072,0.231718821307273,0.20846427698722758,-0.03841819884229586,-0.6031806600191988,-0.5351476831476709,-0.058323152189707766,-0.0519332828525897,-0.15034477496041965,-0.12759242301628074,-0.04862826090671329,-0.052171454670622584,-0.4568770365747651,-0.05016028764220716,-0.41205901690885877,-0.06918699580354591,-0.22663617485337015,-0.5900410627745726,-0.5774003765985832,-0.36191459953202804,-0.31245773379010916,0
MET,0.21921776064581308,0.18978211208175738,0.09443436826003787,0.11653207113822052,-0.0093826229135655,0.12905606923957041,0.25206884242456135,0.23093627335847006,0.07825501890900916,-0.09152991183461977,-0.08747194913783289,-0.07945599250270427,-0.18112143430400723,-0.35903377783649265,-0.04990365251664798,-0.450457757567584,-0.6507632169386252,-0.05693416764385308,-0.0496852930169335,-0.04215004575414025,-0.09407939503648664,-0.05224523692759135,-0.056988383493233444,-0.4783639200797377,-0.06292904862384595,-0.4715887155794965,-0.06272158639044924,-0.7587184280976107,-0.776377140625905,-0.8150348309973422,-0.7420211013020083,-0.40435346049716825,0
DHR,-0.5018448528609759,-0.1850061998646815,-0.030527905167060675,-0.05837415733384169,0.2718171378058129,0.302877653629171,0.287222353578222,0.11696527283562926,0.2507005085680196,0.10247401640618257,0.009971675584048557,-0.06055826214530219,0.1738142817298283,0.1928472418400755,-0.040934293860706794,0.3553222649557593,0.17398844351258558,-0.046605512903871264,-0.04344707980716614,0.20776874907159149,0.18860473433622357,-0.04473621132386475,-0.04639296798584735,0.10230058106649648,-0.04651242305803082,0.24223174502610897,-0.040098384632980516,0.17644376605321802,0.25027209936853934,0.290223554703402,0.15174682241390877,0.13053572736812902,0
ETN,-0.26998349833975643,-0.581687163633649,0.03206345828930444,-0.24869961430387308,0.10013740093665323,0.26689847155957974,-0.08048429994460969,-0.030073794914856733,-0.06940543968462477,-0.09223738318230373,-0.025300352297809036,-0.12093428709387405,0.1365689955222508,-0.012099143692131544,-0.04508936612585729,-0.35986063479433955,-0.23104765103599545,-0.051348780227850714,-0.04824052616603336,-0.09833160592188814,0.02771715065971301,-0.04963641890272885,-0.04873601685408114,-0.052410665244670376,-0.055463427451821666,-0.35206760983557917,-0.053207139016297186,-0.3044391981966378,-0.30796955887028293,-0.43207309512893477,-0.6772678404437525,-0.6302159160045909,0
MSI,0.8798817970822226,0.2665169100020754,0.5282379154097097,0.6934844472042341,0.036310069971909484,-0.432650054246919,-0.33594700466887817,0.0008389912701720554,-0.23888576466547223,-0.09157746031464019,0.07754720738366117,-0.09172938065338503,-0.8667708734880578,-0.23582011810438516,-0.06199010095293173,-1.2397583229411673,-1.1676785553647926,-0.060342356230364345,-0.05119112964474553,0.10217663438878453,-0.21107983499708713,-0.05471892617938025,-0.051154434121605606,-0.2050434608570015,-0.06396081514981716,-0.39115547185099725,-0.056294314915419315,-0.2276376149384923,-0.39920265773266866,-0.4303438058877215,-0.47014212717651865,-0.3963919311600156,0
NI,0.12414957428719996,-0.09172306346161418,-0.29399023065814367,-0.3255602739507246,-0.5102882006434518,-0.3012391607372213,-0.27750462714479135,-0.33569946253006655,-0.3434483251969967,-0.4186837068649212,-0.3897672796885289,-0.3051099936830229,0.012120209707653817,-0.05633666181972424,-0.0468174527483565,-0.18031864667158756,0.009580109649056435,-0.04747993677392343,-0.050704382799961874,-0.13069266311451516,-0.14488339544546855,-0.04471551950962921,-0.045715717624525726,0.11119018086025434,-0.041390015554206024,0.18686279087056393,-0.03965920821347068,0.1670712303436145,0.010932550696631594,0.2645631858864238,0.271434111616519,0.2201695463358659,0
TROW,-0.08248562477947208,0.06981704522043303,-0.1112858191543314,-0.520499360913948,-0.45553605604088665,-0.6227180199374476,-0.32541660879639617,-0.32726371789283754,-0.09030189756833079,-0.08523121637853286,-0.04946357370917156,-0.09353840526841764,1.002603524931225,0.500423434552129,-0.04284497501139254,0.32403795132268304,0.277643600284636,-0.03639149443569246,-0.029582463340479717,0.48729042161710145,0.1706195047289905,-0.03998044223789163,-0.04128299312637258,0.25776056905411615,-0.04133879479797941,0.41112739678681226,-0.03799116266552102,-0.056513253465079634,-0.20032405449604226,-0.08186403329570759,-0.018868303265435517,-0.04416367410066712,0
