,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,isJanuary
MCK,-0.015096618357487879,0.0036923076923076614,-0.019076923076923102,-0.008125000000000049,0.14618777567737884,0.023639362286970833,0.03383458646616533,0.04883116883116889,0.05234567901234555,0.002831524303916977,0.03811764705882337,-0.04821991888237942,0.0058113544926239324,-0.013777777777777667,-0.014420910319963953,-0.011431184270690453,0.006012950971322706,-0.04321839080459777,0.0028832292167229046,-0.0028749401054145585,-0.02114368092263319,0.030927835051546282,0.005714285714285783,-0.005681818181818232,0.0,-0.04190476190476189,-0.0029821073558649047,-0.018444666001993903,0.012696800406297504,0.043630892678033995,0.0028832292167229046,0.0,0
D,-0.0035211267605633756,0.042553191489361764,-0.0033783783783783994,0.03728813559322042,0.06578947368421062,-0.012422360248447228,-0.01577287066246058,0.009615384615384581,-0.03144654088050314,0.025974025974025983,0.03154574132492116,0.039755351681957096,-0.002865329512893977,-0.002873563218390829,0.011527377521613813,-0.005698005698005715,0.002865329512893977,0.0,0.017142857142857126,0.011235955056179803,-0.002777777777777768,0.0055710306406684396,-0.005540166204986097,0.0,-0.005571030640668551,-0.0056022408963585235,-0.005633802816901401,0.0,-0.008498583569405138,0.0,0.0,0.0028571428571428914,0
KLAC,-0.07368498229884579,-0.22727529709743433,0.029426828019139872,0.029426828019139872,-0.05714285714285716,-0.016393710035234266,0.13333554453639374,0.12119704507764206,0.22222529332909513,0.07692391803529652,0.06383046290317451,0.04040444649928632,0.009090991325113817,-0.02703623357297813,-0.018509646391125623,-0.07547240657473553,0.0,0.040816740955842645,0.05881434800846752,-0.07406622565368814,0.040000398013910754,-0.05769285967144733,0.040816740955842645,-0.039216068832980455,0.0,-0.04081674095584287,0.03191523145158737,-0.010309384104058128,-0.041667098539578507,0.06521809666987521,-0.04081674095584287,0.04255364193544975,0
GLW,-0.010948905109489093,0.088560885608856,0.0,0.010067114093959662,-0.03322259136212602,-0.017301038062283336,0.06071428571428594,-0.023411371237458622,0.08219178082191791,-0.04761904761904767,-0.04635761589403986,-0.07665505226480873,-0.01824817518248134,0.0,-0.03345724907063197,-0.007692307692307887,-0.003875968992247958,0.027237354085603016,0.04166666666666696,-0.010909090909090868,-0.003676470588235725,0.018450184501845213,-0.007246376811594457,0.0036496350364967345,0.0,0.025454545454545174,-0.028368794326241287,-0.007299270072992248,-0.011029411764705843,0.0037174721189587867,0.022222222222222143,0.01811594202898581,0
DHR,0.0,0.03225019294502207,0.010477916795614384,-0.06185696020022313,0.09239329967875176,-0.12375766823079426,-0.016764553259741577,0.1186355775538197,-0.06090968028847432,0.12431747770569812,0.05263503446882667,-0.09502612549791278,-0.013512613991879086,-0.00456429535376901,0.00458522366885683,-0.022835935993830714,0.004675893500113437,0.004649221856743102,0.01852059989151522,-0.00454355721667532,0.013697705802968807,0.004502619792508655,0.04933047441886895,-0.01282415614526533,-0.004327204269630069,0.0,-0.008696609928361965,-0.004384137477662642,-0.013219628102055792,0.0,0.0,0.0,0
ETN,0.03103448275862064,0.03685092127303191,0.05331179321486279,-0.019938650306748462,0.006259780907668322,-0.0860719874804382,0.06506849315068486,-0.07371794871794868,0.031088082901554515,0.0938023450586265,-0.030627871362940318,0.0,0.017857142857142794,-0.0029239766081871066,0.0,-0.0014662756598240456,0.010279001468428861,0.014534883720930258,0.0,-0.002865329512893977,0.018678160919540332,0.02256699576868826,-0.004137931034482789,0.01939058171745156,-0.008152173913043459,-0.021917808219178103,-0.0028011204481792618,0.0,0.002808988764045006,0.0056022408963585235,0.025069637883008422,-0.01902173913043481,0
MSI,-0.009867354810178197,0.07512599212421711,-0.004666313446062942,-0.03767729433377598,0.11382125938677623,0.0,0.027818785341063634,0.09557942177686152,0.07581672980567045,0.017031652780281847,-0.01923052205000697,0.11904554052087901,-0.028196719428427386,-0.019343228540274704,0.04931192314993704,-0.0018809299547426495,0.028249855427718185,0.020145720713158344,0.05385961447739396,-0.017036537725806822,0.008665905895622439,0.0,-0.03608252834943282,0.014261438834031193,0.017575466302949927,-0.012089805460201664,0.006992241229651475,-0.006943689279187648,-0.033217152090594615,0.0018067396361103327,0.012635398971960976,0.033868534424068564,0
NI,-0.016220618012148913,0.04972611830339568,0.020944584785597797,0.03076714273782688,0.050000000000000044,0.0,0.0,-0.01428959205832181,-0.01932571451051357,0.044337247901477195,0.042454913860986876,0.06335037538574939,0.004130562799697035,-0.008227142869111415,0.0,0.004147695114843142,0.0,-0.008261125599394292,0.012494910423452632,0.024689806553229277,0.004022631389606568,0.007996742671009693,0.015874682910277826,-0.00781728391134584,-0.007870860184027495,-0.003966651047809799,-0.01195545498049344,-0.012091908354334713,-0.004088280263245259,0.0,0.004105062910923385,0.008159941501030499,0
TROW,-0.17877380314336633,-0.06122454671467492,0.047621336040535756,0.038196975218658835,0.09933859345218377,-0.08132518961799784,-0.045457691734287375,0.020138844939973977,0.13071835877208016,0.06122536797137035,0.09776409636236205,-0.07652918216313231,0.005749225386128876,-0.051428504492262994,-0.006026283487242323,-0.0030289251167218145,0.0,-0.009116874442345324,-0.00613719137976132,0.02469276401036624,0.0,-0.012050097186170228,0.01829185978490755,-0.005985304334803931,0.0,-0.0030106719553065764,0.009059290417515076,-0.017963278022051,0.0,0.024391646292379887,-0.01785875525598446,0.03030664450258791,0
FITB,-0.020979020979020935,-0.07400722021660655,-0.011627906976743985,0.04790419161676662,0.09714285714285675,0.06770833333333348,-0.03349282296650713,0.014851485148514643,-0.01456310679611661,0.0640394088669951,-0.051401869158878455,0.01941747572815511,0.00913242009132409,-0.009049773755655965,0.00913242009132409,0.03167420814479627,0.0,0.0,0.008771929824561209,0.004347826086956719,0.01298701298701288,-0.00427350427350448,-0.012875536480686622,-0.017391304347825987,-0.013274336283185861,0.004484304932735217,0.0044642857142862535,0.0,-0.03555555555555601,0.01382488479262678,0.00454545454545463,-0.00452488687782826,0
USB,0.0,0.3394509068446867,0.013889162735019056,-0.1232872906688598,0.007935051682456118,0.01612934880738992,0.0,0.03906165829050212,0.03731573690105039,0.051097505373542296,-0.020832335751003184,0.09219599055314687,0.016502683961822084,-0.012987286628968198,0.0,-0.006577753583741575,-0.006623993037555009,0.0,0.013333621764278325,0.026319019714581726,-0.0064142731227140315,0.0,0.0,-0.012900895997320139,0.0,-0.013072155328275215,0.0,0.013245299946545996,-0.04575121814142613,0.013698896531798344,-0.006758256665762352,0.0,0
BEN,-0.021949038700127432,0.01754478514122426,-0.054453489634212704,0.036646570209796225,0.2010101188167681,0.032791304535357835,-0.07569637591021539,0.12068861234179629,0.15769518785122982,-0.06977110090673855,0.11660979971055152,-0.06624687717007272,-0.00983414230176427,-0.029804151614065133,0.0034152985018782722,0.0,0.0,-0.027211493141939824,0.006994701076957099,0.006943069872253238,-0.010345818275293572,-0.0383261419613502,0.0,0.0,-0.04347922796804571,-0.007574272720326958,0.0038160400885054457,0.003801533285091807,-0.022726140210418744,0.07752109267178375,-0.04316635276970682,0.03007583250906709,0
PAYX,-0.11842164125100318,0.0666607410041038,0.030608191208001845,-0.08910934220426925,0.08332962979423186,0.12371087258617197,0.06422516604895212,0.17241355530116032,0.07299576950363962,-0.04081738160347237,0.014186670600316642,0.03496356796218336,-0.0060603709916703385,0.006097323031296176,-0.012118317834944548,0.0,0.006132259513100369,0.012197084991804719,0.01806913933646137,0.0059216692385613,0.0,0.011761854792031956,0.0,-0.02325489457393559,-0.029760700162136167,-0.018406594080737748,0.018751749930002726,-0.018406594080737748,-0.02499900003999833,0.019229980308500094,-0.03144527515873574,-0.0064958339393687,0
WHR,0.019943019943019946,-0.019553072625698276,-0.06534090909090906,-0.09146341463414631,0.07023411371237454,-0.10624999999999996,0.056140350877192935,0.04651162790697683,0.13738019169329063,0.005633802816901401,0.027855153203342642,0.06738544474393526,0.0,-0.020930232558139528,0.01187648456057011,0.0,0.014084507042253502,0.00694444444444442,0.009195402298850519,0.004555808656036442,0.015873015873015817,-0.008928571428571397,-0.013513513513513487,-0.0091324200913242,0.018433179723502224,-0.013574660633484115,0.050458715596330306,-0.0021834061135370675,0.004376367614879584,-0.028322440087146017,-0.026905829596412523,0.004608294930875667,0
WY,0.033707528454212765,0.02536078529144037,-0.042252211641404136,0.0036606847151026134,0.007324300322691268,-0.010947839342136723,0.03690067406176101,0.04642782640502241,0.05762867248188175,-0.05144783050542223,0.12542312198932426,0.006040886576855087,-0.03323333679816087,0.021873663838692936,0.04587196370763502,0.005848938300719642,-0.023257382631510337,-0.00892769968256546,0.0210221538757267,0.011764318274346985,0.023255056660650197,0.036931211158240274,0.0,-0.013698750254837577,0.011110765373707476,0.0,-0.0027455195714438663,-0.03030369825028545,0.0,0.008521887772034553,-0.008449878852764048,0.005682773921068751,0
RTX,0.027160626134483667,0.04096533601772756,-0.027777080062794446,-0.004763396446990642,0.08830232166673135,-0.030837715105162644,-0.10908821879296415,-0.07106759752688618,-0.02445865506883138,0.07242735540031497,-0.031006964037249007,-0.0453348572751342,-0.010581763770825425,0.005349280839057391,0.01063802924105306,0.018421484712416225,0.005169579739453312,-0.015425491112211365,0.023500747235935204,0.010200339088612731,-0.002524335692120072,0.0,0.0,0.015191212172199098,-0.017456747112245985,-0.022841189187700617,0.012985777649384023,0.015382475176934918,-0.0100973427684804,-0.01020725926438526,0.015465287002726757,0.0,0
HUM,-0.00990099009900991,-0.025000000000000022,-0.11734693877551017,-0.011695906432748537,0.08235294117647052,-0.10869565217391308,0.06790123456790131,0.02840909090909083,-0.08839779005524862,-0.017964071856287456,-0.036363636363636376,-0.02515723270440251,-0.031746031746031744,-0.032786885245901676,0.016949152542372836,-0.050000000000000044,-0.01754385964912286,-0.0357142857142857,0.0,-0.01851851851851849,-0.018867924528301883,0.0,0.05769230769230771,0.09090909090909083,0.050000000000000044,0.04761904761904767,0.0,-0.015151515151515138,0.0,0.01538461538461533,0.045454545454545414,0.02898550724637672,0
HBAN,0.05917159763313706,0.0730337078651686,0.04712041884816709,0.020000000000000906,-0.02463054187192093,-0.04374999999999929,0.03311258278145646,0.012820512820512997,0.025316455696202667,0.11656441717791433,0.03888888888888897,0.053475935828876775,0.0,0.00512820512820511,-0.010204081632653184,0.0,0.015463917525772919,0.020304568527919065,0.019900497512437942,0.01463414634146365,0.00961538461538436,0.02857142857142847,0.013888888888889062,-0.022831050228310223,0.0,-0.004672897196262071,0.0,-0.004694835680750908,-0.07075471698113245,0.04060913705583791,0.009756097560975618,-0.01449275362318847,0
TSN,-0.08163265306122447,-0.06666666666666665,0.18253968253968234,-0.06802721088435393,0.15942028985507273,0.0,0.12578616352201233,-0.06703910614525144,0.1454545454545455,0.02645502645502651,-0.020725388601036232,0.04761904761904767,-0.01075268817204289,-0.010869565217391575,0.005494505494505697,-0.043715846994535346,-0.017142857142857126,-0.005813953488372214,-0.005847953216374435,0.0,0.0,-0.011764705882352788,-0.017857142857142905,0.018181818181818077,0.023809523809523947,0.05232558139534893,-0.03314917127071826,0.005714285714285339,-0.005681818181817899,0.03428571428571425,0.0,-0.011049723756906382,0
TXN,-0.07447071072138811,0.07364008173618064,0.08273069717784964,-0.06333333333333335,0.17543859649122817,-0.06363863360331257,0.10862619808306717,0.1293103448275863,0.005115089514066584,-0.05089058524173029,0.158176943699732,0.04147273461247081,-0.021549999999999958,-0.04845982650250846,0.02777777777777768,-0.006756756756756799,0.011339682539682538,0.013451096948704944,0.04424778761061954,-0.038133898305084735,-0.0132175978544532,-0.0267857142857143,-0.00917431192660545,-0.00694444444444442,0.02564102564102555,0.020454545454545503,0.0022289532293986447,-0.008888873086447813,-0.03139187194283066,0.01620370370370372,0.013667425968109326,0.01797752808988773,0
STT,-0.001941747572815511,0.09727626459143979,0.05319148936170204,-0.027210884353741527,0.017421602787456525,-0.013698630136986356,0.01724137931034475,-0.016949152542372836,0.17123287671232879,0.01744186046511631,0.02298850574712641,0.06478873239436611,0.0196629213483146,-0.008264462809917328,0.0,-0.002777777777777768,-0.011142061281337101,-0.008450704225352101,0.0028409090909091717,-0.059490084985835745,-0.15361445783132532,-0.03558718861209964,0.011070110701107083,-0.029197080291970767,0.0,0.018796992481203034,-0.02583025830258301,-0.015151515151515138,-0.01538461538461533,0.04296875,0.04119850187265928,-0.003597122302158251,0
K,0.010964912280701844,-0.01091703056768556,0.03083700440528636,0.13219616204690832,-0.026365348399246757,0.04807692307692313,0.053505535055350606,0.04712041884816753,-0.09181969949916524,-0.014705882352941124,-0.0727611940298507,0.032258064516129004,-0.014373716632443578,0.006250000000000089,-0.02898550724637683,-0.010660980810234588,-0.02155172413793105,0.026431718061673992,0.0042918454935623185,0.0,-0.014957264957264904,-0.002169197396963085,-0.013043478260869601,-0.0066079295154185536,0.026607538802660757,0.00647948164146861,-0.03648068669527893,0.015590200445434244,-0.015350877192982448,0.008908685968819663,0.0,0.004415011037527616,0
