,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,isJanuary
MCK,0.0453474676089518,-0.6920396544954849,-0.6908551916281598,-0.6519171050775082,-0.6530930608035976,-0.6201663004730917,-0.6260643392856213,-0.5762062511903707,-0.5560255964851504,-0.579831194528842,-0.585782594039765,-0.5702643626925515,0.0026246719160105,0.044619422572178546,0.05774278215223094,0.06036745406824129,0.05774278215223094,0.06299212598425208,0.08136482939632561,0.08398950131233618,0.09448818897637823,0.10236220472440971,0.09973753280839937,0.09186351706036788,0.08923884514435731,0.09186351706036788,0.09186351706036788,0.08661417322834697,0.08136482939632605,0.08136482939632605,0.08136482939632605,0.08398950131233662,0
D,-0.0066889632107023,4.534890312335449e-05,-0.02698290376993384,0.03765809213346216,0.03765809213346216,-0.013711120348392392,0.0034716127465834745,0.02065434584155912,0.0034716127465834745,-0.020584213586382516,-0.0033409779100863624,0.04164710294813889,0.0126182965299683,0.009463722397476282,0.012618296529968376,-1.1102230246251565e-16,-0.006309148264984188,0.0,-0.009463722397476282,-0.009463722397476282,2.220446049250313e-16,0.003154574132492316,2.220446049250313e-16,0.00630914826498441,0.003154574132492316,0.003154574132492316,0.003154574132492316,0.003154574132492316,0.006309148264984632,0.009463722397476726,-0.00946372239747606,0.003154574132492316,0
KLAC,0.0602996104863668,-0.005025175881155808,-0.005025175881155808,0.025747557025970647,0.17808527756188308,0.2792070414495895,0.26897326292362234,0.4392034492093515,0.5882628383481194,0.7893737503653948,0.7585221259552593,0.6481344174137349,-0.029240106369979,0.017544063821987255,0.08772031910993694,-0.0058480212739956405,-0.017544063821987255,-0.017544063821987255,-0.04093614891797048,-0.046784170191966346,-0.046784170191966346,-0.06432823401395371,-0.0935654309206122,-0.09941345219460784,-0.14034960111257844,-0.2514620053184986,-0.213449867037526,-0.24561398404450285,-0.1988298138525364,-0.2543860159554965,-0.15204564366056983,-0.1578936649345657,0
GLW,0.0501930501930505,-0.0664950664950662,-0.07038467038467011,-0.03165069831736489,-0.012437418522074362,0.11100790416266637,0.03385457748470322,-0.008738682261857589,0.014494004872629862,-0.016248237699267976,0.0029656639081681035,-0.11320796511594389,-0.0096153846153844,0.0,0.0,0.033653846153846256,0.038461538461538325,0.024038461538461453,0.009615384615384581,0.028846153846153744,0.028846153846153744,0.033653846153846034,0.05769230769230749,0.043269230769230616,0.05769230769230749,0.05769230769230749,0.08653846153846145,0.08173076923076916,0.08173076923076916,0.06730769230769229,0.14423076923076916,0.16346153846153855,0
DHR,0.1039339168386346,0.05042546741900611,0.1771531894403955,0.15967490332557355,0.3616159187030745,0.32122771562757424,0.4164491842018687,0.4586427494945269,0.4706926006200236,0.5304772118054919,0.5721584698563551,0.5543616309679149,0.0,0.003998328048672395,2.220446049250313e-16,0.020000084441986532,0.03199929068731566,0.04800104708062958,0.05199937512930197,0.043998496932645015,0.06000025332595893,0.04800104708062958,0.043998496932645015,0.043998496932645015,0.043998496932645015,0.039995946784660674,0.043998496932645015,0.028000962638643268,0.028000962638643268,0.023998412490658705,0.0,0.011999206245329352,0
ETN,0.0968586387434555,0.016795964382619433,0.05682730156303739,-0.015229105361715178,0.06440196428558553,0.15199614089761626,0.215554548671278,0.2921873354353368,0.2389012597472817,0.19360809541243507,0.15364353864639368,0.12966480458676877,-0.0024330900243308,-0.0048661800486616835,0.0024330900243310083,-0.0024330900243307862,-0.0048661800486616835,0.0,0.0048661800486617945,0.02676399026763998,0.017031630170316614,0.024330900243309195,0.0194647201946474,0.017031630170316614,0.024330900243309195,0.0194647201946474,0.04379562043795637,0.07542579075425815,0.08272506082725073,0.07299270072992714,0.07055961070559635,0.06812652068126535,0
MSI,0.1056349897972721,0.07019998370980152,0.09618613606565685,0.12223206786206031,0.0845104960891403,0.028052566751745278,0.06310139527890368,0.10942242376168965,0.24116796967590948,0.411885441372392,0.37503409551618927,0.40258120948111475,-0.0076037455272085,0.03232027510572033,0.039924020632929214,0.0038018727636044414,0.015210395464473336,0.011408522700869339,0.028518402342116334,0.024716529578512114,-0.011405618290812436,-0.020911752404850992,-0.026616013755285328,-0.036122147869324106,-0.026616013755285217,-0.05132963892374087,-0.06654003438821443,-0.08745178679306598,-0.05323202751057121,-0.07034190715181887,-0.0475277661601371,-0.07034190715181887,0
NI,0.027647996997842,0.08320239552967501,0.10171110438743924,0.13424742112669752,0.17127841658643628,0.15275820633487447,0.19442632314004227,0.2777625567503781,0.26381954513762995,0.21735545216488905,0.2267159120592288,0.3063084172707735,0.0,0.0,0.0068301359773765835,0.0,-0.003411593860520701,-1.1102230246251565e-16,-0.003411593860520812,-0.013653323698417985,-0.010234781581562324,-0.013653323698417874,-0.010234781581562213,-0.006823187721041402,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0034115938605205898,0.0034115938605205898,0.0034115938605205898,0.0034115938605205898,-1.1102230246251565e-16,0.010241729837896951,0
TROW,0.0223870322266788,-0.12044615560543492,-0.09789143820355317,-0.1590517125684544,-0.02144187883111892,0.12553466617753273,0.14898544141181436,0.14116637997813775,0.20369643971393114,0.3667801112678748,0.49245833881939105,0.6274150069016979,0.0552779969632228,0.040201243142013565,0.08040248628402713,0.07663432794308811,0.07035269055570526,0.09045228201234878,0.1055290358335581,0.10050413796939717,0.10050413796939717,0.08542738414818807,0.08040248628402735,0.09547717987651017,0.07035269055570592,0.06030289482738427,0.07537758841986708,0.06030289482738449,0.06030289482738449,0.0301514474136928,0.06532779269154543,0.04522614100617517,0
FITB,0.0,-0.05288461538461531,-0.07692307692307698,-0.01831501831501836,-0.0038073584871614052,0.0010285281221242837,-0.07800003988751714,0.012298925278138473,0.059382596221307926,0.07350769750425834,0.06875766344450529,0.09990979264804478,0.0074074074074073,0.0037037037037037646,2.220446049250313e-16,0.007407407407407529,0.007407407407407529,0.03703703703703698,0.02592592592592613,0.029629629629629672,0.022222222222222587,0.022222222222222587,0.03333333333333366,0.03333333333333366,0.040740740740740966,0.0555555555555558,0.04814814814814827,0.04814814814814827,0.046296296296296724,0.040740740740740966,0.029629629629629672,0.022222222222222587,0
USB,-0.0424238997637657,-0.13058149592389867,-0.11538344100949816,-0.06962707078293706,0.03678716631078194,0.021541824084403416,0.01546231902913231,0.054987734045674364,0.11883363561395255,0.23163202856279952,0.2926026623958855,0.3047972837729822,0.0112619443480168,0.018018380136298306,0.01351469862788468,0.009009190068149486,0.006756435788281889,0.01801838013629875,0.02702757020444757,0.03603493322127482,0.0292784974329936,0.0292784974329936,0.024774815924579974,0.018018380136298973,0.011261944348017527,0.011261944348017527,0.011261944348017527,0.0225220616447126,0.015765625856431376,0.018018380136299195,0.038287687501142864,0.038287687501142864,0
BEN,0.0973139054760774,0.020133201093625708,-0.04362438821967907,-0.09693983567084219,0.03302149923601361,0.03970934508394919,0.0696021067111865,0.16623135181930326,0.19304187604396095,0.3446996164006053,0.4828792960278343,0.5571924168666944,0.0171556193735331,0.03921437968066188,0.03921437968066188,0.029410247371091325,0.024509255995116552,0.012252478439937375,0.03431123874706632,0.03186074305907871,0.024509255995116774,0.009801982751950211,4.440892098500626e-16,0.009801982751950433,0.01470512368554644,6.661338147750939e-16,-0.002450495687986276,6.661338147750939e-16,0.009801982751950655,0.0024483461303674847,-0.002450495687986276,0.01470512368554644,0
PAYX,0.0,-0.04666741334528024,0.08000128002048013,0.053000775511139464,0.10700178452982101,0.2420016070260751,0.2789266178297394,0.1852312857998606,0.4441881431683734,0.4638365337227066,0.622089666588596,0.8297917109239679,0.0028570840828416,0.040001462827050416,0.011428336331366529,-0.022856672662733835,0.0,0.011428336331366529,-0.017142504497050348,-0.028570840828417432,-0.005714168165683375,-0.017142504497050348,-0.05999876573967611,-0.008571252248524952,0.0057141681656838195,-0.0028570840828415767,-0.011428336331366307,-0.0285708408284171,-0.011428336331366418,-0.045713345325467225,-0.019999588579891703,0.02285895833000051,0
WHR,0.0121654501216545,-0.024507211114637162,-0.01717267886737872,-0.02692778875455104,0.05557708701189612,0.06285692899128859,0.06285692899128859,0.11150026670256041,0.07485740076731129,0.12604108651813561,0.06267080892187682,0.1286296867170278,0.0,0.02358490566037741,0.004716981132075526,-0.007075471698112956,-0.023584905660377187,-0.00943396226415072,-0.007075471698112956,2.220446049250313e-16,2.220446049250313e-16,0.002358490566037874,0.009433962264151052,0.021226415094339757,0.018867924528302105,0.02358490566037741,0.04716981132075482,0.05896226415094352,0.05660377358490587,0.0731132075471701,0.05424528301886822,0.04716981132075504,0
WY,-0.1201117505727218,-0.1397259083826714,-0.1538288733355203,-0.14536799709800552,-0.07745020703755734,-0.11446547499924187,-0.046349705594410984,0.011270753427559344,0.0861808080752462,0.07468718405516195,0.057447897617356025,0.04598540197540668,0.0084977423975913,0.008497742397591379,0.008497742397591379,2.220446049250313e-16,0.016997751464268296,0.019828821150742693,-0.005666672711117426,-0.002833336355558713,2.220446049250313e-16,-0.016997751464268185,0.005664406042033221,-0.014164415108709472,-0.011331078753150758,-0.02549549386186012,-0.028328830217418832,-0.011331078753150647,-0.016997751464268185,0.005664406042033221,0.01982882115074247,0.016997751464268074,0
RTX,0.0019873478478935,-0.0695814435102442,0.0,0.023903768889705468,0.06189986935173275,0.11641012507225312,0.1874532544276739,0.23000806716056088,0.2664832282907128,0.3617237741035393,0.3515901052702284,0.42836142509118647,0.0056655754334193,0.01558081273822709,0.012747064428870303,0.005665575433419834,0.0028318271240628246,0.0198304746096154,0.025494128857740384,0.014164899176196233,-0.014164899176195123,-0.012748985614163821,0.005665575433420056,0.025494128857740606,0.016996726300258835,0.00424774068609457,0.025494128857740828,0.046742438214681714,0.053823927210132405,0.048158351776713015,0.04957426533874432,0.059489502643551795,0
HUM,0.0427807486631015,-0.04278074866310155,-0.037462863933452106,-0.026827094474153212,0.005255528784940733,0.08461780737322555,-0.1786389419892077,-0.11585975284188599,-0.2658016661026187,-0.19341591487329934,-0.24992817561466052,-0.16716162947558855,0.0963855421686747,0.09638554216867479,0.13253012048192803,0.08433734939759074,0.0783132530120485,0.12048192771084354,0.10240963855421703,0.09638554216867479,0.09036144578313277,0.06626506024096401,0.07228915662650626,0.10843373493975927,0.12048192771084376,0.10240963855421725,0.1746987951807233,0.16867469879518104,0.16867469879518104,0.1807228915662653,0.24096385542168686,0.2289156626506026,0
HBAN,-0.0344827586206896,0.009713453132588645,-0.05210573787552908,0.017592369633623317,0.031531991135453685,0.004024471371841365,0.03497043110590514,0.06901551107649384,0.13754214640191043,0.22320044055868093,0.2663722208136927,0.302554284265512,0.0,0.0052631578947368585,0.0052631578947368585,-0.010526315789473384,-1.1102230246251565e-16,0.010526315789473495,0.0052631578947368585,0.0,0.0,0.0,0.0,0.010526315789473717,0.0,0.0052631578947368585,0.0052631578947368585,0.0052631578947368585,0.0052631578947368585,0.0052631578947368585,0.0052631578947368585,0.010526315789473717,0
TSN,-0.03125,-0.04695945945945945,-0.09990615615615617,0.034036380130129995,0.07213245729281881,0.0503632703427106,0.04486398620479104,-0.01562813931232865,0.028863244221577267,0.10994214118469059,0.15478828830326408,0.22305163539508266,-0.0052356020942405,0.020942408376963595,0.04712041884816798,0.04188481675392697,0.05759162303664933,0.04712041884816798,0.052356020942408765,0.026178010471204605,-0.01570680628272203,-0.04188481675392608,-0.026178010471203494,-0.020942408376962485,-0.026178010471203494,-0.04712041884816709,-0.03664921465968507,-0.04712041884816687,-0.026178010471203383,0.015706806282723473,0.005235602094241676,8.881784197001252e-16,0
TXN,0.0890893249609818,0.1037079736181763,0.10003506854789945,0.012032263064067683,0.15086681347061792,0.2811536225427633,0.5323247840849974,0.6754126299627881,0.9294251431720768,1.2667133200236944,1.172113937734463,1.3288268560609424,-0.0439560439560439,-0.02564102564102566,-0.04395604395604402,-0.09706959706959706,-0.09890109890109877,-0.08058608058608052,-0.06959706959706957,-0.06043956043956045,-0.1208791208791209,-0.10805860805860801,-0.09157509157509147,-0.09157509157509147,-0.12271062271062261,-0.1721611721611721,-0.18498168498168477,-0.2234432234432232,-0.16849816849816834,-0.19047619047619024,-0.12454212454212432,-0.12454212454212432,0
STT,-0.0793103448275862,-0.12115987460815048,-0.2045281078469029,-0.10210683417912225,-0.1294191738238637,-0.13281988017611424,-0.13281988017611424,-0.08160845577706599,0.003427798317650055,-0.04387182853907423,-0.003329291233310494,0.08481165580047856,0.0128205128205127,0.09615384615384603,0.07371794871794868,0.08333333333333326,0.07692307692307687,0.08012820512820507,0.0737179487179489,0.09294871794871806,0.09615384615384626,0.0737179487179489,0.0737179487179489,0.0769230769230771,0.0769230769230771,0.0769230769230771,0.0769230769230771,0.09615384615384626,0.10897435897435925,0.09935897435897467,0.11217948717948745,0.1346153846153848,0
K,0.0284463894967177,0.0020759692532121843,0.021853784435841295,-0.028907850644124822,-0.046564071541504215,0.025932208732989848,0.12542994449373257,0.1991188099070127,0.27980717842412006,0.293302508952318,0.21036976574393718,0.3074703253092159,0.0224913494809688,0.02249134948096887,0.01730103806228378,0.005190311418685312,0.02249134948096909,0.029411764705882693,0.0017301038062287333,0.005190311418685312,-0.006920415224913268,0.020761245674740803,0.031141868512111204,0.034602076124568004,0.038062283737024805,0.034602076124568226,0.04152249134948183,0.04152249134948183,0.044982698961938405,0.051903114186852006,0.05536332179930881,0.062283737024222185,0
LEG,0.0642857142857142,0.007333970377448873,0.00018975782158059395,0.03616780666408359,0.17241132449534713,0.2083748620565542,0.10767695688517476,0.18959518842330647,0.25746998896397555,0.3291207005858545,0.39018840845061,0.41900060344440515,0.0310880829015545,0.041450777202072686,0.05699481865284994,0.08290155440414515,0.10880829015544058,0.08808290155440424,0.07772020725388629,0.07772020725388629,0.06217616580310925,0.046632124352331994,0.04145077720207291,0.03626943005181382,0.02590673575129565,-0.010362694300517727,-0.010362694300517727,-0.010362694300517727,-0.020725388601035788,-0.010362694300517505,-0.02590673575129454,-0.015544041450776369,0
L,-0.0042313164810341,-0.024005468805271546,-0.018354581046785334,0.045296852345205085,0.10053617678005944,0.12183689896364469,0.15150538755205556,0.34365994136638145,0.36767798898963466,0.3620205779432155,0.48340405310709,0.6545130625671614,0.0059976047969871,0.01970798266185647,0.011138996496313114,0.00599760479698741,0.002570695849663185,0.006854503413541879,0.005997604796987632,0.005997604796987632,-0.004285178601664219,0.0017131117142161756,0.011138996496313558,0.029990766060508767,0.04712873839159504,0.06255291348957304,0.06255291348957304,0.059982217639910074,0.05912600454224903,0.05484082594058459,0.06083911625646499,0.058268420406802246,0
MKC,0.0063694267515923,-0.031847133757961665,-0.06390517568650589,0.12203146749905103,0.1284066462916591,0.16046365328858103,0.14101454178095119,0.0891502444272716,0.12851712073187183,0.18100628913800554,0.16132285098570542,0.26029923033107805,0.015075376884422,0.015075376884422065,0.03015075376884413,0.015075376884422065,0.025125628140703515,0.025125628140703515,0.0,0.005025125628140614,-1.1102230246251565e-16,-0.05025125628140714,-0.07035175879396982,-0.05025125628140703,-0.04020100502512547,-0.05025125628140681,-0.08040201005025105,-0.055276381909547534,-0.06030150753768826,-0.06532663316582898,-0.07035175879396971,-0.07537688442211032,0
