,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,isJanuary
D,-0.0211350623105419,0.01010530804124965,-0.04487477393717121,0.043040660664105834,0.09680564317256479,0.04141141876990995,0.04141141876990995,0.04141141876990995,0.11805284517652037,0.16189805479128605,0.10717923319205869,0.10717923319205869,0.0291262135922329,0.009786407766990246,0.009786407766990246,0.01941747572815533,2.220446049250313e-16,0.009786407766990468,0.019417475728155553,0.02912621359223322,0.04854368932038855,0.06803883495145668,0.09716504854368968,0.08737864077669966,0.08737864077669966,0.10679611650485499,0.11650485436893265,0.09716504854369012,0.07766990291262221,0.0873786407767001,0.058252427184467104,0.06803883495145735,0
KLAC,-0.0181064858581245,-0.18931930224033,-0.2279956252271823,-0.3051322023573845,-0.35858425328015375,-0.35858425328015375,-0.35858425328015375,-0.37585710324695765,-0.3671107013162016,-0.384153940366171,-0.4007382176389094,-0.3212081989309702,0.0,-0.026516292039221345,-0.026516292039221345,-0.026516292039221345,-0.026516292039221345,-0.05273148572401054,-0.10545642583162063,-0.15788026758479856,-0.15788026758479856,-0.15788026758479856,-0.10545642583162051,-0.1316716195164097,-0.1316716195164097,-0.05273148572401043,-0.013254873211410167,-0.013254873211410167,0.052423841753177935,0.13135088431277597,0.11840365507219874,0.1313508843127762,0
GLW,-0.1044789485388827,-0.1800411819869795,-0.20872998611752636,-0.15724262751828588,-0.17388301367215053,-0.24148542202595824,-0.3070705506216126,-0.3401246031963514,-0.40642164309187734,-0.2877077524408719,-0.2822061617514626,-0.33404017478429293,0.0028020694222532,-0.010836708420852603,-0.019057132053531878,-0.024475486263958568,-0.04371184584683885,-0.06014613600746588,-0.06276897790037106,-0.05455511137242364,-0.0382934916364126,-0.0382934916364126,0.005424911315158765,0.005424911315158765,0.016440847265359437,0.09284860300883713,0.1584196503314621,0.11750331680214399,0.1257237404348237,0.12851925275234488,0.10928945027419656,0.15579680843855703,0
DHR,-0.0952955367913148,-0.14416640135458125,-0.2997053313546425,-0.27395095283448456,-0.32578813978154,-0.27395095283448456,-0.3009929953540741,-0.2732309731799375,-0.33135899858085827,-0.33135899858085827,-0.3870594760917596,-0.4748555690209393,0.0,0.0,0.05202665186007782,0.05202665186007782,-0.053137146029983096,-0.053137146029983096,2.220446049250313e-16,-0.053137146029983096,2.220446049250313e-16,0.052026651860078044,2.220446049250313e-16,2.220446049250313e-16,0.052026651860078044,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.052026651860078044,0.052026651860078044,2.220446049250313e-16,0.052026651860078044,0
ETN,-0.0555277777777778,-0.17443333251028792,-0.19151722176514097,-0.1500565664710456,-0.13609520056291402,-0.11527821744394806,-0.19448072776677694,-0.20489692525255132,-0.18743255596160724,-0.19090306536633384,-0.23773552487324445,-0.3076375073084491,-0.0214623655913978,0.0,-0.005333333333333301,-0.01075268817204289,-0.021462365591397692,2.220446049250313e-16,2.220446049250313e-16,-0.01075268817204278,-0.01075268817204278,0.021505376344086224,0.048387096774193505,0.037634408602150504,2.220446049250313e-16,0.05376344086021523,0.05918279569892504,0.08602150537634423,0.17208602150537677,0.2419354838709682,0.204344086021506,0.1935483870967747,0
MSI,-0.0464160805774862,-0.04826507784179157,-0.04826507784179157,0.028903984099604152,-0.06987182983189744,-0.1767851475661686,-0.16965500045899318,-0.21611116189308854,-0.1783556906963123,-0.11813560902428943,-0.1759928599065118,-0.13355460799814511,0.0,-0.04056126188087006,-0.0442819613723745,-0.07009854216229006,-0.06823819241653806,-0.0885611040330131,-0.12912518462561906,-0.11623803456868109,-0.10698420393943187,-0.11070208471919996,-0.07009854216229006,-0.07195607319630615,-0.08302797289526809,-0.0368856617771417,0.0018603497457523321,-0.00553594984948047,0.02767693053566833,0.046139492406390925,0.04428196137237439,0.062747341954833,0
NI,-0.0222357944263481,0.0002554821702471788,-0.04420484226117993,-0.010853942407783812,-0.021985993105118173,-0.021985993105118173,-0.05496155515564882,-0.02162083784256863,-0.02162083784256863,-0.02162083784256863,-0.02162083784256863,-0.010484630837792386,-0.0340775014459223,-0.034077501445922254,-0.034077501445922254,-0.034077501445922254,-0.04543666859456308,-0.04543666859456308,-0.04543666859456308,-0.034077501445922365,0.0,0.011382301908617665,0.07956043956043968,0.07956043956043968,0.0909196067090805,0.12502024291497982,0.12502024291497982,0.12502024291497982,0.12502024291497982,0.11363794100636215,0.0909196067090805,0.10227877385772155,0
FITB,0.0,0.06310005053057055,0.00011640770930387845,0.010464946847919654,0.0313370356521574,0.04694005751829211,0.06782881399176821,0.15054441422131548,0.14030786836334674,0.11980010994163504,0.10448167758374649,0.08388121157119532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004796099425226297,0.004796099425226297,0.004796099425226297,0.009400734011738354,0.009400734011738354,0.009400734011738354,0.009400734011738354,0.009400734011738354,0.014211998968743922,0
USB,0.0,-0.019877203056671955,-0.029716037236748982,0.03893318597769624,0.04867971920374092,0.04867971920374092,-0.01873047270051653,-0.01873047270051653,-0.038235366347972866,-0.038235366347972866,-0.038235366347972866,-0.07765237378290968,-0.0209124591784573,-0.0209124591784573,-0.0209124591784573,-0.0209124591784573,-0.03131799189694995,-0.03131799189694995,-0.04160523191705978,-0.03131799189694984,-0.020912459178457188,-0.020912459178457188,-0.010456229589228538,0.04162635561319972,0.04162635561319972,0.03117012602397118,0.04162635561319972,0.05208258520242848,0.05208258520242848,0.05208258520242848,0.04162635561319994,0.0311701260239714,0
WHR,-0.0954181818181817,-0.08628099173553705,-0.13196694214876026,-0.11388292011019285,-0.06867286501377412,-0.1246904675033158,-0.09843118152841523,-0.1337868214684772,-0.09878830920457726,-0.00863280825109991,-0.04663251746642061,0.04075783655328569,-0.0038749999999999,-0.023437499999999778,-0.04293749999999963,-0.06249999999999967,-0.03906249999999978,-0.03124999999999989,-0.03124999999999989,-0.015624999999999889,0.0,0.0078125,0.046875,0.05081249999999993,0.05862499999999993,0.0859375,0.1328125,0.109375,0.125,0.125,0.109375,0.125,0
WY,-0.0505124324074502,-0.08389255330372924,-0.20071189807509537,-0.2332634409315516,-0.13655812814689505,-0.1856969823004878,-0.265734801435223,-0.24090319249595138,-0.2651401309432444,-0.23408998610317622,-0.2900171100682696,-0.2864202075105957,-0.010037284772451,-0.02003856493631162,-0.02503920501824264,-0.015001920245791278,-0.03504048518210301,-0.044997759713242824,-0.035040485182102676,-0.029999839979516718,-0.015001920245790834,-0.015001920245790834,0.034956474428727624,0.09495615438776239,0.13499327913973058,0.16995375408052293,0.17495439416245362,0.13995391410100555,0.11495471420341863,0.144954554182936,0.12495599436727933,0.144954554182936,0
RTX,-0.0774468821350339,-0.17132420528631387,-0.1873300793013576,-0.18506768097740112,-0.25223764976438934,-0.28439300299316916,-0.32648652466446626,-0.36204980166362455,-0.3440798026675793,-0.3396465081719974,-0.33304147551388574,-0.2876712985712828,-0.0029727134512282,-0.017700248059533963,-0.03539649515883769,-0.05899815955829357,-0.07079299031767583,-0.07079299031767583,-0.07079299031767583,-0.06489557493798459,-0.05899815955829335,-0.05899815955829335,-0.00887412979114921,0.01770024805953474,0.02359766343922609,0.07372169320637023,0.09731935664559588,0.06782027686644887,0.08552052492598317,0.10029207009682395,0.11501560374489972,0.1209170200848213,0
HUM,-0.0654746315563915,-0.22899320789981203,-0.18115344260499766,-0.09688945506529101,-0.13861623333215467,-0.1654882785360151,-0.17980813868693668,-0.11675250943697857,-0.16113502122359102,-0.07631319853345764,-0.17318226121439884,-0.09137273462071138,-0.0277407407407409,-0.04629629629629617,-0.06481481481481455,-0.07403703703703668,-0.09262962962962928,-0.08329629629629565,-0.08329629629629565,-0.055555555555555136,-0.03707407407407348,-0.03244444444444383,0.009333333333334082,0.01848148148148243,0.023185185185186086,0.05555555555555669,0.05555555555555669,0.07403703703703823,0.11111111111111227,0.13429629629629747,0.12496296296296427,0.13429629629629725,0
HBAN,-0.0549302720622482,-0.02378147346502668,-0.02378147346502668,0.16941950272894446,0.3411160344158526,0.15877671239218238,0.09371359785880662,-0.02432168925128908,0.15813547330915712,0.0035144839384719795,0.014350032465334728,-0.08733737514386486,0.0,0.0,-0.012148812105441276,-0.024095224326538323,-0.024095224326538323,-0.024095224326538323,-0.024095224326538323,-0.024095224326538323,-0.024095224326538323,-0.024095224326538323,-0.012148812105441387,-0.012148812105441387,-1.1102230246251565e-16,-1.1102230246251565e-16,0.04814225820442397,0.13247554334730793,0.13247554334730793,0.1446195364078835,0.1446195364078835,0.13247554334730793,0
TSN,-0.0304825396825396,-0.030482539682539556,-0.2554056265137007,-0.2554056265137007,-0.17723072516577387,-0.19214097899060656,-0.23865253232849526,-0.11580271315335466,0.004618247959052635,0.0347331712179777,0.10738933633492231,0.06371137920942127,-0.0140975896531454,-0.014097589653145448,-0.029970605526161154,-0.04409758965314514,-0.05820105820105814,-0.08817754262198663,-0.07407407407407385,-0.08817754262198674,-0.08817754262198674,-0.08817754262198674,-0.08817754262198674,-0.08817754262198674,-0.10229864785420317,-0.10229864785420317,-0.10229864785420317,-0.08817754262198674,-0.08817754262198674,-0.08817754262198674,-0.04409758965314492,-0.02997060552616082,0
