,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,isJanuary
D,0.09756097560975618,0.0,0.05564444444444416,-0.04218592118558406,-0.033333333333333326,-0.011402298850574755,-0.011719840014882243,-0.05872941176470592,0.06420512820512814,0.0714285714285714,-0.056264605428725245,0.08546341463414597,-0.0110222222222226,-0.022559769908322536,-0.011402298850574755,-0.011719840014882243,0.03529411764705892,-0.011363636363636354,0.023080459770114636,0.022380010785547633,0.0,-0.01098901098901095,0.011111111111111072,0.011076923076922762,-0.01095556908094919,-0.01098901098901095,0.0,0.011111111111111072,-0.04395604395604391,0.011494252873563093,0.011454545454545162,0.0,0
GLW,-0.007514270379039956,0.04936845364123532,0.04256208512417037,0.08071135430916554,0.05875413208209879,0.07038029057562545,0.022246375410930552,0.03762191424176242,-0.17039371174179185,0.0,0.15606689617928993,0.0182841068917019,-0.0019016918961755058,-0.003692944821833133,-0.005623496376350845,-0.007578491519307229,0.005698484848484675,-0.015067170261584995,0.005752875673029845,-0.009490191187810026,0.007738595168598428,0.0037771151616359244,-0.0037629022465089923,0.0322997435706005,-0.0036589325776360537,-0.005571513433998754,-0.007390358717673684,-0.0019195010197816664,0.056416155419222624,0.017763632662879614,-0.007048566581682958,0.0,0
DHR,0.11561256799545361,0.03356554781507293,0.0965073529411764,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ETN,0.021857923497267784,0.06349206349206349,0.08625030455616,0.12735368476661257,0.008366666666666855,0.07468879668049788,-0.09230485215839501,-0.025210084033613467,0.008849557522123908,0.01754385964912264,0.11353711790393017,0.18577075098814233,-0.029220020259213997,-0.03009952910958902,0.010344542219524966,0.0033855730901546366,0.0,-0.010204081632653073,0.006900343642611606,0.010238628296838304,-0.00678360044323123,0.006829931972789138,-0.00678360044323123,0.0,-0.020408163265306145,-0.003444444444444472,-0.02090534061768312,-0.0035870864886409226,-0.010714285714285676,-0.010830324909747335,0.021897810218978186,0.0535714285714286,0
MSI,-0.06129242428781101,0.024323275363755226,0.010521630692366557,0.10430482884087566,0.07801490160103741,0.11652183840120323,0.0318381010346922,0.2121954381969262,-0.075949458885185,-0.1072538695762496,-0.0019975568576219294,0.13108314149899836,-0.030767783214151856,0.005017397391158029,-0.004992348793346424,0.0033313066181621664,-0.001680492537085354,-0.01835075315877832,0.015305791050360673,-0.008360245459058668,0.020270392324346798,0.023163347379389965,0.0016315472011554366,0.0032182909492970424,0.01770039951978908,0.0047475965896595085,0.009447920952153854,0.028083246340335766,0.05007453223200242,0.03468320392443447,-0.03908318699631075,-0.040710558454535084,0
NI,0.09375463895663261,-0.01905925236544126,0.05826893048445436,-0.0642311499598438,-0.04950515006752543,-0.04124165722201223,-0.03192341844801083,-0.04494818949150203,0.0823433607970876,-0.08421909823418494,0.03489335511208935,0.0,-0.011759915692661438,0.0,0.0,-0.011924092969147648,0.0,-0.01204346439696835,0.012190277570882424,0.02411145723466368,0.011759915692661549,0.03489335511208935,0.0,-0.022485531944094972,-0.02297936069640083,0.011759915692661549,-0.034893355112089575,0.02411145723466368,0.0,0.011759915692661549,-0.01162322751698508,0.023519831385322654,0
FITB,-0.04492555567235745,-0.01331271593901795,-0.006883567048119765,0.0271717094232522,0.013495852559144428,-0.0133161398984184,-0.013226468940869096,0.04048425417127288,0.08981521602572151,0.029353282711318984,0.005585295273645041,0.03426963595511778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005223184142507442,0.0,0.010822061689388152,0.0051425306329762055,-0.005116220313289954,0.0,0.0,0.0051425306329762055,0.0,0.0,,,,0
USB,0.06740492628796702,0.052632927172901356,0.06000308248902875,-0.018909653029676954,0.0,-0.04849372566159138,-0.010456229589228538,-0.010566717614611698,0.0,0.0,-0.010627785856371474,0.11953996640996589,0.0,-0.019650411934981182,0.0,-0.029908255392327665,0.0,-0.0310602893218499,0.010679565568217697,0.0,0.021150512752640793,0.010347855171836784,-0.02050030001448344,0.0,0.010473128546140575,0.0,0.02048248181286061,0.0,0.020280319077019993,0.0,0.009906476755719318,,0
WHR,0.05337078651685401,0.10294117647058831,0.05441880713974756,0.0938000000000001,-0.07432803071859573,0.0,-0.1071428571428571,0.06005333333333329,0.0,-0.012902559867877805,0.16666666666666674,0.1428571428571428,-0.02870703513741102,-0.019703656998738994,-0.00506512301013029,0.0,-0.02020202020202022,0.0,0.025814432989690772,-0.015114970252452231,0.061224489795918435,0.009615384615384581,0.01904761904761898,0.0,0.004710280373831921,-0.02329215657091832,0.023847619047619117,-0.004688197648459624,0.0,0.023401869158878652,0.0227936879018118,0.0,0
WY,0.016494797641994463,0.116666111018503,0.011626753006705126,0.14341005935877638,-0.034156292070704364,-0.06360636827060939,0.0,0.01119291583070603,0.022472684555311595,0.029661305761268908,0.03633380079254711,0.09929037768023563,-0.028195520495844506,-0.007247595247896754,0.007300506363121295,0.010868493833745996,-0.003553289301989504,-0.01801399905598422,0.018344456070317428,0.0,0.014358817908660892,-0.007093385843304101,-0.007112627557217199,0.0,-0.014419257911884253,0.0,0.0,0.014630214751695236,0.017956437148153093,-0.0035341583472580096,0.003546692921652328,0.007065489367837907,0
RTX,0.03692543965812245,0.030117577847320387,-0.04283378028553264,0.1479271419800401,0.018062644200517175,0.030305728906212526,-0.04084720121028751,0.16906666494430866,0.006166417772706767,-0.09981077609425282,0.03474097331240178,0.0044626502814135716,-0.02749946950971216,-0.008698370013917489,0.015372076836588588,0.00863599346148658,-0.008562051639510737,-0.004323855613688865,0.004342632529730661,-0.002179504455680603,0.004330364220328953,0.017240925713183364,-0.0042386153664893955,0.0,0.0,0.010657516536032752,-0.016844227304266934,0.006407016932415743,0.0,-0.00851042953283554,-0.006417962144210421,0.0,0
HUM,0.04530392461427013,0.06876984226183036,0.07105325443786947,0.22224444444444447,-0.0339604157973985,0.0991716824845752,-0.06534406682609661,0.10597219095773247,0.12840700689306273,0.028097851258227724,-0.019692025874406216,0.19507489786654664,-0.02834069400630912,-0.013090229079009141,0.009842623295962971,-0.009746690295006855,0.0034212326964579987,-0.0034095677717166373,0.0034212326964579987,0.003199748216533571,-0.0031895424836599906,0.013008812421317906,0.07774958574979252,0.0389891176399928,0.02307514450867143,0.016995118423431155,-0.016711111111110788,-0.0056273729886100465,0.01711402531875761,0.005541651769752853,0.0027999999999999137,-0.01666445064929256,0
HBAN,-0.1783762545987072,0.11941485893144455,0.20396584064404144,0.024156506031868696,0.007842297383695573,0.03637093751673115,-0.06660200452634957,0.0092259234032126,0.0092259234032126,-0.04452594102964236,0.0,0.06539970848749865,-0.02876433940876899,0.0,0.0,0.0,0.0,0.0,-0.01480513045528764,0.0,0.0,0.0,0.007301724843134405,0.0,0.015339776039269726,0.05187680148354845,0.0,0.0,0.006981505628292917,0.0,0.0,0.0,0
TSN,0.0,0.3445443196004996,-0.023372319688109044,0.29935530228937535,0.20969600147467715,0.014975031210986423,-0.06088598330863049,0.0,0.05698793050380169,0.022310890267098538,-0.014563459836850479,-0.10546538829832364,0.0,0.0,0.0,0.0,0.0,0.0,0.015730292929226897,0.0,0.015467340636101667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017142857142856904,0.06179775280898925,0.0,,0
