t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,isJanuary
-0.0505050505050505,-0.0505050505050505,0.07468600478468912,0.07468600478468912,0.07468600478468912,0.07468600478468912,0.07468600478468912,0.07468600478468912,0.07468600478468912,0.07468600478468912,0.07468600478468912,0.07468600478468912,-0.009419856459330078,0.0,0.0,0.037811320754716826,-0.009162969965820666,-0.00917431192660556,0.0,0.018592592592592716,0.009017525998109122,-0.008936936936936868,-0.009162969965820666,0.0183486238532109,-0.008936936936936868,0.0,0.018107773980074127,0.008999999999999897,0.008778139600736257,0.00877192982456143,0.008765217391304203,-0.008689055927177392,0
0.0,0.0,0.054903711478627715,0.054903711478627715,0.054903711478627715,0.054903711478627715,0.054903711478627715,0.054903711478627715,0.054903711478627715,0.054903711478627715,0.054903711478627715,0.054903711478627715,0.0,0.10964384663356519,-0.03702839242663891,0.012766378150135038,0.0,-0.05058240778936962,-0.06672349401986055,0.0,0.02863377413542456,0.0,0.0,0.0,0.0,0.013830250347224737,0.013805160151444396,0.0,0.013465908326946607,0.0,-0.026723228678133815,0.020716259827358696,0
-0.08183151959422286,-0.08183151959422286,0.09333328907778626,0.09333328907778626,0.09333328907778626,0.09333328907778626,0.09333328907778626,0.09333328907778626,0.09333328907778626,0.09333328907778626,0.09333328907778626,0.09333328907778626,0.004114106289653474,0.01652948565384116,0.008061251201139541,0.0,-0.0019354869927209473,-0.030379816386257974,0.00626833333333332,-0.010335215424646438,-0.033474974101328825,-0.028116823862072038,0.002278716008559112,0.03327645051194561,-0.008534613267272229,0.006388822856785881,0.03889648466123341,0.04553729829842945,0.03174444444444435,0.0,0.0211723402651387,-0.009400974145814422,0
0.0768856052610214,0.0768856052610214,-0.16665200562983817,-0.16665200562983817,-0.16665200562983817,-0.16665200562983817,-0.16665200562983817,-0.16665200562983817,-0.16665200562983817,-0.16665200562983817,-0.16665200562983817,-0.16665200562983817,-0.04125615763546797,-0.04385723460867974,0.0,-0.04500527780443342,0.0,0.0,0.0,0.04712620578778148,0.0,0.0,-0.04500527780443342,0.04712620578778148,0.0,0.04586891852989172,0.0,-0.04385723460867974,-0.13587947413875834,0.05202665186007782,-0.049453739378265804,0.10516379789006103,0
0.024096385542168752,0.024096385542168752,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.02400000000000002,-0.007967999999999864,-0.008096513015709239,-0.008130081300813052,-0.03275409836065557,0.008440391851123552,0.004235294117647115,-0.01676931316106589,-0.021242553191489155,0.013043024590448926,0.008549062693126164,0.004289361702127792,0.008440391851123552,0.008403361344537785,-0.004133333333333211,-0.004217432052483705,0.03361344537815136,0.0,0.00406504065040636,0.004080971659919275,0.012096383987613368,0
-0.11494471532342543,-0.11494471532342543,-0.03333191877612507,-0.03333191877612507,-0.03333191877612507,-0.03333191877612507,-0.03333191877612507,-0.03333191877612507,-0.03333191877612507,-0.03333191877612507,-0.03333191877612507,-0.03333191877612507,-0.005565575335780615,-0.025139384680380683,0.015782965078739553,0.0324286354547334,-0.025969120059438522,-0.026625069905271692,-0.04035643451022186,0.00900803772961667,-0.02828556554080619,0.010731606886758005,-0.019707603422095654,0.03245793408295561,-0.011965749414519555,0.03334598718565962,-0.0029568435247367963,0.005895277936293297,0.02778931757369474,-0.004268006467203378,0.00569178793725067,-0.014181488329296776,0
0.0,0.0,0.03062093607827654,0.03062093607827654,0.03062093607827654,0.03062093607827654,0.03062093607827654,0.03062093607827654,0.03062093607827654,0.03062093607827654,0.03062093607827654,0.03062093607827654,0.010220828053264519,-0.030311131217997556,0.010412469515427958,0.010305167275322269,-0.01020005401250601,-0.020610334550644205,0.021044059660551895,0.0,0.0,0.010305167275322269,0.0,0.0,0.0,0.0,0.010220828053264519,0.0,0.0,0.030290567356926923,-0.009800007983713277,0.0,0
0.015128926167446544,0.015128926167446544,-0.035115789605263625,-0.035115789605263625,-0.035115789605263625,-0.035115789605263625,-0.035115789605263625,-0.035115789605263625,-0.035115789605263625,-0.035115789605263625,-0.035115789605263625,-0.035115789605263625,-0.0037953302906108544,0.0,0.0,0.0,-0.00793483989158783,-0.01184014772912323,-0.011994816165882716,0.0,0.0,0.0,0.0,0.0,0.0,0.003935076102428603,0.004092245702496777,-0.004075567478995734,0.0,0.0,0.0,-0.003919651973617322,0
0.0,0.0,0.14178906656702162,0.14178906656702162,0.14178906656702162,0.14178906656702162,0.14178906656702162,0.14178906656702162,0.14178906656702162,0.14178906656702162,0.14178906656702162,0.14178906656702162,-0.007878944662151,-0.007838504278181446,0.015904688671072975,0.0,0.0,-0.007878944662151,-0.007838504278181446,0.007900431847013722,-0.007838504278181446,0.007900431847013722,0.007941515422700052,0.007904494543503393,0.007842503517243804,0.01556295450901235,0.053304356171423484,0.04350867498846367,0.0,0.006971163325202534,-0.006922902640213113,0.0,0
-0.06014814814814806,-0.06014814814814806,0.005747126436781658,0.005747126436781658,0.005747126436781658,0.005747126436781658,0.005747126436781658,0.005747126436781658,0.005747126436781658,0.005747126436781658,0.005747126436781658,0.005747126436781658,0.02298850574712641,0.036539325842696924,0.013528161991067655,-0.013347593582887396,-0.01899145817976866,-0.0055248618784530246,0.008355555555555894,0.0,0.002732722143864441,-0.03296703296703296,0.03127272727272756,0.00824224259520423,0.016393442622950838,0.010752688172043001,0.0,-0.015957446808510634,0.0027243243243246784,0.0,-0.01078143867517678,-0.013645479117621706,0
-0.05691043688688824,-0.05691043688688824,-0.036813247095909496,-0.036813247095909496,-0.036813247095909496,-0.036813247095909496,-0.036813247095909496,-0.036813247095909496,-0.036813247095909496,-0.036813247095909496,-0.036813247095909496,-0.036813247095909496,0.003318196292718012,0.0,0.013332906594974547,0.013183799376737415,-0.00973905363103833,-0.039341965812862756,-0.02391868901881189,0.006994180841539688,-0.02083402789353761,-0.02127732017557571,0.010868493833745996,0.01075450757260743,0.0,0.0071189220323399915,0.003493449781659441,0.007046800864706881,0.03829662670755507,-0.0033562723359923385,0.0,-0.023540695121326727,0
