,t+1
MCK,-0.03230500582072171
D,0.020900321543408262
KLAC,0.05130916101747629
GLW,0.03240418118466892
MET,-0.016396888795459308
DHR,-0.04457538994800703
ETN,0.038012392755004676
MSI,-0.024115472628058465
NI,-0.0622073578595318
TROW,0.014988167236392291
TPR,-0.011467889908256867
FITB,0.0566860465116279
USB,0.02535515195108795
BEN,-0.04539154539154533
PAYX,0.0058929645219483184
WHR,-0.039585832438916446
WY,0.05451263537906148
RTX,0.0484874822488246
HUM,0.14944325063488972
HBAN,-0.015331010452961591
TSN,-0.03642923649906882
TXN,-0.0923846153846154
STT,0.1136018877465026
K,-0.013509316770186408
LEG,0.2496954933008526
L,-0.05130687318489835
MKC,0.012284238377220591
NTRS,0.06087696892294603
SPGI,0.054311401716387486
GE,0.11383928571428559
MCO,0.07402180260852642
OMC,-0.019809523809523832
ES,-0.01551845755936998
WAT,-0.057077930757920115
WRK,0.01687074829931956
FCX,0.02827225130890043
ROK,0.03378012862895963
FE,0.006666666666666599
SRE,-0.01980600963168977
VLO,0.13241475945819725
SBUX,-0.04592124562789113
VNO,0.028684159566227718
VIAC,-0.1127523387493845
QCOM,0.043861925772125554
ED,-0.02070723160242116
WM,-0.02553191489361717
MS,0.08327452364149601
MAR,0.011995201919232201
PNW,-0.027786385703956196
PPL,0.06351222610352503
DRI,-0.05081163341224215
ETR,0.037935748462064156
IP,0.038269550748752046
COP,-0.039999999999999925
AEP,0.01124919648596534
CVS,0.05047468354430373
XEL,-0.01915057915057916
SO,0.017207792207792227
PEP,0.00175272036807117
CVX,-0.02624297811687759
PFE,0.0679099701113921
KR,-0.04680851063829794
PPG,0.050810447635844636
IBM,-0.08146163884882207
PG,0.0012061756191701356
DTE,-0.039891410904155156
KMB,-0.062045598927084056
CAT,0.08163265306122458
HIG,-0.06056616194865039
CPB,-0.01468085106382977
KO,-0.0018338529249954938
CL,-0.05743336081341033
NSC,0.008869179600886845
PEG,0.022778675282714156
BMY,0.1229203366607945
DE,0.02676886792452815
SEE,0.0
BA,-0.10948388787005492
HSY,-0.05116609600103361
EXC,-0.05700663349917079
XOM,-0.04602569532683898
EIX,-0.16411960132890369
F,-0.06528835690968438
GD,-0.03829416884247172
HAL,0.013157894736842035
MO,0.09164026322203256
UNP,0.01590225333087747
MRK,0.029460679496317255
HON,0.018755529342376676
ABT,-0.004998214923241706
HWM,0.055322774659182006
SHW,0.03850480856468885
EMR,0.032072973370604885
SLB,-0.048603026775320135
CMI,0.05157907572247278
CSX,0.009481396351098903
