,t+1
MCK,-0.0267857142857143
D,0.05175038051750391
KLAC,-0.08542798997964929
GLW,-0.04376367614879684
DHR,-0.09116413432960191
ETN,-0.04189560439560436
MSI,0.038401306463353935
NI,0.011312238036018663
TROW,0.023179095643296677
FITB,-0.04632867132867091
USB,-0.03958331220826272
BEN,0.0892007180855443
PAYX,-0.12973150287885327
WHR,-0.029162746942615225
WY,-0.07455645834824698
RTX,-0.14174579728494052
HUM,-0.0430622009569378
HBAN,-0.021201413427561655
TSN,0.09850746268656718
TXN,0.08225108225108224
STT,-0.1273247496423462
K,-0.05932203389830504
LEG,0.14054054054054044
L,0.11387001900002613
MKC,0.004132231404958775
NTRS,-0.026917900403768513
SPGI,-0.06108597285067874
GE,-0.03556618080174123
OMC,-0.03114186851211076
ES,0.11904761904761907
WAT,-0.061831153388822835
FCX,-0.08129767243919206
ROK,0.0729072085461675
FE,0.08297872340425538
VLO,-0.10084252157826812
SBUX,-0.01666666666666672
VNO,-0.00798459139158969
VIAC,-0.05810683539602324
QCOM,-0.06658668266346734
ED,0.07320441988950277
WM,-0.06312292358803984
MS,-0.013418530351437696
MAR,-0.09509830624741533
PNW,0.08239095315024225
PPL,0.08053794843503459
DRI,-0.03399294323710034
ETR,0.04426559356136828
IP,-0.061033150023715343
COP,0.03836642664921097
AEP,0.046757164404223284
CVS,-0.035386631716906924
XEL,0.08031088082901561
SO,0.05581395348837215
PEP,-0.03891708967851104
CVX,-0.07268170426065168
PFE,-0.0700711630883426
KR,0.07825086306098972
PPG,-0.061835748792270495
IBM,0.11538461538461542
PG,0.009459388794715196
DTE,0.07526881720430101
KMB,-0.04582433486242499
CAT,-0.1442495126705653
HIG,0.07317073170731714
CPB,0.0792682926829269
KO,0.018587360594795488
CL,-0.027388922702373697
NSC,0.01348747591522148
PEG,0.055031446540880546
BMY,0.11561866125760645
DE,-0.10147058823529409
SEE,0.023686920700308978
BA,0.03538461538461535
HSY,0.03333333333333344
EXC,0.03298153034300788
XOM,-0.03765060240963858
EIX,0.11111111111111116
F,-0.10654979288223476
GD,-0.06488888888888888
HAL,-0.027900146842878115
MO,0.09204171945867534
UNP,-0.05290456431535273
MRK,-0.03392953733544879
