,t+1
MCK,0.06456261709180011
D,0.033411128853949146
KLAC,-0.07054545454545458
GLW,0.026624405705229837
MET,-0.005741804037784792
DHR,0.021543791274223123
ETN,-0.03832838773491587
MSI,0.03258722843976303
NI,0.020007410151908323
TROW,0.10098416773641428
TPR,0.016829268292682942
FITB,0.049535603715170407
USB,0.010443385855624765
BEN,0.021201160150420284
PAYX,0.053859401910129945
WHR,0.021636363636363676
WY,-0.01722222222222214
RTX,0.0074653104967215
HUM,0.017990243902439085
HBAN,0.03299856527977041
TSN,0.12424822307271732
TXN,0.003299989687532312
STT,0.030587980977085927
K,0.05619412515964228
LEG,0.023117709437963985
L,0.013709677419354804
MKC,0.02241344806884138
NTRS,0.04098796976471841
SPGI,0.053475935828876775
GE,-0.08868823312927965
MCO,0.05584532999513181
OMC,0.05555555555555536
ES,0.03280777193820672
WAT,-0.0006588950836291518
WRK,0.01760965269851611
FCX,-0.033333333333333326
ROK,-0.045528696425923054
FE,0.03674460977831773
SRE,0.034367786611951834
VLO,0.07942511346444792
SBUX,0.04936479128856619
VNO,0.03645332116206301
VIAC,-0.0026685643123999236
QCOM,0.2889061589275308
ED,0.03715783343040191
WM,0.00048655881279646707
MS,0.02767821585025887
MAR,0.053854451912704215
PNW,0.04436355363439892
PPL,-0.016098738932116996
DRI,0.023673667597426062
ETR,0.001853568118628468
IP,-0.018039895923677385
COP,-0.017950202663578496
AEP,0.043133566245632915
CVS,0.1130485324033712
XEL,0.03926701570680624
SO,-0.022900763358778553
PEP,0.06158892128279869
CVX,0.023129836629406597
PFE,0.03570298634735147
KR,0.24566473988439297
PPG,0.004383702939659617
IBM,-0.000843608046722899
PG,0.042395459284142234
DTE,0.04173427077699654
KMB,0.07024128686327069
CAT,0.0403921279575441
HIG,0.03869801084990954
CPB,0.03636745848223666
KO,0.00043715846994540897
CL,0.024462669683257943
NSC,0.046659116647791654
PEG,0.06247496996395685
BMY,0.021500161655350736
DE,0.11944423694629114
SEE,0.08440532611148721
BA,0.07166363389987995
HSY,0.04091207656939111
EXC,0.03447420634920628
XOM,-0.0011991845545028523
EIX,0.014353469795306939
F,0.009680628955438086
GD,0.017635211475168333
HAL,-0.031749710312862
MO,0.05065055762081783
UNP,0.08499871344026078
MRK,-0.0048613611811306745
HON,0.07863637808334767
ABT,0.046019669697531906
HWM,-0.025348503167270997
SHW,0.017241818413345156
EMR,0.004027261462205667
SLB,-0.027390900649953642
CMI,-0.06616088363271222
CSX,0.09895525330179389
CLX,0.08102444703143186
GIS,0.0881108118507119
NEM,0.017324681328469982
MCD,0.03771421675114661
LLY,0.030059632469271014
BAX,0.01439628482972144
BDX,0.0996482436274273
JNJ,-0.003575770578559734
GPC,0.04695945945945956
HPQ,-0.006944444444444531
WMB,0.00728155339805836
JPM,0.033827893175074175
IFF,0.052118586706376036
NEE,0.015224513393717443
TAP,-0.03377458864283067
BAC,0.01917510853835025
DUK,0.007000903342366804
AXP,0.014747118080797428
WFC,0.002663352272727293
LNC,0.006971849513285999
DIS,0.06817487007031486
CI,0.06826437941473262
INTC,-0.024581248640417552
TGT,0.018707482993197244
TXT,0.05093378607809851
VFC,0.04722249332080852
WBA,0.1135598408325682
AIG,-0.07640172520024646
FDX,0.01964757709251108
PCAR,-0.028188948338870756
ADP,-0.01666666666666672
GWW,0.10793491864831051
MAS,0.07221389305347303
ADM,-0.026604832804490997
WMT,0.1166877225221088
SNA,0.07118922678131145
SWK,0.04658193484698914
BF.B,0.04290212635896129
AAPL,0.011655972214045907
OXY,0.08195211786372014
CAG,0.08960887332165801
LB,0.2901518637827887
T,0.07442409923213233
VZ,0.05690550363447566
LOW,0.04709871891484552
PHM,0.12454695222405276
HES,0.026398210290827784
LMT,0.03258372431645373
HAS,0.001291711517760863
BLL,-0.0761574074074075
NUE,-0.020109066121336006
APD,0.02097814515624008
PKI,0.012783505154639219
NOC,0.0396726079751073
CNP,0.01009761023224498
TJX,0.07498577120091054
DOV,0.014537030128866535
PH,0.015325463013105223
ITW,0.07830020387359826
GPS,0.23745691306013028
MDT,0.021263367321561644
SYY,0.039805475504322674
MMC,0.03057465618860533
AVY,0.0694405397807143
HD,0.08051916836918638
PNC,0.01943719176095171
C,0.020408163265306145
NKE,0.09022013713460852
ECL,0.04481512798831555
NWL,-0.24260210320371733
GL,0.050981783770995825
ORCL,-0.03992172211350287
ADSK,-0.12680092334633442
MRO,0.032707028531663296
AEE,0.0319457889641821
AMGN,0.002053622361665619
IPG,0.022222222222222143
COST,0.13866761448772347
CSCO,0.08778069407990663
EMN,0.009949704788978941
KEY,0.03546099290780158
UNM,0.08280742015681763
MSFT,0.005855640535372686
UNH,0.07820621869388522
LUV,0.12289468813622073
MU,-0.05358338914936367
BSX,-0.06907545164718387
AMAT,-0.0742105263157894
BK,0.059415521579252895
ALL,0.09131497820771761
CMA,0.053490136570561564
AON,-0.025031289111389188
AZO,0.1582284885485883
ADBE,0.027634633897729133
CAH,-0.026640355204736177
SCHW,0.08205810601020169
EFX,0.04582111436950154
APA,0.0014364376346658325
PGR,0.08863868986693957
YUM,0.11980144888650379
TFC,0.001417588234220446
CINF,0.07077150569989166
COF,-0.007122814590977744
RF,0.06756756756756754
AES,-0.0009442870632672129
CCL,-0.01411835386001803
LUMN,-0.23371848739495793
CMS,0.028865979381443196
AFL,0.04159733777038266
NTAP,0.2630755476084039
BBY,0.06105375578497685
VMC,0.025295797633619
ADI,-0.06249319542732712
XLNX,-0.061436672967863815
CTXS,0.05451263537906148
A,0.015249266862169986
RAD,0.21818181818181825
EOG,0.015180077388629698
GRA,-0.04157406196888469
CCK,-0.010437375745526833
ABK,4.714285714285714
INTU,0.035363845900559854
RHI,0.09734513274336298
OI,-0.0008250825082508628
SBL,-0.029483714483714563
SYK,0.005932421975754387
CTAS,0.05770910312395028
FISV,0.0600806451612903
ZBH,0.04637655258690021
ABC,0.09473412493546718
NVDA,-0.04127059947456402
EQR,-0.007427213309566305
SPG,0.03692544393871389
EA,-0.08318965517241383
UPS,0.029760895370527507
EBAY,-0.08401585204755613
PFG,0.06917384080954547
GS,0.015375784164992412
PRU,0.043791674175527096
ANTM,0.11869732895300666
TRV,0.011867442901925651
CMCSA,0.035586206896551786
DGX,0.04845064423384082
NLOK,-0.10030692489209247
PLD,0.025232198142415063
ESRX,0.054521922019090896
BIIB,0.03011990407673859
MTB,0.007874485473960524
VTRS,0.025259612685938793
GILD,0.0012049805864238206
TMO,-0.01219637183560518
LH,0.030202434420360635
NOV,-0.027254276601913707
DHI,0.1470985155195681
STZ,-0.00811414505173913
PSA,0.024270678137165325
AMP,0.03493532843012925
LEN,0.1386823714629295
AMZN,0.06454677039985524
EL,0.03895131086142323
VRSN,0.06436101350101708
BXP,0.034147146156384034
GOOG,0.00412894092665228
KIM,0.016465422612513825
JNPR,0.11040000000000005
CME,0.08370196220829595
WU,-0.014021031547320817
CBRE,0.09467306235799033
FIS,0.0022311942201445056
CTSH,-0.03161843515541263
AVB,0.0
RL,0.05476111295865227
VAR,0.06662212465400397
CHRW,0.0710754017305315
HST,0.006609849650277777
AIZ,-0.003949837069220807
DFS,0.058788242351529574
AKAM,0.058444022770398396
MCHP,-0.07751855779427363
ICE,0.07930513595166166
MXIM,-0.010775047258979265
TDC,0.1315867817802916
SLR,-0.06172839506172845
EXPE,-0.026850969176993922
EXPD,0.1041418101244247
J,0.1241863651935593
AMT,-0.0022183708838821037
GME,0.00428494911622912
RRC,-0.019586507072905324
TRB,0.1428571428571428
PEAK,0.022033243138770864
PM,-0.019373926321817114
ISRG,0.059553152580106516
COG,0.043243243243243246
MA,0.0034678226075359753
DVA,0.003451109285127485
IVZ,0.003328710124826717
CF,-0.020392156862745092
CRM,0.00626989485868612
FAST,0.10925119535519134
LHX,0.025841260826352297
PXD,0.03392525841505445
APH,0.034723015419760195
NDAQ,0.08408655162969048
WEC,0.02644017725258485
SJM,0.10201190138849525
PBCT,0.014399999999999968
WYNN,0.037406483790523914
XRAY,0.09190158057682929
RSG,-0.0038349440098174314
WB,0.1583440034144259
FLIR,-0.010410027618440676
IRM,0.017172722747635483
WELL,0.006865671641790971
VTR,0.01829462297168316
HRL,0.17694543106231841
ORLY,0.11820677901912524
PWR,0.0029108229690393284
WDC,-0.12387512498611275
FMC,0.005967708218049372
CBE,30499.0
SGP,-0.03732912723449
KBH,0.13540912382331638
CVG,-0.051134179161860915
CIEN,0.01115760111576014
V,0.018914027149321333
CLF,0.07592303692147695
SAIC,0.002702702702702675
ROST,0.19281455914653267
ROP,0.03038599467859493
NRG,0.0972222222222221
BRK.B,0.026103136629452406
HP,0.06509090909090909
DISCA,0.004223864836325086
OKE,-0.05205479452054795
CERN,0.04370293813671933
KMX,-0.08486055776892432
QEP,0.06740331491712692
STR,-0.002892960462873684
CB,0.010496246595363079
SII,0.10031175499724942
JCI,-0.09865900383141757
TT,-0.018263092521447755
ODP,0.05144694533762073
FFIV,0.10964114436910855
NYT,-0.0505050505050505
KG,-0.10795454545454541
NFLX,-0.04897586696410461
NFX,-0.030711375744280844
COV,0.0
EW,0.14486680166728694
BLK,0.05912808266942804
CMG,0.11949246046340578
MPC,0.03967463479415678
ACN,0.0404189512160833
NSM,-0.0757033248081842
MOS,0.05516941789748042
TEL,0.01701486108119754
XYL,0.03461653237839468
ITT,0.14806185130269012
GAS,0.0962861072902339
DLTR,0.12183406113537121
BWA,0.04289192732721481
PRGO,0.06901201274822255
TRIP,-0.08315886965404073
WPX,0.10848643919510059
CCI,0.04940564635958378
CEG,0.0
FOSL,-0.10943396226415092
SVU,0.11941212492345388
PSX,0.07173459299132157
EP,0.4999999999999998
KMI,-0.055890410958904124
MMI,0.11436541143654111
ALXN,-0.08468783862632323
LRCX,-0.08610121168923723
MNST,0.07422008913267053
STX,0.03156768325307646
GR,-0.09090909090909083
LYB,0.004702043949716961
PNR,0.00950447443361857
MDLZ,0.026045400238948524
SUN,-0.05290322580645168
DG,0.08459549316586634
GRMN,0.07740367927802838
RRD,-0.006349206349206216
TIE,0.37517630465444296
APTV,0.04149218375975461
ABBV,0.06763604318131744
PVH,0.05637120200989254
BIG,0.14313346228239832
REGN,-0.10388549070107223
MAC,0.18611333035262723
KSU,0.07034456428366909
GM,0.00866104868913875
HNZ,0.0032379924446841457
FHN,0.026469031233456786
ZTS,0.12601246105919017
NLSN,-0.012372243141473893
NWSA,0.17698470502549157
BMC,-0.06268656716417909
DAL,0.05439330543933063
AMD,-0.03199999999999992
SAI,0.5
VRTX,-0.020766881574482587
AME,0.06991463055637337
RIG,-0.05144995322731516
DELL,-0.06096975516082592
ALLE,0.00670016750418756
ANF,0.39549839228295824
ADS,0.0659805756036711
FB,-0.028405352050888344
TER,-0.06492606284658042
MHK,0.08118137648724133
TSCO,0.12980132450331117
LIFE,-0.19587628865979367
ESS,-0.06073167021600234
GOOGL,-0.0001399188470686541
SLM,0.08130841121495336
UAA,0.06575781876503606
NAVI,0.012038523274478186
AVGO,0.051846805933999374
LSI,0.11054779275380278
XEC,-0.013927813163481906
AMG,0.05759914825658763
BMS,0.03920265780730903
ENDP,0.14687499999999987
SWKS,-0.08539993014320646
HSIC,-0.09591203597589126
HBI,-0.07484499557130198
EQIX,-0.0010323246661074759
NBR,0.05594405594405605
SLG,0.0685694871373077
AAL,0.051875000000000115
O,0.02864583333333326
QRVO,0.005514705882353033
TEG,0.10169477055099496
JBHT,0.04122166010867545
ATI,-0.12084942084942085
KHC,0.047098185561703865
AAP,0.2267703145876352
PYPL,0.04053311349271782
SIG,-0.21131221719457016
ATVI,-0.05008372659461102
UAL,0.0879725085910652
NWS,0.17142857142857126
VRSK,0.12116279069767444
HPE,0.0007173601147776321
SYF,0.09721797615408123
GNW,0.014970059880239583
ILMN,0.11400067799893443
CSC,0.0
CSRA,-0.09875389408099688
CHD,0.03745318352059934
WLTW,-0.004334365325077361
EXR,0.04620664297095223
CFG,0.06516618686207809
FRT,0.09599602089032588
CXO,0.00014302059496573705
AWK,0.04045454545454552
CNX,0.040757402806687715
UDR,0.012094698919197011
CNC,0.08502497608672543
POM,0.02167047086986651
HOLX,0.09818373256120028
FL,0.41901291818482944
UA,0.0410122164048865
ULTA,0.08793365719613333
THC,0.0007097232079489313
GPN,-0.03668933805920105
AYI,0.021025671570671367
ALK,0.053617669459253614
DLR,-0.018090029448885048
LKQ,0.04065469904963037
AJG,0.03555136070473486
TDG,0.01484022699032006
FBHS,0.030421686746987975
FTV,0.02640004077988234
ALB,-0.05408450704225354
LNT,0.04324759362988373
MTD,-0.0820884635583824
CHTR,-0.028037661641141853
EMC,-0.010982895410675653
COO,0.0026606801363600052
HOT,-0.2859504132231405
COTY,0.1130490956072352
EVHC,0.061855670103092786
MAA,-0.0028229339044096857
IDXX,-0.06782287383038321
INCY,-0.1272262387585964
PBI,-0.15115354017501992
CBOE,0.08567156302225354
REG,0.1015269655620532
DISH,0.03684886600692616
SNPS,0.03801538991615949
HAR,-0.023809523809523836
RJF,0.03420004684937927
ARE,0.019088867500802076
URBN,0.27280163599182017
FSLR,0.12174855491329484
DXC,0.04511337728834608
SWN,0.12966252220248675
IT,-0.03864811133200796
INFO,0.04227984115860761
TGNA,0.0796747967479674
HLT,0.06348553407376922
ALGN,0.07358024691358023
R,0.008189707859674877
RE,-0.07951544620027662
ANSS,0.07735368956742983
BKR,-0.06362204724409448
BBBY,0.12006003001500765
MUR,0.030984876429361874
RMD,0.008502598016060459
MGM,0.06959247648902811
AOS,0.06248952923437767
PKG,0.012723080864144753
DRE,0.012223689560745932
AN,0.15958115183246058
IQV,-0.05764434180138567
CDNS,0.010121923165401281
NCLH,-0.03389225829468434
HII,0.03640964062097951
NKTR,1.2337608605709556
ABMD,0.009638304487511684
EVRG,0.061410018552875645
TWTR,-0.0077145612343297865
HFC,0.17859035506094312
BR,0.04782911539354551
FLT,0.0923123123123124
TWX,-0.07209490975461363
CPRT,0.18538862949739077
ANET,0.15744004766396902
ANDV,-0.015403286034354036
ROL,0.05525447555985985
FTNT,0.0669710806697108
KEYS,-0.02988403211418389
CA,0.01566339066339051
EQT,-0.05516773402529629
JKHY,0.04286489419424844
COL,0.16666666666666674
SRCL,-0.06526642232872848
AET,0.05417739293236612
FANG,0.009978748960546957
CE,0.020361560418648894
FRC,-0.02400653795076102
SCG,0.046511627906976605
PCG,-0.058496788751952744
TFX,0.11948730921662865
