,t+1
MCK,-0.020844952593418897
D,0.05018510900863826
KLAC,-0.012674112184715702
GLW,0.009987515605493158
MET,-0.027781489264356418
DHR,-0.0037117624472032817
ETN,0.003440023930601388
MSI,0.03289719626168219
NI,0.014665444546287931
TROW,0.009930220075147655
TPR,-0.037647705413575094
FITB,0.028211971025543292
USB,0.03131901224653677
BEN,0.002535039140343587
PAYX,0.032739609838846384
WHR,0.12273008029647925
WY,-0.024002594875121575
RTX,0.014999999999999902
HUM,-0.037276459208229196
HBAN,0.049206349206349254
TSN,0.08572434430557996
TXN,-0.01231727125067672
STT,-0.01781877922406161
K,0.029325513196480912
LEG,0.015793848711554537
L,0.043681747269890714
MKC,0.02718467972705252
NTRS,0.0786094961240309
SPGI,-0.0993299832495812
GE,0.031331592689294974
MCO,-0.06366706396503785
OMC,-0.019470046082949333
ES,0.0772381509654767
WAT,-0.0003719131210949689
WRK,-0.016275915520247985
FCX,-0.14903225806451614
ROK,-0.0005948839976203102
FE,-0.005459216441875414
SRE,0.0147207098205282
VLO,0.11089430894308938
SBUX,-0.03174049529124523
VNO,0.06728773747751093
VIAC,0.047415212380638616
QCOM,-0.037212049616066056
ED,0.0630500649256962
WM,0.01852915828784818
MS,0.011733716475095912
MAR,0.05365107684465409
PNW,0.05961434003259103
PPL,0.023137019230769162
DRI,-0.01543460601137292
ETR,0.07522318161861552
IP,0.08418471597874966
COP,0.0
AEP,0.07038422305338332
CVS,0.029887757765596268
XEL,0.04923949471513289
SO,0.05264284185747914
PEP,0.04745219741715889
CVX,0.043532228034400156
PFE,0.007130847785838945
KR,0.10750962772785622
PPG,-0.017216345156606527
IBM,0.02494597097869722
PG,0.02274662449823639
DTE,0.06508811763433897
KMB,-0.008255844268705959
CAT,-0.033958333333333424
HIG,0.008038925322614743
CPB,0.06799717414341222
KO,0.028528901017117247
CL,0.00321937758699975
NSC,0.011228595489847448
PEG,0.06972208678693326
BMY,0.04469074007865581
DE,0.02070331847449225
SEE,-0.006790799561883776
BA,0.03277165981159613
HSY,0.07181347150259065
EXC,0.09808168316831689
XOM,0.02591498067742659
EIX,0.05263927474776997
F,-0.008177946830942306
GD,-0.017917069563733623
HAL,0.00018491124260355818
MO,0.06471421823334911
UNP,0.01806755695208162
MRK,-0.03964110929853182
HON,0.0230489977974786
ABT,0.007607555089192086
HWM,-0.04136507443959492
SHW,0.0021628878281620967
EMR,-0.01727481050590507
SLB,-0.0122367337333803
CMI,-0.028987566607460158
CSX,-0.0038813418353201845
CLX,0.04247372535394778
GIS,0.013952724885095247
NEM,0.061371691305597276
MCD,0.02320107599193011
LLY,0.09303016792985574
BAX,-0.0018009905447996521
BDX,-0.01873036571631792
JNJ,0.03457255747126431
GPC,-0.006447587354409201
HPQ,-0.036988968202466
WMB,-0.003201024327784796
JPM,0.06993180409175448
IFF,-0.026761377715371237
NEE,0.05232558139534871
TAP,-0.00429755448685154
BAC,0.03174603174603163
DUK,0.05605442176870756
AXP,0.022498274672187568
WFC,0.03726708074534146
LNC,0.02158162478803738
DIS,0.051346716432966844
CI,-0.0058135201609897935
INTC,0.04044750430292621
TGT,-0.060239396304969994
TXT,0.04722881173172322
VFC,-0.02787882073033565
WBA,-0.02440174466580214
AIG,0.025918944392083088
FDX,-0.030208333333333393
PCAR,0.09690335157831598
ADP,0.07073653505573496
GWW,0.002417022745910602
MAS,-0.001578781180928357
ADM,0.05793742757821563
WMT,-0.016085409252668992
SNA,0.024709824099557354
SWK,-0.03694684692249561
BF.B,-0.01122552196995008
AAPL,0.049426901644543
OXY,-0.02290809327846366
CAG,0.08713578889499707
LB,-0.06210826210826215
T,0.10095780481491068
VZ,0.0718875502008034
LOW,0.011088996303667997
PHM,-0.025967143614202493
HES,0.07786814327738356
LMT,-0.05786120848882359
HAS,-0.08750733137829902
BLL,-0.000399467376830942
NUE,-0.04904936890877132
APD,-0.004154549231408344
PKI,0.02738376674546883
NOC,-0.06538075145670075
CNP,0.03529411764705892
TJX,-0.03778176229508201
DOV,0.021401816443917587
PH,-0.0002142398057559669
ITW,-0.025775656324582452
GPS,-0.09734513274336276
MDT,-0.024380221887412734
SYY,0.04432289701999226
MMC,-0.025940337224383825
AVY,-0.0255342769913961
HD,0.036647595484768924
PNC,0.0515148790793849
C,0.04685573366214535
NKE,0.014368389543005344
ECL,0.0026516123513813383
NWL,-0.0473650522722423
GL,0.04520334419725103
ORCL,-0.041386187983046496
ADSK,0.017039989006458756
MRO,-0.0946652719665273
AEE,0.07389969293756393
AMGN,0.013657792567942417
IPG,-0.0253955037468776
COST,0.06661777958279069
CSCO,0.012734584450402098
EMN,-0.005421846072467762
KEY,0.04879448909299633
UNM,0.0312206572769953
MSFT,0.033771419065047326
UNH,0.005781799899446938
LUV,0.07506471095772227
MU,0.11269035532994942
BSX,0.05718475073313778
AMAT,0.004044803982576228
BK,-0.006083490664988478
ALL,0.059614010007148055
CMA,0.06405249179815642
AON,-0.021666666666666612
AZO,0.01176003381970503
ADBE,0.0012643454580820723
CAH,0.01451931209472801
SCHW,0.009204806954743017
EFX,0.03302752293577993
APA,-0.05816886778453778
PGR,0.06670673076923084
YUM,-0.0017339218158890501
TFC,0.037053224553224684
CINF,-0.015339659208833734
COF,0.033037300177619855
RF,0.05510653930933129
AES,0.022887323943661997
CCL,0.02379547689282213
LUMN,0.010195412064571086
CMS,0.04180225281601979
AFL,-0.02684563758389269
NTAP,-0.024612831858406903
BBY,-0.06322722283205262
VMC,-0.005720187495034557
ADI,-0.012778684067427881
XLNX,0.11569026058029941
CTXS,0.03248595362882756
A,0.03357531760435584
RAD,0.032581453634084934
EOG,-0.04360987607605715
GRA,0.03314495188636024
CCK,-0.036296975252062325
ABK,7.305084745762713
INTU,0.007206257140346173
RHI,0.08087746510081972
OI,-0.059935205183585305
SBL,-0.9900210026280776
SYK,0.05689837685250532
CTAS,0.008288980019195646
FISV,0.016547106647537113
ZBH,0.013852048334807021
ABC,0.003980482794042173
NVDA,0.15895765472312706
EQR,0.07986577181208054
SPG,-0.006986362620165387
EA,-0.005681100871101963
UPS,-0.012064805239572651
EBAY,0.06339541547277938
PFG,0.0019047619047618536
GS,0.08382745666048064
PRU,0.026536450626418073
ANTM,0.009762607107739907
TRV,0.07179127998599188
CMCSA,-0.0051865725399797835
DGX,0.05160773543883734
NLOK,-0.01929758495982037
PLD,0.04142828960347211
ESRX,-0.09355646330214773
BIIB,-0.04299432074439602
MTB,0.08076551057067838
VTRS,0.041780447842708845
GILD,-0.031904826280924725
TMO,0.004484943404285513
LH,0.01969817315329614
NOV,-0.01421800947867291
DHI,-0.014424810674359967
STZ,0.01989089941458233
PSA,0.07369331283627978
AMP,-0.03889803344018028
LEN,0.007747087677736353
AMZN,-0.0033758190348346373
EL,-0.012139997417021986
VRSN,-0.030337794773741322
BXP,0.02119022489242517
GOOG,0.018985002112378524
KIM,-0.011783189316575071
JNPR,0.023913043478260843
CME,0.04359676949983737
WU,0.031339031339031376
CBRE,0.08138736263736246
FIS,-0.019826357392769278
CTSH,0.01430123099203473
AVB,0.083883994126285
RL,-0.1402189433603046
VAR,-0.0018894122609672825
CHRW,-0.020850040096230815
HST,0.06063168648372552
AIZ,0.07067911910526914
DFS,0.06014705882352955
AKAM,0.0030084235860410313
MCHP,-0.03286597316448048
ICE,0.01657657657657663
MXIM,-0.015820362337330862
TDC,0.009661835748792313
SLR,-0.09782608695652184
EXPE,-0.08608309802339653
EXPD,0.00018885741265339817
J,-0.08770806658130592
AMT,0.04262036306235206
GME,0.024330900243308973
RRC,-0.05604395604395607
TRB,0.0
PEAK,0.013296965564268737
PM,0.04143426294820718
ISRG,-0.012903539118580776
COG,0.013009540329575131
MA,0.008990520863871865
DVA,0.011023622047244164
IVZ,-0.04108723135271808
CF,0.08215881746304565
CRM,-0.051011921264208615
FAST,-0.01115527196413002
LHX,-0.015279646357870491
PXD,-0.07166056606691762
APH,-0.015095998827495238
NDAQ,0.049241832108801065
WEC,0.05656638443523687
SJM,0.021782494215271786
PBCT,0.029787234042553123
WYNN,-0.14346534653465337
XRAY,-0.011472602739726057
RSG,0.02811317354478282
WB,-0.20094469592599884
FLIR,0.006956037840845752
IRM,-0.015459230069718277
WELL,0.07019507515190293
VTR,0.044437019712662895
HRL,0.016944200993280978
ORLY,0.017506030260945993
PWR,0.024096385542168752
WDC,0.06387975575387506
FMC,-0.0007074543671545808
CBE,0.3333333333333335
SGP,0.0
KBH,-0.0025236593059936308
CVG,-0.04916763453348816
CIEN,0.14279026217228474
V,0.0058012118086889775
CLF,-0.06762649299088874
SAIC,0.027754211610713675
ROST,-0.027571894455973855
ROP,0.009205666721790573
NRG,0.08399646330680799
BRK.B,0.03426830816093407
HP,-0.0002583311805733901
DISCA,0.006980161645848693
OKE,0.027196278404007845
CERN,-0.03914807302231238
KMX,0.10730868443680142
QEP,-0.08996539792387548
STR,0.04372937293729384
CB,0.02961346633416473
SII,-0.004606342987239942
JCI,-0.08669623059866971
PTV,0.4285714285714286
TT,0.0003986870821948152
ODP,-0.0775510204081632
FFIV,0.025510204081632626
NYT,0.019157088122605304
KG,0.07633587786259532
NFLX,0.053437712729748066
NFX,-0.12978083369144822
COV,-0.027777777777777568
EW,0.1316426710660279
BLK,0.018003798721275555
CMG,-0.049547847552835145
MEE,0.0
RSH,0.07335907335907343
MPC,0.06022320488523891
ACN,-0.01983263598326368
MI,0.4666666666666668
NSM,0.05861664712778425
MOS,0.025524475524475454
TEL,0.026066350710900466
XYL,-0.045857418111753256
ITT,-0.056275997063860994
GAS,-0.11273792093704249
DLTR,-0.11072704228597763
BWA,0.09616453585325191
PRGO,-0.03467872883321732
TRIP,-0.04075361266970012
WPX,-0.08880550343964977
CCI,0.0430340185118403
CEG,0.0
FOSL,-0.22875037280047728
SVU,0.02637362637362628
PSX,0.029671115347950305
KMI,-0.07544642857142847
MMI,-0.024461482292807646
ALXN,-0.003502199055220756
LRCX,0.0007572172266918642
MNST,-0.0035955056179775013
STX,-0.06285293395531533
GR,-0.20000000000000007
LYB,-0.05705177531054195
PNR,-0.032609310045373485
MDLZ,0.0723270440251571
SUN,0.07302474062250597
DG,0.02179610980824931
GRMN,-0.07000383582662062
RRD,-0.06260769672601951
TIE,0.009164969450101923
APTV,0.04208515677099589
ABBV,0.029426269932599114
PVH,-0.14057142857142857
BIG,0.0019956096587507854
REGN,-0.0326499420259303
MAC,0.04391420287120562
KSU,-0.048446787035998695
GM,0.0008618213157138843
HNZ,0.16710182767624016
FHN,0.03571428571428581
ZTS,0.061892481650466236
NLSN,-0.02893518518518523
NWSA,-0.011216566005176842
BMC,0.0
DAL,0.025646371976647098
AMD,0.2713004484304933
SAI,0.0
VRTX,-0.09993891264508237
AME,0.018440905280804776
RIG,0.11497730711043874
ALLE,-0.04434821561893387
ANF,-0.1578947368421053
ADS,-0.0025754070452660427
FB,-0.028129751647237744
TER,0.03885480572597144
MHK,0.010986785479216277
TSCO,0.007575757575757569
LIFE,-0.31746031746031744
ESS,0.08305771649508564
GOOGL,0.017853702395478788
SLM,0.08357915437561458
UAA,-0.05681818181818177
NAVI,-0.05302593659942367
AVGO,0.039762366919593006
LSI,0.05519801980198036
XEC,-0.036580178647384054
AMG,-0.024897657875310286
BMS,-0.04684074147897155
ENDP,0.019183168316831534
SWKS,-0.029381175247009894
HSIC,0.01654996273223963
HBI,-0.07225806451612904
EQIX,0.05602009159403165
NBR,-0.0066626287098731085
SLG,0.023213370024308233
AAL,0.010606060606060508
O,0.044900927104162935
QRVO,-0.012731698183860662
JBHT,0.016546235207875126
ATI,-0.09591373439273565
KHC,0.07127959759538682
AAP,-0.00035465185010052913
PYPL,-0.0022750252780587843
SIG,0.02646194054230655
ATVI,-0.014733969986357454
UAL,0.06130770350953818
NWS,-0.012552301255229992
VRSK,-0.02475069085666226
HPE,-0.026911832812319125
SYF,0.045847750865052106
GNW,-0.11805555555555558
ILMN,-0.03945986496624165
CSC,0.0
CHD,0.010750228728270805
WLTW,-0.022541966426858462
EXR,0.10579813886900502
CFG,0.05196338943017431
FRT,0.01819875331374954
CXO,-0.09469515941831097
AWK,0.004581424406497225
CNX,-0.14252281109369191
UDR,0.07515473032714404
CNC,-0.016019502002437735
POM,-0.047059071006168796
HOLX,0.04806687565308243
FL,-0.0100544616673649
ULTA,-0.018895516644217958
THC,-0.025607353906763053
GPN,0.007402031930333619
AYI,-0.08388888888888879
ALK,0.08339438339438332
DLR,0.07282454416421014
LKQ,-0.0666869671132766
AJG,0.031976166832174746
TDG,-0.008601360792057644
FBHS,-0.030467899891186034
ALB,-0.025031147355306427
LNT,0.061642780089381954
MTD,0.009989865353988714
CHTR,0.05253152988484744
EMC,0.16980906115524697
COO,0.0619195046439629
HOT,0.19284294234592436
COTY,-0.029676735559088674
EVHC,-0.0695917170288678
MAA,0.0712175910731867
IDXX,-0.0077840764870124035
INCY,-0.022042329074417277
PBI,0.061495457721872704
CBOE,0.06746605027448727
REG,0.035285285285285406
DISH,0.010817789877351602
SNPS,0.005809979494189932
HAR,-0.3465337568513437
RJF,-0.043364176218754324
ARE,0.018886953332722056
URBN,-0.09154704944178627
FSLR,0.053167049556941404
DXC,-0.022375326461396172
SWN,-0.07914893617021279
IT,-0.019404288347724896
INFO,-0.013099219620958946
TGNA,-0.0493288474211786
HLT,0.07979697261609009
ALGN,0.032323883161512024
R,-0.05521005203706064
RE,0.02515514709365685
ANSS,-0.0200254291163382
BKR,0.0009244433435655619
BBBY,-0.09487750556792873
MUR,-0.11006289308176098
RMD,0.012400065263501459
MGM,0.004179728317659226
AOS,-0.028717948717948638
PKG,-0.0014127619496115962
DRE,0.046906037623947405
AN,0.08231368186874288
IQV,0.005952380952380931
CDNS,-0.036669213139801426
NCLH,0.06671682969651371
HII,0.029512045162372047
NKTR,-0.005672609400324213
ABMD,0.005353319057815886
EVRG,-0.0072233967582804315
TWTR,-0.13390010626992555
HFC,0.12422786547700748
BR,0.024412855377008658
FLT,-0.05020134228187911
TWX,0.04992386338916699
CPRT,0.008738394320043641
ANET,0.021427063542326374
ANDV,0.06412752494524199
ROL,0.047767763637102556
FTNT,-0.001988071570576455
KEYS,-0.00894308943089428
CA,-0.005010961478233655
EQT,-0.0869734709370319
JKHY,0.028856182639934946
COL,0.10138718890248866
SRCL,0.055776346443744185
AET,-0.05176632512616608
FANG,-0.09102356538945855
CE,-0.016487634274294338
FRC,0.11374350296144087
SCG,0.0
PCG,0.03933641183512915
TFX,0.09010349726036648
ATO,0.0451021846370685
WAB,-0.02638677143192214
GT,0.0039024390243902474
FLR,-0.03045966402067557
MAT,-0.1270595690747781
MKTX,-0.113711769318936
TMUS,0.06283496581038617
LDOS,-0.0062184220753983555
IEX,-0.0449628844114528
JEF,0.050609935651426685
LVS,-0.146259590792839
NOW,-0.10649038461538463
WRB,0.07187743627300436
ODFL,-0.02166723685711014
LYV,-0.03797468354430367
STE,0.02979828850855748
ZBRA,0.07441743923828636
PAYC,0.009766925638179824
M,-0.14758390859319204
DPZ,-0.05428198123292549
CPRI,-0.07569892473118289
DXCM,-0.08153846153846145
WST,0.04470443349753683
BIO,0.05024199124222162
JWN,-0.1405773713466022
HOG,-0.0459525756336876
TDY,-0.015606242496998823
TYL,-0.04110417086439633
CTLT,0.13659359190556497
KSS,-0.07700934579439245
HRB,0.045475216007276
ETSY,-0.048465266558966213
