,t+1
MCK,0.07924190419340382
D,-0.0016816816816817015
KLAC,-0.036854170340327896
GLW,-0.02484889187374084
MET,0.06168900233992769
DHR,0.0523356401384083
ETN,0.05581554617052853
MSI,0.0015565134099617683
NI,-0.05670470756062762
TROW,0.056068376068376
TPR,0.029085342518178292
FITB,0.028620102214650833
USB,0.043092962641181565
BEN,-0.011861969805895156
PAYX,0.023288973384030465
WHR,-0.06720552767094712
WY,0.0071672354948806305
RTX,0.027356822296902283
HUM,0.15467650243638342
HBAN,0.04198740377886634
TSN,0.08157863073035743
TXN,0.008557764913163846
STT,0.1250936329588015
K,0.025996533795493937
LEG,0.014346645986816675
L,0.03329273244011377
MKC,0.052418853376445806
NTRS,0.06589802206540107
SPGI,0.017845467482019872
GE,0.11805555555555558
MCO,0.018970555180939597
OMC,0.02660811159906995
ES,-0.014312977099236623
WAT,0.03848671904227463
WRK,0.06834437086092704
FCX,0.142570281124498
ROK,0.1294769017821098
FE,-0.015686274509803977
SRE,0.00856047116833314
VLO,-0.023619631901840465
SBUX,0.007548059912725558
VNO,-0.007380243169753609
VIAC,0.11300992282249167
QCOM,0.02402255178330659
ED,-0.05800086730268861
WM,0.003466050479914662
MS,0.06362854686156472
MAR,0.0945102932002495
PNW,-0.06344443253670562
PPL,0.015214797136038127
DRI,0.05149147727272729
ETR,-0.04284539473684201
IP,0.05342123209820415
COP,0.07708894878706207
AEP,-0.03557854729729737
CVS,0.12578522285372418
XEL,-0.031043176804286143
SO,-0.013997136949260303
PEP,-0.012504543802253743
CVX,0.014200363667850047
PFE,-0.00439250629156307
KR,0.10777957860615883
PPG,0.024817053770283204
IBM,-0.0003717472118960341
PG,-0.02219017864295436
DTE,-0.02023212045169387
KMB,0.025806937025054655
CAT,0.038458778790270376
HIG,0.07939277612982032
CPB,0.006483682731791562
KO,-0.022515101592531672
CL,0.005634638196915676
NSC,0.05392156862745101
PEG,-0.06465857120328011
BMY,-0.018106570098292862
DE,-0.04462762933484932
SEE,-0.09823135755258139
BA,0.07513432572888235
HSY,0.006111639277468495
EXC,-0.022887323943661997
XOM,-0.00380172539845014
EIX,0.10137073637233018
F,0.04861111111111116
GD,0.020839184407122513
HAL,0.08084449021627171
MO,0.11434977578475336
UNP,0.052571770334928436
MRK,0.0012633513265190022
HON,0.024442021917493895
ABT,0.016173147817814204
HWM,0.11608121263997506
SHW,0.012624596256034737
EMR,0.046027474861917606
SLB,0.09531013615733763
CMI,0.05285582680792267
CSX,0.008457851705666819
CLX,0.006108735491753059
GIS,0.04569523435967837
NEM,-0.032258064516129115
MCD,-0.016685205784204737
LLY,0.02875427369159289
BAX,0.06288900414937748
BDX,0.0031043849437331072
JNJ,0.04119651647103373
GPC,0.007821552723059177
HPQ,0.1513761467889907
WMB,0.015645954403218587
JPM,0.04405705229793977
IFF,0.15214553760809268
