,t+1
MCK,0.14476614699331836
D,0.054503464203233154
KLAC,0.4092302197048703
GLW,0.04968944099378869
DHR,0.02208081129104489
ETN,0.07303206997084555
MSI,0.07985995995066775
NI,-0.04960097719869705
TROW,0.10568665679875333
FITB,0.0119529411764705
USB,-0.08706882987464815
BEN,0.12326185633320441
PAYX,-0.07839999999999991
WHR,0.10435643564356445
WY,0.11170227413092482
RTX,0.060870206217864764
HUM,-0.08007448789571692
HBAN,0.0575438596491229
TSN,0.02761194029850733
TXN,0.22468354430379756
STT,0.12194594594594599
K,-0.052044609665427455
LEG,0.0056994818652849055
L,0.13465769173151254
MKC,-0.05890804597701149
NTRS,0.048870967741935445
SPGI,0.09703640982218475
GE,0.16883523631270525
OMC,0.05843373493975901
ES,0.03179190751445082
WAT,0.1472527472527474
FCX,0.0850515662724951
ROK,0.24221027401697226
FE,0.09189189189189184
SRE,0.19783549783549792
VLO,0.3471342163693436
SBUX,-0.09074889867841407
VNO,0.013523739304215798
VIAC,0.18723067506661617
QCOM,0.03351351351351339
ED,0.008355795148247802
WM,-0.007723577235772439
MS,0.18137347130762005
MAR,0.11413277279319511
PNW,0.09346405228758159
PPL,0.2491487460680759
DRI,0.1474814404640119
ETR,0.07142857142857162
IP,0.09349786829276585
COP,0.08147293003106304
AEP,0.04978723404255336
CVS,0.008554319931565413
XEL,0.05050505050505061
SO,-0.3364539007092199
PEP,0.002517162471395773
CVX,0.09977220956719823
PFE,0.06257750026534525
KR,-0.12407910042652193
PPG,0.1286897430452325
IBM,0.18152898922524363
PG,-0.04682643906324724
DTE,0.05326633165829153
KMB,-0.12647030823996863
CAT,0.1308853345348051
HIG,0.022222222222222143
CPB,0.025952140208965302
KO,0.01740088105726878
CL,0.008122743682310585
NSC,0.17499999999999982
PEG,0.0627002288329519
BMY,-0.04680851063829783
DE,0.12829670329670328
SEE,0.20310077519379832
BA,0.1155234657039712
HSY,-0.128534333525678
EXC,0.052591463414634276
XOM,0.093827160493827
EIX,-0.18595041322314054
F,0.060429686647410996
GD,0.2236862994126052
HAL,0.1757823129251701
MO,0.05052811875535257
UNP,0.006902654867256608
MRK,0.007560519123007703
HON,0.20840442190384945
ABT,-0.007910182388253695
HWM,0.16291961810902378
SHW,-0.18839458413926513
EMR,0.07760711398544884
SLB,0.148051948051948
CMI,0.10873058382431688
CSX,0.0314676470588231
CLX,0.010476190476190528
GIS,-0.08983833718244805
NEM,0.13937875944064015
MCD,0.04562737642585546
LLY,0.1051878819399299
BAX,-0.03042193621908018
BDX,-0.09888579387186625
JNJ,0.10262857142857151
GPC,0.024667931688804545
HPQ,-0.0843802538146684
WMB,-0.0361145633894282
JPM,0.0782022471910111
IFF,0.12108843537414948
NEE,-0.022040816326530654
TAP,-0.2102065613608749
