,t+1
MCK,-0.009780907668231587
D,0.01308900523560208
KLAC,0.20930474724918735
GLW,0.06772908366533836
DHR,-0.021271498886455964
ETN,0.030379746835442978
MSI,0.05345419634463089
NI,-0.003661528594972374
TROW,0.027198012855371045
FITB,0.004739336492891155
USB,0.04347915539984437
BEN,0.08241836348698062
PAYX,0.05512230152380826
WHR,-0.10795454545454541
WY,0.006173876107593346
RTX,-0.028447876722899612
HUM,0.01980198019801982
HBAN,0.0
TSN,-0.017241379310344862
TXN,-0.04731981410749009
STT,0.05555555555555558
K,-0.04807692307692313
LEG,0.10778443113772451
L,-0.018767828418230437
MKC,-0.022471910112359605
NTRS,0.03105590062111796
SPGI,-0.012750455373406244
GE,-0.024173336481620122
OMC,0.008474576271186418
ES,-0.040909090909090895
ROK,-0.013696377894217737
SBUX,0.1347103224442594
VNO,0.08970282156963094
VIAC,-0.05555504064211769
QCOM,0.054138715570151374
ED,-0.013651877133105783
WM,-0.030000000000000027
PNW,-0.015151515151515138
PPL,-0.012243878060969604
ETR,-0.01898734177215189
IP,-0.07307702511013281
COP,0.03053352559480893
AEP,-0.006451612903225823
CVS,-0.06382978723404253
XEL,-0.01851851851851849
SO,0.011235955056179803
PEP,0.0064102564102563875
CVX,0.05248990578734869
PFE,-0.049899520426916144
KR,-0.0359281437125748
PPG,-0.0404411764705882
IBM,-0.08196721311475408
PG,-0.01298663227016883
DTE,-0.03508771929824561
KMB,0.0
CAT,-0.03658536585365857
CPB,-0.022222222222222254
KO,-0.020289855072463725
CL,0.01690821256038655
NSC,-0.021505376344086002
PEG,0.0
BMY,0.00445434298440972
DE,0.00871080139372804
SEE,0.02524544179523147
BA,-0.02848101265822789
HSY,0.028350515463917425
EXC,0.003831417624521105
XOM,0.0057581573896352545
EIX,-0.07425742574257421
F,0.08599427526437164
GD,-0.03026315789473688
HAL,-0.07763975155279501
MO,-0.05412650239982897
UNP,-0.049429657794676785
MRK,-0.03529548011382444
HON,-0.02508368253754112
ABT,0.052887590237195026
HWM,-0.10200689141367103
SHW,0.06666666666666665
EMR,-0.036809815950920255
SLB,0.001879699248120259
CMI,-0.018045112781954864
CSX,-0.011146511014663574
CLX,0.011848341232227444
GIS,-0.03600000000000003
NEM,-0.052499308167720415
MCD,-0.03488372093023251
LLY,0.04986876640419946
BAX,-0.16431603545304962
BDX,0.027303754266211566
JNJ,-0.03076923076923077
GPC,0.010101010101010166
HPQ,-0.07912512348004586
WMB,0.05672175078159891
JPM,0.10769230769230798
IFF,-0.115342864281057
