,t+1
MCK,0.1790775014459225
D,0.04286636539703026
KLAC,0.05359132813291456
GLW,0.0058762530245419775
MET,-0.027675272773544646
DHR,0.016393442622950838
ETN,0.019499341238471635
MSI,-0.031297090529732285
NI,0.07328118567311659
TROW,-0.011229646266142534
TPR,0.16957732219691235
FITB,-0.03417412530512609
USB,-0.012803103782735192
BEN,-0.03420269472732518
PAYX,-0.0016854879487612218
WHR,-0.0007001669628911023
WY,-0.023407407407407432
RTX,0.018817403392031862
HUM,0.04532157162788608
HBAN,-0.03091190108191655
TSN,-0.11114555882808863
TXN,0.040883280757097795
STT,-0.03563395288268034
K,0.0071740047826698294
LEG,-0.014025777103866433
L,0.009201797560453695
MKC,0.04118764370688788
NTRS,-0.03370538181014471
SPGI,0.06091672238318102
GE,-0.05618610121961276
MCO,0.0011833319246048468
OMC,0.016019417475727993
ES,0.041792547834843985
WAT,0.047469092605551655
WRK,0.013407821229050265
FCX,-0.10093896713615014
ROK,0.003731107316764737
FE,-0.024683122081387676
SRE,0.02915451895043719
VLO,-0.05168157975933341
SBUX,0.0601666666666667
VNO,-0.04584479244397455
VIAC,-0.08641052474211397
QCOM,0.06747437092264685
ED,0.04401008827238351
WM,-0.0023262178434592107
MS,-0.04616087751371112
MAR,0.13650760135135132
PNW,0.038068382093761066
PPL,0.04558553838092738
DRI,0.04109107937251233
ETR,0.03576575396305515
IP,-0.022370123867628045
COP,-0.06701461377870566
AEP,0.05512273996766126
CVS,-0.06804949053857345
XEL,0.06324900133155786
SO,0.016061031921300817
PEP,0.03488886921101564
CVX,-0.026162243553547904
PFE,-0.036590300691028976
KR,0.004045853000674393
PPG,-0.030181453451262885
IBM,-0.04636051233989391
PG,0.008125429159991038
DTE,0.04543718976708666
KMB,0.00293776575183613
CAT,0.02708231855820742
HIG,0.017720997321244658
CPB,0.0003470414714557002
KO,0.053765932792584126
CL,0.05630100982155195
NSC,0.054228644283892846
PEG,0.01836734693877551
BMY,-0.04242101526446573
DE,0.09095768374164814
SEE,0.007713248638838488
BA,0.01845519187971556
HSY,0.06731481481481483
EXC,0.04790764790764812
XOM,-0.012391117654275585
EIX,0.017843773396555962
F,-0.03220440423172388
GD,0.04638591433278405
HAL,-0.016325642141924224
MO,0.05142857142857138
UNP,-0.01894512140887672
MRK,0.04594377510040171
HON,0.014958446987027862
ABT,0.0479687858618314
HWM,0.0014601595236172216
SHW,-0.004530724915986384
EMR,-0.015651015651015676
SLB,-0.042778541953232496
CMI,0.038798498122653235
CSX,0.06487124041674863
CLX,0.012079636119603165
GIS,-0.014246004169562232
NEM,0.014857772917916678
MCD,0.07886457886457876
LLY,-0.030698014374467175
BAX,0.06423829176386153
BDX,0.015291340272561404
JNJ,0.03930307941653166
GPC,0.0045553145336225676
HPQ,-0.004774535809018543
WMB,-0.06627489389487418
JPM,-0.05963827838827829
IFF,-0.009339751418923847
NEE,0.0544207544356643
TAP,-0.011986658328121624
BAC,-0.047193877551020336
DUK,0.0384195855047873
AXP,-0.028780610956829045
WFC,-0.054713493530499036
LNC,-0.020943197227663135
DIS,-0.06618219569166883
CI,0.029040081695174802
INTC,0.0
TGT,-0.011825837663501204
TXT,0.02333547420252624
VFC,-0.01483416858619191
WBA,-0.06183418249189443
AIG,0.03987579669880703
FDX,0.02069401295350426
PCAR,-0.05987705653116793
ADP,-0.01841020232045265
GWW,-0.10781978249611601
MAS,0.0029617662897145625
ADM,-0.0937227550130777
WMT,0.04674390731122635
SNA,-0.039909727996199074
SWK,0.011835624494596741
BF.B,0.09830853144683904
AAPL,0.052791178497587854
OXY,-0.04241143971400718
CAG,-0.007723995880535628
LB,-0.024759024759024695
T,-0.02898185483870963
VZ,0.012592270950933626
LOW,-0.07154644035832158
PHM,-0.001321585903083622
HES,-0.056537828947368474
LMT,0.04296048970506394
HAS,0.05810213108162454
BLL,0.061510511289903924
NUE,-0.05758313057583131
APD,0.01773225008830792
PKI,0.0553974895397491
NOC,0.05245635403978888
CNP,0.0010496850944716751
TJX,-0.04664723032069984
DOV,0.04216514146022532
PH,-0.023684047368094707
ITW,0.024223962866260607
GPS,-0.14318354912414322
MDT,0.015299361522708166
SYY,0.0307953901379181
MMC,0.04289363990856532
AVY,0.012740384615384626
HD,-0.017347330687492057
PNC,-0.016488524318501896
C,0.019363529213672237
NKE,-0.044019484033916645
ECL,0.032248037920584505
NWL,0.12229758372191624
GL,-0.020371091215777737
ORCL,0.008442568318151489
ADSK,0.2182016348773841
MRO,-0.12441156691324817
AEE,0.03577295126847968
AMGN,-0.05156402737047894
IPG,0.05456852791878175
COST,0.05166496398040987
CSCO,-0.07563764291996478
EMN,-0.0002495944090852298
KEY,-0.050027188689505286
UNM,-0.03414215159974243
MSFT,0.016889924286546343
UNH,0.0010285714285713787
LUV,0.06316348195329091
MU,0.10484739676840205
BSX,0.025028441410694047
AMAT,0.11957052220595421
BK,-0.0027513227513228378
ALL,0.05951650509264961
CMA,-0.03504574243490488
AON,0.09173546826786749
AZO,-0.12992533026995978
ADBE,0.05629188384214445
CAH,0.03916631696740813
SCHW,-0.008951406649616356
EFX,0.0059563203176704604
APA,-0.03706754530477763
PGR,0.06527742907356271
YUM,0.10529519172245894
TFC,-0.04142672870502617
CINF,-0.029631560532328294
COF,-0.052359246026857265
RF,0.0028985507246375164
AES,0.03271441202475689
CCL,0.03706701197798634
LUMN,-0.030691530691530633
CMS,0.036510712724092675
AFL,0.004263256061817211
NTAP,0.011997000749812692
BBY,0.1423350644354684
VMC,0.027956457199406204
ADI,0.14270486342438393
XLNX,0.05403697266550789
CTXS,0.016001969473166122
A,0.0872072072072072
RAD,-0.14749999999999996
EOG,-0.02399221873986812
GRA,0.0231197374054517
CCK,0.026671408250355633
ABK,-0.016129032258064502
INTU,0.1201911589008362
RHI,0.003453485862292327
OI,0.026375625284220217
SBL,-0.2639089228342718
SYK,0.04786337315839617
CTAS,0.0351973684210527
FISV,0.04836820083682003
ZBH,-0.0040103600969170206
ABC,0.11479591836734704
NVDA,0.37817452740118385
EQR,0.0049405589007258666
SPG,-0.07201299482613399
EA,0.19031614326226243
UPS,-0.013498417426922371
EBAY,0.025104602510460206
PFG,-0.04202832343535867
GS,-0.06064917741218323
PRU,-0.02591973244147161
ANTM,0.021568627450980316
TRV,0.025125215534937073
CMCSA,0.05758498224251629
DGX,0.028655191980329064
NLOK,-0.042636358169462873
PLD,0.018148487626031162
ESRX,-0.027189840442852553
BIIB,-0.08689883913764518
MTB,-0.0026134625191228666
VTRS,0.0356004250797024
GILD,-0.05325357455500446
TMO,0.03858868786439862
LH,-0.011098463289698324
NOV,-0.0630914826498421
DHI,-0.009694032111481343
STZ,0.056358381502890076
PSA,0.023867256216421717
AMP,-0.06306236425690337
LEN,0.01143279996310076
AMZN,0.07201983186031469
EL,0.07367700729927007
VRSN,0.010762331838565009
BXP,-0.04359479700433588
GOOG,0.06976073796483129
KIM,-0.13681102362204733
JNPR,-0.026874585268745976
CME,0.006349405864661373
WU,-0.044701155198392795
CBRE,-0.03084190052792446
FIS,0.019107524329456504
CTSH,0.10778145695364238
AVB,0.0028842624154388208
RL,-0.16203188728216533
VAR,0.089209107908921
CHRW,-0.08406232914160727
HST,-0.0027662594583720557
AIZ,0.011145510835913308
DFS,-0.05854049719326382
AKAM,-0.2294492564144468
MCHP,0.0972075869336142
ICE,-0.005123966942148783
MXIM,0.07754733994589724
TDC,-0.06675795960287567
SLR,-0.10377358490566047
EXPE,0.07298507462686565
EXPD,-0.04950142450142436
J,-0.0486388384754991
AMT,0.036583438685208636
GME,-0.02766798418972327
RRC,-0.127836611195159
TRB,-0.8260869565217391
PEAK,-0.0009563277016257921
PM,0.07927927927927936
ISRG,0.0907486138458955
COG,-0.04967880085653109
MA,0.05440192208683703
DVA,-0.03998840915676605
IVZ,-0.04142727547626246
CF,0.0007440476190476719
CRM,0.03930434782608705
FAST,-0.03788617520839421
LHX,0.0053782717820005654
PXD,-0.03738317757009335
APH,0.02783135850096441
NDAQ,-0.022963604852686115
WEC,0.03649876135425267
SJM,0.006692913385826671
PBCT,-0.05476326297775247
WYNN,0.03798693443019596
XRAY,0.0011032308904650456
RSG,0.006328112640404893
WB,0.3102280826799715
FLIR,0.03073993471164327
IRM,-0.0008583690987125081
WELL,0.01411994967146657
VTR,0.035186050132336666
HRL,-0.035560653857183655
ORLY,-0.02559974239252938
PWR,-0.139005897219882
WDC,0.023409090909090935
FMC,0.027538956493010858
CBE,12955.999999999998
SGP,0.16022099447513805
KBH,0.014997581035316898
CVG,0.07757092198581561
CIEN,0.022648083623693305
V,0.0431591631065833
CLF,-0.13761819199387304
SAIC,0.041529605263157965
ROST,-0.021133231240428763
ROP,0.03872354043798287
NRG,-0.03832335329341319
BRK.B,-0.003136308805790189
HP,-0.12973062303751448
DISCA,-0.08431237042156192
