,t+1
MCK,-0.017817645613172672
D,-0.0018431292238377806
KLAC,-0.07931691174175015
GLW,-0.06471686372121976
MET,-0.19482352941176473
DHR,-0.0762270154928415
ETN,-0.12095783872288168
MSI,-0.06756756756756754
NI,0.05065778768040641
TROW,-0.06926611559633677
TPR,-0.15049864007252955
FITB,-0.1696637998436279
USB,-0.11883067577828399
BEN,-0.06655305974944481
PAYX,-0.05033438929954237
WHR,-0.10710724967953278
WY,-0.10432190760059601
RTX,-0.10874993640295105
HUM,-0.013343499809378545
HBAN,-0.18373983739837407
TSN,-0.014108352144469483
TXN,-0.12575050033355573
STT,-0.1540843057870921
K,-0.03276353276353272
LEG,0.012317518248175174
L,-0.040795512493625785
MKC,-0.0252906383846625
NTRS,-0.15225066195939974
SPGI,0.005011933174224437
GE,-0.11310486836299449
MCO,-0.1402677077523704
OMC,-0.13906581740976653
ES,0.010189228529839944
WAT,-0.09893953068592054
FCX,-0.13368875067103536
ROK,-0.12294857768052525
FE,-0.013377926421404673
SRE,0.03101688260698876
VLO,-0.10586253253132494
SBUX,-0.04500494559841739
VNO,-0.09329837755506498
VIAC,-0.09272002897500897
QCOM,-0.07011203469461513
ED,0.0575729068673565
WM,0.03899371069182389
MS,-0.23076923076923073
MAR,-0.10975849711467434
PNW,0.03922950434578354
PPL,0.025932406510477568
DRI,-0.06146295965376414
ETR,-0.030190362879238597
IP,-0.10425744098414413
COP,-0.0733732142857143
AEP,0.023582405935347106
CVS,-0.023654159869494373
XEL,0.020686801820438472
SO,0.0394571500376979
PEP,0.003270009342883906
CVX,-0.06825037707390647
PFE,-0.02365951997221638
KR,-0.06023135221380138
PPG,-0.10337157574338562
IBM,-0.05854326396495069
PG,0.024453024453024552
DTE,0.005168986083499139
KMB,0.04978817418021442
CAT,-0.11158840183539986
HIG,-0.19512195121951226
CPB,-0.0394816154309825
KO,0.028467153284671642
CL,0.058844297987524996
NSC,-0.11644908616187977
PEG,0.03361599030890372
BMY,0.023743977976600217
DE,-0.003575391443718434
SEE,-0.15076071922544954
BA,-0.06633151794442116
HSY,0.03184377199155519
EXC,-0.030575539568345356
XOM,-0.08413758970551843
EIX,-0.02796654469419757
F,-0.12784250894294746
GD,-0.06384222059897737
HAL,-0.20626118067978538
MO,0.024877497173011687
UNP,-0.10921039914951192
MRK,-0.03372262773722634
HON,-0.11479210304702891
ABT,0.017239703953228602
HWM,-0.15119271560628267
SHW,-0.020434557682359022
EMR,-0.06432160804020104
SLB,-0.1495754408883082
CMI,-0.14438305709023935
CSX,-0.11639146194120009
CLX,-0.03382312170779034
GIS,0.0
NEM,0.12585411338055663
MCD,0.033375242884901235
LLY,-0.03598046774608066
BAX,-0.042422753936691815
BDX,-0.03303231939163498
JNJ,0.007965686274509665
GPC,0.024962742175856922
HPQ,-0.2646872161176719
WMB,-0.15232424864806648
JPM,-0.0874635568513118
IFF,-0.05949100340411728
NEE,0.0210621062106211
TAP,-0.03464254192409533
BAC,-0.18625498007968122
DUK,0.004248539564524645
AXP,-0.015448603683897777
WFC,-0.08001409940077542
LNC,-0.22948384701076863
DIS,-0.12057836302607783
CI,-0.07077534791252471
INTC,-0.10810810810810811
TGT,0.0
TXT,-0.2796754910333049
VFC,-0.007629496998998397
WBA,-0.10747782002534856
AIG,-0.12895460797799174
FDX,-0.10596252129471895
PCAR,-0.13054458243092337
ADP,-0.033424067442751726
GWW,0.030149074135971565
MAS,-0.17103178400910235
ADM,-0.0786153348430928
WMT,0.007577192650123132
SNA,-0.0785440613026821
SWK,-0.06881009615384626
BF.B,-0.029618472511995786
AAPL,-0.03255572496822956
OXY,-0.13025112138561556
CAG,-0.054586521527149046
LB,-0.0057953996381737705
T,-0.0525615435795076
VZ,-0.005089408528198169
LOW,-0.07774178621008787
PHM,-0.3162393162393162
HES,-0.15252784918594675
LMT,-0.025226645644461976
HAS,-0.026388539834129143
BLL,-0.08343965297269706
NUE,-0.08658227848101274
APD,-0.09003024852844999
PKI,-0.07296311309282533
NOC,-0.08386447500838645
CNP,0.011627906976744207
TJX,-0.016564638098667706
DOV,-0.06212192057044341
PH,-0.08782608695652161
ITW,-0.07859829736685808
GPS,-0.15107913669064754
MDT,-0.035478547854785436
SYY,-0.0908203125
MMC,-0.0006724949562878502
AVY,-0.08746081504702197
HD,-0.04818933561448524
PNC,-0.08670309653916208
C,-0.21072699542450435
NKE,-0.04169431541694313
ECL,0.06328109502082935
NWL,-0.10996784565916407
GL,-0.06508441399559584
ORCL,-0.09363900548918302
ADSK,-0.18614718614718617
MRO,-0.142948105698822
AEE,0.03986254295532654
AMGN,0.006997455470737934
IPG,-0.13179074446680072
COST,-0.009833083716797364
CSCO,-0.025345980407401658
EMN,-0.15710646968925113
KEY,-0.18727050183598537
UNM,-0.04619124797406815
MSFT,-0.0330788804071247
UNH,-0.054892601431980825
LUV,-0.1431411530815111
MU,-0.2192866578599736
BSX,-0.06482758620689655
AMAT,-0.09439999999999993
BK,-0.18461538461538463
ALL,-0.08638105189829326
CMA,-0.20871985157699458
AON,-0.03887289181406828
AZO,0.06968641114982588
ADBE,-0.09695885509838997
CAH,-0.035406264185202097
SCHW,-0.1815772034459907
EFX,-0.06695526695526699
APA,-0.18003182179793165
