,t+1
D,0.0051131912086097575
KLAC,0.22521813291346837
GLW,0.023618187662631573
DHR,0.08167309224837926
ETN,0.09836065573770503
MSI,0.19999894640354854
NI,0.049019999201628695
FITB,0.015544650405163063
USB,0.06493923798587264
WHR,0.04776005349125989
WY,0.06451208495418626
RTX,0.0880296488747947
HUM,0.11659192825112141
HBAN,0.1121785287081336
TSN,0.0
TXN,0.21322323911291585
STT,0.16984210293345803
K,0.08396262639191088
LEG,0.15260136785539813
L,0.07785980157798722
MKC,0.08877419354838723
NTRS,0.0499993333866624
SPGI,0.030555555555555447
GE,0.06088949611851624
OMC,-0.046875
ES,0.032258064516129004
ROK,0.030010122817547336
VNO,0.11441439294650335
ED,0.0
PNW,0.1472868217054264
PPL,0.016758350273124112
ETR,0.20481927710843384
IP,0.13415368181024467
COP,0.1532810932126143
AEP,0.028169014084507005
CVS,0.05463525054017904
XEL,0.08026541095890405
SO,0.07438016528925617
PEP,-0.011454285129883446
CVX,0.12403100775193798
PFE,0.07092765844887472
KR,0.03172112676056349
PPG,0.15517241379310343
IBM,0.09634551495016619
PG,0.04673134842825588
DTE,0.07766990291262132
KMB,0.028281467942860017
CAT,0.09122807017543866
CPB,0.004129032258064491
KO,0.029138905428285344
CL,0.11236811337634478
NSC,0.11637854214934906
PEG,0.043053763440860315
BMY,0.04062784546676501
DE,0.08212560386473444
BA,0.11462738807058481
HSY,-0.04580012824035906
EXC,0.010638297872340496
XOM,0.10256410256410264
EIX,-0.48244134335224653
F,0.05866871750822744
GD,0.19444444444444442
HAL,0.06882591093117418
MO,0.07222148653153293
UNP,0.14140689655172434
MRK,0.0
HON,0.1774898231649864
ABT,0.08004167560444952
HWM,0.13492116109214258
SHW,0.18364507651878204
EMR,0.056076501717574834
SLB,0.16265060240963858
CMI,0.13584905660377355
CSX,0.13610005254462743
CLX,0.08767010309278356
GIS,0.06095371887926304
NEM,0.19840545679611044
MCD,0.055501636071210614
LLY,0.04973575617172221
BAX,0.0387671232876714
BDX,0.1471317178901228
JNJ,0.12967264694068814
GPC,0.05627705627705648
HPQ,0.03631203694011198
WMB,0.21608089679652243
JPM,0.02325581395348819
IFF,0.06770833333333326
NEE,0.023077938536276488
TAP,0.0
BAC,0.13296027742749073
DUK,0.019507813410678976
AXP,0.11485356296560156
WFC,0.12177302953214997
LNC,0.07112970711297062
DIS,0.025021909170578782
CI,0.15872698412698383
INTC,0.14284716401229391
TGT,0.007299270072992803
TXT,0.09282387092418798
VFC,0.07608806112173538
WBA,0.10244233378561751
AIG,0.13852850537698824
FDX,0.10526315789473695
PCAR,0.19879086607601093
ADP,0.09576762051499887
GWW,0.12416631190577543
MAS,0.013551079986223513
ADM,0.13456170063657025
WMT,0.04134415707003969
SNA,0.16666666666666674
SWK,0.1988091450388616
BF.B,-0.013210623078912076
AAPL,0.04431579486654047
OXY,0.08411440775397416
CAG,0.027180867801825048
LB,0.17417388637583375
LOW,0.11970636785144873
PHM,0.017857142857142794
HES,0.1479591836734695
HAS,0.0633342110060151
BLL,0.13355918150549617
NUE,0.18376068376068377
APD,0.12601941649031456
PKI,0.08800000000000008
NOC,0.10546899669419041
CNP,0.006412845889719243
TJX,0.1875199999999999
DOV,0.0559450200534759
PH,0.20912727272727283
ITW,0.1914893617021276
