,t+1
MCK,-0.015096618357487879
D,-0.0035211267605633756
KLAC,-0.07368498229884579
GLW,-0.010948905109489093
DHR,0.0
ETN,0.03103448275862064
MSI,-0.009867354810178197
NI,-0.016220618012148913
TROW,-0.17877380314336633
FITB,-0.020979020979020935
USB,0.0
BEN,-0.021949038700127432
PAYX,-0.11842164125100318
WHR,0.019943019943019946
WY,0.033707528454212765
RTX,0.027160626134483667
HUM,-0.00990099009900991
HBAN,0.05917159763313706
TSN,-0.08163265306122447
TXN,-0.07447071072138811
STT,-0.001941747572815511
K,0.010964912280701844
LEG,0.09090909090909083
L,-0.011520747945389709
MKC,-0.05660377358490565
NTRS,-0.03791397319482104
SPGI,0.05756929637526653
GE,-0.036566002984979695
OMC,-0.034965034965035
ES,0.0
ROK,-0.12092969068561776
VIAC,0.08678500986193294
ED,0.04854368932038833
WM,-0.08823529411764708
PNW,-0.013986013986013957
PPL,-0.02763948646622727
ETR,-0.017937219730941756
IP,-0.00674486643002381
COP,0.010864977699704514
AEP,-0.004048582995951455
CVS,-0.043689320388349495
XEL,-0.04268292682926833
SO,0.015936254980079667
PEP,0.04980842911877392
CVX,0.042769857433808456
PFE,-0.07333443981534837
KR,-0.05517241379310345
PPG,0.03687635574837311
IBM,-0.03884892086330938
PG,0.009877044530302914
DTE,-0.03137254901960784
KMB,0.034062576816378254
CAT,0.012658227848101333
CPB,-0.03355704697986572
KO,0.0030674846625766694
CL,0.06182795698924726
NSC,-0.01851851851851849
PEG,-0.013698630136986356
BMY,-0.057187017001545604
DE,0.0
SEE,-0.06518518518518523
BA,-0.056451612903225756
HSY,-0.055882352941176494
EXC,0.01025641025641022
XOM,-0.03947368421052633
EIX,-0.012121212121212088
F,0.044218005305389996
GD,0.09052631578947379
HAL,-0.15596330275229353
MO,-0.01141984319400191
UNP,-0.010526315789473717
MRK,-0.06587259814025381
HON,0.02020210594222016
ABT,-0.04125431085950282
HWM,0.02545286094713517
SHW,-0.004608294930875556
EMR,0.011961722488038173
SLB,-0.06485355648535562
CMI,-0.001984126984126977
CSX,-0.018867924528301883
CLX,-0.03376623376623378
GIS,-0.050909090909090904
NEM,-0.1388084940327141
MCD,-0.024464831804281384
LLY,-0.05175292153589317
BAX,-0.003447908150570611
BDX,0.02732240437158473
JNJ,-0.032258064516129004
GPC,0.010582010582010248
HPQ,0.10274150333108034
WMB,-0.08333123995176861
JPM,-0.02602230483271417
IFF,0.01312650417804706
NEE,-0.011111111111111072
TAP,-0.07692307692307687
BAC,-0.029333333333333322
DUK,0.0
AXP,0.0892881322883432
WFC,-0.03322259136212624
LNC,-0.0044345898004434225
DIS,-0.015422077922078281
CI,-0.07289476082004565
INTC,-0.12992557503755897
TGT,-0.08455882352941191
TXT,0.006920415224913601
VFC,0.05952332770082247
WBA,-0.010344827586206917
AIG,-0.007152858889503455
FDX,-0.08312958435207829
PCAR,-0.0765974822723291
ADP,0.019610631146095736
GWW,0.14778325123152714
MAS,0.018520859671302015
ADM,-0.10212765957446801
WMT,-0.01388888888888884
SNA,0.0344827586206895
SWK,-0.052219321148825104
BF.B,-0.029607940140585542
AAPL,-0.14021865714930937
OXY,-0.006451474046134331
CAG,-0.004485607331870423
LB,-0.017468046030107987
T,-0.04958677685950408
VZ,-0.04322903674596701
LOW,-0.016284039087947844
PHM,-0.060869565217391286
HES,-0.10843373493975905
HAS,-0.0806451612903224
BLL,-0.0764093023255813
NUE,-0.02864479166666667
APD,-0.008770942158337514
PKI,0.022167487684729092
NOC,-0.05882073228720863
CNP,0.030211803902903345
TJX,0.020553537279656364
DOV,0.07817510975495856
PH,-0.025362318840579934
ITW,0.011695906432748648
GPS,-0.1354679802955665
MDT,-0.10778443113772451
SYY,0.024725274725274637
MMC,0.01340033500837512
AVY,-0.04608294930875578
HD,0.011695906432748426
PNC,-0.03406326034063256
C,-0.030120481927710996
NKE,-0.08020352246214668
ECL,0.05384615384615388
NWL,-0.039893617021276584
GL,-0.015118790496760237
ORCL,-0.32073886222061243
ADSK,0.19626168224299056
MRO,-0.1304360281899961
AEE,-0.02941176470588236
AMGN,-0.04580152671755722
IPG,-0.034782608695652195
COST,-0.13031396827929986
CSCO,-0.02996766026829434
KEY,-0.03947368421052633
UNM,-0.020547945205479423
MSFT,-0.042421367153182676
UNH,-0.007824735930811788
LUV,-0.04746582278481015
MU,-0.19480519480519476
AMAT,-0.08333295019333242
BK,0.037383177570093906
CMA,-0.043010752688172005
AON,-0.0438596491228066
ADBE,-0.08888873086447846
CAH,-0.00806451612903214
SCHW,0.04924545454545459
EFX,0.02941176470588225
APA,0.1499999999999999
PGR,0.02374584293783344
TFC,0.0
CINF,0.016913386340104752
RF,0.04545438021876613
CCL,-0.05343511450381677
LUMN,0.010989010989011394
CMS,0.11184210526315796
AFL,-0.07949817405246562
BBY,0.19076137506881063
VMC,0.01948051948051943
ADI,-0.012658227848101111
XLNX,-0.10434834028432383
RAD,0.0235294117647058
EOG,0.18055555555555558
CCK,0.008356545961002881
SYK,-0.10843373493975905
CTAS,-0.08130087990244861
FISV,0.03936680514392088
EA,0.0052888776954969074
TRV,-0.02422145328719727
CMCSA,-0.0944881889763779
NLOK,-0.01724368003558452
MTB,-0.07101727447216899
VTRS,0.10989304029304092
TMO,-0.09705882352941186
PSA,0.0
LEN,0.030460552991612655
VAR,-0.027352009182322834
HST,-0.11034679303061123
MXIM,-0.22466960352422904
EXPD,0.0
J,-0.10332103321033215
RRC,-0.08266666666666678
PEAK,-0.034683402204031655
COG,0.10588235294117654
FAST,-0.0317486734047252
LHX,-0.04761904761904767
PXD,-0.05506607929515417
WEC,-0.010033444816053505
PBCT,-0.2407443073230714
XRAY,0.020979842567261375
WELL,-0.05882352941176472
VTR,-0.16040212276609755
HRL,-0.07894736842105265
WDC,-0.13888888888888884
FMC,-0.038660756560241816
CBE,-0.06073752711496749
KBH,-0.07831325301204817
CLF,-0.013560440939383023
ROST,-0.11875000000000002
HP,0.07317365668410014
OKE,0.06611133347934106
CERN,0.13077926633394665
TT,0.010142918172597604
ODP,-0.06712962962962976
NYT,0.06578947368421062
TLAB,-0.19148284313725494
LRCX,-0.05504627556899522
PNR,-0.12634424098021513
RRD,0.002457002457002533
PVH,0.049180327868852514
BIG,0.05084745762711873
KSU,-0.02354312354312349
HNZ,-0.04127453450005991
FHN,0.09267006753064755
AMD,-0.0273972602739726
MOLX,-0.14482199795847506
TER,-0.14935064935064934
LIFE,-0.5283018867924528
SLM,-0.01708021753908906
NBR,-0.09259259259259256
JBHT,0.08194592893254571
ATI,0.0
CHD,-0.12017084861219829
FRT,0.00588235294117645
UDR,-0.02409638554216864
HOLX,-0.13043478260869568
FL,0.04661016949152552
THC,-0.0854700854700855
ALK,-0.13636363636363635
LNT,-0.007968229077024103
COO,0.0714285714285714
PBI,-0.03804347826086951
RJF,0.12631578947368394
DXC,-0.09704313790625707
SWN,0.05128205128205132
TGNA,-0.04931731925326577
R,-0.015151515151515138
BKR,-0.12986964562701342
MUR,0.0
MGM,0.03125
AOS,0.16292134831460658
DRE,0.0322658642738165
AN,-0.196078431372549
CDNS,-0.22488210436060763
ABMD,-0.008928571428571397
EVRG,-0.03755868544600938
HFC,-0.07396133570434382
ROL,-0.008367356708588902
EQT,-0.04362621320918503
JKHY,0.1748660107191422
PCG,-0.020576131687242816
TFX,-0.05067567567567566
ATO,-0.018404907975460127
GT,0.01953125
FLR,-0.09329446064139946
MAT,0.003731343283581934
IEX,-0.024242306703967542
JEF,-0.06009688481940734
WRB,-0.025733155172523947
WST,0.09090909090909083
BIO,-0.02758620689655178
JWN,-0.06329079606238797
HOG,0.12162342342342347
TYL,0.2941176470588236
HRB,-0.05755395683453235
TIF,0.13186813186813184
TRMB,-0.06382978723404253
XRX,-0.08626249534335051
