,t+1
MCK,-0.08192313775106752
D,0.007307873644507135
KLAC,-0.1253117255416838
GLW,-0.16284036305392424
MET,-0.09761529482013853
DHR,-0.06510460876119595
ETN,-0.13084813610207646
MSI,-0.010525132126391501
NI,0.0370471716757117
TROW,-0.1048639701645766
TPR,-0.0516009526329716
FITB,-0.1474903474903475
USB,-0.14049586776859502
BEN,-0.05687499799128559
PAYX,-0.05397187381223867
WHR,-0.12111874851860627
WY,-0.058752997601918544
RTX,-0.09480987425365317
HUM,-0.01280727122495351
HBAN,-0.14279935275080902
TSN,-0.07142857142857151
TXN,-0.06612576064908715
STT,-0.11279716742539203
K,-0.015652863086982327
LEG,-0.09745762711864392
L,-0.06815168390347393
MKC,0.004282115869017389
NTRS,-0.03032373344544892
SPGI,-0.10806451612903234
GE,-0.11274509803921562
MCO,-0.11213775724485509
OMC,-0.0781990521327014
ES,0.028399006034788732
WAT,-0.06604938271604932
FCX,-0.016663756227080273
ROK,-0.07438914027149324
FE,-0.04145893466281814
SRE,0.015556441962504941
VLO,-0.08579915457557408
SBUX,-0.08153477218225413
VNO,-0.034999087388037586
VIAC,-0.07743658210947935
QCOM,-0.0007826767545003888
ED,0.024353448275862055
WM,-0.037241780622635834
MS,-0.09989063069631787
MAR,-0.07418988236016821
PNW,0.03452751817237787
PPL,-0.010566034772502286
DRI,-0.02872061290271688
ETR,0.0062539885130823425
IP,-0.1703137596867339
COP,-0.06375044214205228
AEP,-0.02182320441988972
CVS,-0.1302385557704706
XEL,0.004050405040504135
SO,0.03381234150464918
PEP,-0.019703681075301516
CVX,-0.04560680237052317
PFE,0.049474980690144665
KR,-0.07717492984097285
PPG,-0.06104692625873631
IBM,-0.047350096711798906
PG,-0.03680387409200969
DTE,0.005580596694569673
KMB,-0.002324348438904167
CAT,-0.07888040712468192
HIG,-0.15475691533948022
CPB,0.02956617850234866
KO,0.0011196703690432575
CL,-0.07201206484856093
NSC,-0.06366649223792076
PEG,-0.03589743589743588
BMY,0.029609159099881488
DE,-0.06791396582203879
SEE,-0.06261425959780609
BA,-0.11418634980437625
HSY,-0.01858500527983109
EXC,-0.030476190476190546
XOM,-0.025230870712401043
EIX,0.002673796791443861
F,-0.1359113540803606
GD,-0.09974218498227527
HAL,-0.0778032036613272
MO,-0.002680965147452974
UNP,-0.03785780240073877
MRK,0.008605851979345935
HON,-0.10535990106870807
ABT,-0.007441696202212356
HWM,-0.09977306878469105
SHW,0.011497556769186623
EMR,-0.07256461232604372
SLB,-0.12516404199475073
CMI,-0.08676975945017196
CSX,-0.07216105635112535
CLX,-0.008565310492505418
GIS,0.032258064516129004
NEM,0.07843847676317584
MCD,0.03631205673758875
LLY,-0.0627790178571429
BAX,-0.041884100621318865
BDX,-0.01955427749820271
JNJ,-0.02529914529914523
GPC,-0.03208679593721142
HPQ,-0.1747155128805179
WMB,-0.09122996556317409
JPM,-0.11273792093704238
IFF,-0.007602085143353587
NEE,0.02148288973384016
TAP,-0.041162227602905554
BAC,-0.13351877607788598
DUK,-0.0034802784222738303
AXP,-0.1141968451455232
WFC,-0.16755037115588545
LNC,-0.12241832519714602
DIS,-0.04686584651435266
CI,0.030051150895140655
INTC,-0.15478468899521525
TGT,-0.008334948633456185
TXT,-0.19670588235294117
VFC,-0.12313535291663802
WBA,-0.07660597732737895
AIG,-0.1322258040882115
FDX,-0.0697258641239572
PCAR,-0.11946663448168338
ADP,-0.07053457989061984
GWW,-0.06850400633970233
MAS,0.008653793556151257
ADM,0.11468885672937756
WMT,-0.027352085354025113
SNA,-0.0914499779638609
SWK,-0.09161727349703641
BF.B,-0.043090995863824366
AAPL,-0.0665804535251523
OXY,-0.08190937201636062
CAG,-0.08864165251777878
LB,-0.10197937039952609
T,0.020000000000000018
VZ,-0.00033852403520640006
LOW,-0.03749406739439953
PHM,-0.10167597765363134
HES,-0.08017572762218561
LMT,-0.08333333333333348
HAS,-0.05700934579439243
BLL,-0.049007970154315794
NUE,-0.07401812688821752
APD,0.006115398750459411
PKI,0.06649746192893402
NOC,-0.09011471672936866
CNP,0.029944289693593307
TJX,-0.05342237061769617
DOV,-0.08615600414710023
PH,-0.06628787878787878
ITW,-0.0679918680822228
GPS,-0.08653326122228222
MDT,-0.1611096292344626
SYY,-0.12144455097475237
MMC,-0.006284038542103132
AVY,-0.11171810980606378
HD,-0.034698126301179744
PNC,-0.15313070918452087
C,-0.11479713603818631
NKE,-0.05901330824035489
ECL,-0.0391242651530509
NWL,-0.04758883248730961
GL,-0.08948154981549783
