,t+1
MCK,0.0008746355685131935
D,0.0015878056525882034
KLAC,0.03262430163238528
GLW,0.07755775577557777
MET,0.015579750456965913
DHR,0.10695815305570577
ETN,0.10951156812339313
MSI,-0.07004589251147297
NI,-0.008662033865126761
TROW,0.04239979309935471
TPR,0.036705666437256035
FITB,-0.0048112509252404845
USB,-0.01571428571428579
BEN,-0.00338372930165598
PAYX,-0.09290495314591696
WHR,0.03266596417281331
WY,0.046939361213273356
RTX,0.08543017847659207
HUM,-0.015725101921957085
HBAN,0.010109890109890163
TSN,0.033037475345167655
TXN,-0.06676958703203395
STT,0.013013840115678743
K,-0.00946745562130169
LEG,0.056566455696202445
L,0.041878439406497714
MKC,-0.041173152848279826
NTRS,-0.016744186046511622
SPGI,-0.01745155909149254
GE,0.04515953662563588
MCO,-0.011163786511699136
OMC,-0.04420654911838795
ES,0.01777313120752755
WAT,0.03689236111111116
FCX,-0.0201001585993269
ROK,0.10812407680945335
FE,-0.04076923076923089
SRE,0.03176505843572075
VLO,0.10750687165458928
SBUX,0.06881297616121906
VNO,0.04520367125444813
VIAC,-0.005278826381855617
QCOM,0.09826937547027836
ED,0.008625063419583912
WM,0.06571627260083446
MS,0.18451178451178474
MAR,0.011149938175367025
PNW,0.0024820054604119957
PPL,0.06127173680092102
DRI,-0.07723208240763513
ETR,0.012289896981745985
IP,0.07117074415721736
COP,0.038665961809102756
AEP,0.006922592825676421
CVS,0.010096153846153921
XEL,-0.016480282519128808
SO,-0.0034188034188035177
PEP,0.015645617342130214
CVX,0.0363396101750908
PFE,-0.02475060323405487
KR,0.08982035928143706
PPG,0.048489932885906084
IBM,0.0017045454545454586
PG,0.012743000651102232
DTE,0.008206913703058927
KMB,-0.0007711173178869268
CAT,0.054280026542800286
HIG,0.043095599393019546
CPB,0.04999999999999982
KO,-0.014062500000000089
CL,0.0204259776536313
NSC,0.09315746084089027
PEG,-0.0514218009478673
BMY,-0.02970297029702973
DE,0.06920731707317085
SEE,0.06115537848605568
BA,0.11307189542483664
HSY,0.04446952595936815
EXC,-0.0006004202942060388
XOM,0.02091954022988496
EIX,0.0579230450972279
F,0.0531638333492126
GD,0.04197271773347322
HAL,0.03100511073253842
MO,0.036132725158751544
UNP,0.01920109720555474
MRK,0.0021097046413502962
HON,0.08985329691279698
ABT,-0.007304248680399694
HWM,0.055267357230627256
SHW,0.05698295599084213
EMR,0.06752897698639337
SLB,0.0921754084264832
CMI,0.07480653482373167
CSX,0.040320762923057085
CLX,0.026531780874212707
GIS,0.031019522776572606
NEM,-0.03341648689820165
MCD,-0.008012209080503707
LLY,-0.05335138794854433
BAX,0.09590114104003011
BDX,0.035792841431713684
JNJ,0.008509867825457373
GPC,0.05140434552199258
HPQ,-0.006595389449451039
WMB,0.0
JPM,0.05238870792616712
IFF,0.03917754931925521
NEE,-0.0046692607003890885
TAP,0.12207228168140238
BAC,0.021980676328502424
DUK,0.017223374146777104
AXP,0.01672717175560745
WFC,-0.02736233854520742
LNC,-0.0052631578947368585
DIS,0.07109207708779453
CI,0.014896777133889483
INTC,-0.027484143763213398
TGT,-0.046689113355779965
TXT,0.0854059985369422
VFC,0.03661255817529696
WBA,0.033095577746077076
AIG,-0.023828205455133977
FDX,0.11279117286473239
PCAR,0.0442000126430242
ADP,-0.05737824809534109
GWW,0.05601469237832868
MAS,0.0837667139924938
ADM,0.009019843656043358
WMT,-0.04851217312894507
SNA,-0.0023788284269998794
SWK,0.04421534936998861
BF.B,0.01301195132225752
AAPL,0.1709211946743434
OXY,0.08178664697344917
CAG,-0.039718380459796365
LB,-0.032096039740582394
T,0.021913190054782872
VZ,0.046519257486232535
LOW,-0.01904050774687327
PHM,-0.013836239575435894
HES,0.11535227514404944
LMT,0.05339805825242716
HAS,-0.03455284552845528
BLL,0.054750402576489554
NUE,0.16567957479119233
APD,0.054907617102094575
PKI,0.027165556125063883
NOC,0.04322547486990591
CNP,0.0727611940298507
TJX,-0.031300160513643704
DOV,0.09039143704861341
PH,0.07019438444924408
ITW,0.06544444444444442
GPS,0.0037251655629138014
MDT,0.014999999999999902
SYY,-0.043466666666666764
MMC,0.03136363636363648
AVY,0.08418021680216814
HD,-0.015935141179759582
PNC,-0.0385799673972107
C,0.0008609556607834801
NKE,0.06420342792919342
ECL,0.038663171690694664
NWL,0.0
GL,-0.007378228782287666
ORCL,0.06138790035587194
ADSK,0.20252808988764048
MRO,0.12418211092459996
AEE,-0.028054298642533948
AMGN,0.002940635912516143
IPG,-0.04586518415566365
COST,0.0917289539249746
CSCO,0.07239819004524883
EMN,-0.0023737591713424155
KEY,-0.038906752411575596
UNM,0.09958506224066377
MSFT,0.09383378016085797
UNH,-0.04961832061068705
LUV,0.08896103896103891
MU,0.02682763246143538
BSX,-0.03276836158192098
AMAT,-0.007587253414263917
BK,-0.014705882352941124
ALL,0.05843565256934968
CMA,-0.02987449178009538
AON,0.0341445695604794
AZO,-0.07931034482758625
ADBE,0.05585831062670299
CAH,0.03394833948339482
SCHW,-0.008255933952528438
EFX,0.009380097879282179
APA,0.07081386771576081
PGR,-0.006754666203979576
YUM,0.001882985374107582
TFC,-0.01149883593352774
CINF,0.017058438664530273
COF,-0.02034383954154728
RF,-0.03863573933652331
AES,0.07467532467532467
CCL,0.10276865321445339
LUMN,0.007377598926894713
CMS,0.06783625730994158
AFL,0.003936039360393773
NTAP,0.11786085150571135
BBY,-0.04264036448198216
VMC,0.06256983240223457
ADI,-0.03127572016460911
XLNX,-0.08236914600550949
CTXS,0.00493404740652581
A,0.1505415609333416
RAD,0.054545454545454675
EOG,0.10574074074074069
GRA,1.0
CCK,0.11646136618141112
INTU,-0.012035851472471215
RHI,0.06283470189218132
OI,0.12861952861952886
AYE,0.0428736964078793
SYK,0.07843137254901955
CTAS,0.05980465612322727
FISV,0.029380624669137045
ZBH,0.036062492658287315
ABC,-0.0034993686706007443
NVDA,-0.11423724999783658
EQR,0.009162981554519778
SPG,-0.0029074866232919883
EA,0.07276302851524075
UPS,0.04956716001117001
EBAY,0.04464755693643263
PFG,-0.0025810151993116426
GS,0.003837953091684332
PRU,0.04803788903924211
ANTM,0.01726487960018175
TRV,0.021158690176322326
CMCSA,-0.029360967184801412
DGX,-0.012209302325581373
NLOK,-0.025380492007274658
PLD,0.0509863429438544
BIIB,0.019831357316281162
MTB,-0.032901296111665035
VTRS,-0.0898876404494382
GILD,0.029660365759951013
TMO,0.0029363784665579207
LH,-0.039903264812575556
NOV,0.12464531980660998
DHI,-0.01933701657458553
STZ,0.03138888888888891
PSA,0.0002173913043477249
LEN,-0.02144431335010355
AMZN,0.13617376775271506
EL,0.06529810002183889
VRSN,0.10863509749303613
BXP,0.01438212646151249
KIM,-0.009793253536452773
JNPR,0.18810444874274657
CME,0.13694955130009356
FIS,0.03191215087132959
CTSH,0.11300919842312762
AVB,0.0380165289256198
RL,0.04552352048558417
VAR,-0.044551439814424554
CHRW,0.11424404472532812
HST,0.008979065383470264
AKAM,0.2120189061444968
MCHP,0.007024265644955285
MXIM,0.03412901953047953
SLR,0.139240506329114
EXPD,0.08736795774647876
J,-0.11704035874439456
AMT,0.09826589595375723
GME,-0.025608194622279035
RRC,0.21971595655806175
TRB,-0.2941176470588236
PEAK,0.00041597908219470625
ISRG,0.1663597298956414
COG,0.14448051948051943
DVA,-0.011858974358974428
IVZ,0.029629629629629672
FAST,0.09689264052585189
LHX,0.1032608695652173
PXD,0.13161290322580643
APH,0.024915410642879277
WEC,0.023861852433280983
SJM,-0.06114519427402865
PBCT,-0.02564904598060691
WYNN,-0.003097382553173378
XRAY,0.0578680203045685
RSG,0.0031195840554594234
FLIR,0.11381618989653064
IRM,0.08571275187836558
WELL,0.025883838383838453
JNY,0.02598752598752596
VTR,0.0030102999478607284
