,t+1
MCK,-0.006810442678774176
D,0.011396011396011207
KLAC,0.010526426042692272
GLW,-0.10256410256410242
DHR,-0.0647158166623204
ETN,0.04573804573804563
MSI,0.01981606850504991
NI,0.03676481595137959
TROW,-0.018013525842040967
FITB,-0.0078125
USB,0.06023984518550374
BEN,-0.028674443532847538
PAYX,0.015859511897807987
WHR,-0.05857740585774063
WY,-0.07692502642974053
RTX,-0.03375721815570032
HUM,0.07397098145794079
HBAN,-0.03496503496503467
TSN,-0.10181521992087494
TXN,-0.06489675516224191
STT,0.015625
K,-0.007561322324048048
LEG,0.06859205776173294
L,-0.05393747912619562
MKC,0.09782608695652173
NTRS,-0.043510704562916835
SPGI,0.029748283752860427
GE,-0.0035969338496475434
OMC,0.050000000000000044
ES,-0.01273885350318471
ROK,0.0
ED,0.0
WM,0.9088705768298593
PNW,0.04800000000000004
PPL,0.0029306159603519344
ETR,-0.024539877300613466
IP,-0.030951557527971296
COP,-0.028304828849342822
AEP,0.017094017094017033
CVS,0.04488778054862852
XEL,0.0
SO,0.02020202020202011
PEP,0.04196029476905738
CVX,0.012589928057553879
PFE,-0.01344442893635811
KR,0.08403361344537807
PPG,-0.04239401496259354
IBM,-0.01673640167364021
PG,0.051282207171605476
DTE,-0.02336448598130836
KMB,0.021390738498789252
CAT,-0.2130841121495327
CPB,0.01777777777777767
KO,-0.01933701657458564
CL,0.049901652332935864
NSC,0.033132530120481674
PEG,-0.004807692307692291
BMY,0.03258655804480659
DE,-0.013468013468013296
SEE,0.15974440894568698
BA,0.03539945179876325
HSY,0.07499999999999996
EXC,0.007575757575757569
XOM,0.002617801047120505
EIX,-0.029126213592232997
F,-0.06666724196700935
GD,-0.08571428571428574
HAL,-0.0077319587628865705
MO,0.07514186550325697
UNP,-0.03606872852233667
MRK,0.03273826713441608
HON,-0.006756775939064097
ABT,0.09210007938141307
HWM,-0.04494317574455542
SHW,0.042509803921568556
EMR,-0.009063444108761365
SLB,-0.008620689655172376
CMI,0.03201970443349755
CSX,0.0
CLX,-0.005899705014749235
GIS,0.09604878048780496
NEM,-0.035912396855201645
MCD,0.0
LLY,0.07779578606158832
BAX,0.026735020120169706
BDX,0.027472527472527375
JNJ,0.054474708171206254
GPC,-0.030487804878048252
HPQ,-0.01047105928372416
WMB,-0.05882420740422012
JPM,-0.0892857142857143
IFF,0.043314566198970006
NEE,-0.031620553359683834
TAP,0.029268292682926855
BAC,-0.059561128526645746
DUK,0.011328399553479196
AXP,0.0336143449752444
WFC,-0.049180327868852514
LNC,0.01839080459770126
DIS,-0.0019455252918288979
CI,-0.04976123177484726
INTC,-0.010530481976917971
TGT,-0.036423841059602835
TXT,-0.030612244897959218
VFC,-0.1218511402675504
WBA,0.05028560786114733
AIG,-0.06204396944791313
FDX,-0.042328042328042326
PCAR,0.012049076087109478
ADP,-0.04123146037723391
GWW,0.0
MAS,-0.029704397981254238
ADM,-0.05529953917050656
WMT,0.06852131012744955
SNA,-0.04067796610169494
SWK,-0.0036101083032491488
BF.B,-0.017007142223404825
AAPL,0.08156132930513582
OXY,-0.059359600283335756
CAG,0.13654905328521982
LB,-0.037425009573246015
T,-0.0770877944325482
VZ,-0.04567314911343645
LOW,0.0025731852652153275
PHM,0.04347826086956519
HES,-0.022158497858166704
HAS,-0.13533480777375206
BLL,0.03319502074688807
NUE,-0.029563826086956513
APD,0.004443940203909813
PKI,-0.050156739811912265
NOC,0.042254570747217945
CNP,0.04263764111410495
TJX,-0.0862263968772844
DOV,-0.028036269970072913
PH,-0.06719367588932768
ITW,-0.0226757369614512
GPS,-0.1245560518081692
