,t+1
MCK,-0.005285013212533052
D,-0.022309711286089162
KLAC,-0.034288093086537574
GLW,-0.10692640692640698
MET,-0.058314079575897626
DHR,0.023868522702426898
ETN,-0.006807595843783654
MSI,0.15537745604963793
NI,0.0005309969467679476
TROW,-0.011166705577706715
TPR,-0.056904675607103994
FITB,-0.006084466714388004
USB,-0.048938467074487235
BEN,-0.005169664211606695
PAYX,-0.07007407407407407
WHR,0.033789511929272154
WY,0.0020366598778003286
RTX,0.010987097349003383
HUM,0.07517294388931584
HBAN,-0.033478893740902516
TSN,0.018847889567294995
TXN,-0.03490645071209164
STT,0.0064949608062709885
K,0.008594917787742684
LEG,0.05557949159844888
L,-0.0057683433317951005
MKC,0.0020951183741881874
NTRS,-0.01780530288368498
SPGI,0.019404915912031084
GE,-0.050661031642826204
MCO,0.0616781465247338
OMC,-0.03841630733045864
ES,0.011400175387313638
WAT,0.042966874699952085
FCX,0.04554815997938588
ROK,0.07179254897520093
FE,-0.03335939536095889
SRE,0.0031876992312018793
VLO,0.05857135639135147
SBUX,0.1119470358110144
VNO,-0.06447198243450536
VIAC,0.045511482254697366
QCOM,-0.08372326203208569
ED,0.015212169735788539
WM,0.005114401076716124
MS,-0.07982485685415963
MAR,-0.0951174499360542
PNW,0.008246936852026376
PPL,-0.009009161143243127
DRI,0.04044749819652571
ETR,-0.058947073648838
IP,0.08366294442866185
COP,0.019923035297547242
AEP,-0.02062430323299891
CVS,0.03342366757000903
XEL,-0.00830220008302196
SO,0.004216073781291074
PEP,0.011304757418747036
CVX,0.03286249639665617
PFE,0.04961074645092345
KR,0.04036458333333326
PPG,0.07134015978395403
IBM,-0.0004903463070794478
PG,-0.028850701560775627
DTE,0.03640982218458921
KMB,-0.005181075240089927
CAT,0.07719841346618939
HIG,-0.09691482226693493
CPB,-0.020124297129328172
KO,0.032047293092719364
CL,0.031417624521072884
NSC,0.05113808801213948
PEG,-0.03313899969315748
BMY,0.03000779423226807
DE,0.06765840220385666
SEE,-0.030192797380865666
BA,0.027804810232170185
HSY,0.036422578184591936
EXC,-0.012688532439549927
XOM,-0.026385834972804112
EIX,-0.020872357506020678
F,-0.012584134212905496
GD,0.002750491159135615
HAL,0.04904230688276168
MO,0.021585557299843128
UNP,0.02523198832238549
MRK,0.012576687116564234
HON,0.027887127835592107
ABT,0.01784661022829792
HWM,0.04342282500282768
SHW,0.0199149969641772
EMR,-0.026815456362424994
SLB,-0.01301725050269864
CMI,0.07071693690173864
CSX,0.05066174396704204
CLX,0.030289663284810864
GIS,-0.01931848671854053
NEM,-0.02238960781470012
MCD,0.005019152027473384
LLY,0.019420289855072603
BAX,0.009196816008402164
BDX,-0.0063646574316734705
JNJ,-0.03265306122448974
GPC,0.01283987915407847
HPQ,-0.06118266978922715
WMB,0.016626471386816943
JPM,-0.007962126102861955
IFF,0.09164184335027148
NEE,-0.006130544536603
TAP,0.023128954833078863
BAC,-0.0688089416695773
DUK,0.011142061281337101
AXP,0.034324942791762014
WFC,-0.019480519480519543
LNC,-0.05919198246163482
DIS,-0.012376804950721909
CI,0.047303689687795636
INTC,-0.06617306802406298
TGT,-0.05086354146896943
TXT,0.007355645457888915
VFC,0.024540487274607337
WBA,-0.07766544117647067
AIG,-0.05891805034815223
FDX,0.032902727172352986
PCAR,0.042612338866777844
ADP,0.025790264101237748
GWW,0.02486228971266935
MAS,0.022020801136126256
ADM,-0.0397333333333334
WMT,-0.0021088957055214186
SNA,0.039639951531937
SWK,0.007762136560978572
BF.B,-0.013861345353757493
AAPL,-0.01958677186087676
OXY,0.003553480939464615
CAG,0.021946728450015662
LB,0.029750255488835364
T,0.07592267135325126
VZ,0.04699809834284152
LOW,0.0030360531309296945
PHM,0.06936416184971095
HES,-0.022484799816450685
LMT,0.011702529256323313
HAS,0.04437012263099227
BLL,-0.008847110865358054
NUE,-0.04304429195258885
APD,-0.02465851501410876
PKI,-0.012406015037594087
NOC,0.03158414212863958
CNP,0.10858585858585856
TJX,-0.014466904478795173
DOV,0.02160158571004156
PH,0.05622489959839361
ITW,-0.025222282707312638
GPS,0.005770084332001657
MDT,-0.016249999999999987
SYY,-0.004671218109953301
MMC,-0.0174686882003956
AVY,0.04769038701622974
HD,-0.002154011847065096
PNC,0.01859637774902967
C,-0.05957446808510636
NKE,-0.15560513106525375
ECL,0.048069022185702526
NWL,-0.014933058702368829
GL,0.014961809218612121
ORCL,0.012492428831011315
ADSK,0.04699738903394257
MRO,0.01833875083779901
AEE,0.0032165832737669486
AMGN,0.024535173471343708
IPG,-0.049886621315192725
COST,-0.02383190197022922
CSCO,-0.08141403320835583
EMN,0.05592175207314476
KEY,-0.03478260869565197
UNM,-0.015009380863039379
MSFT,-0.045488721804511356
UNH,0.06203007518796988
LUV,0.06223717409587892
MU,0.024107142857142883
BSX,-0.04768211920529797
AMAT,-0.05619335347432031
BK,-0.022258592471358418
ALL,-0.0015708451146716484
CMA,-0.0574948665297742
AON,0.002271006813020282
AZO,0.03020260601039393
ADBE,-0.0452058738842499
CAH,-0.013432477812424959
SCHW,-0.052548607461902264
EFX,0.08489248813180672
APA,0.044019138755980736
PGR,0.01342875562863255
YUM,0.015815319303378095
TFC,-0.003994596400505479
CINF,-0.040105117812124225
COF,0.04170008019246185
RF,-0.04599211563731942
AES,0.04754230459307007
CCL,-0.09719934102141681
LUMN,0.00678458929004111
CMS,0.016563146997929712
AFL,-0.10618120237087203
NTAP,-0.0728384363566339
BBY,-0.11110864075973892
VMC,-0.006968641114982632
ADI,-0.010304096506659866
XLNX,-0.016491754122938684
CTXS,0.04316920108355449
A,0.066700422728045
RAD,-0.19083969465648853
EOG,0.0822831050228312
GRA,0.0057798738639076586
CCK,0.002338269680436378
ABK,448.3586862575627
INTU,0.009695817490494196
RHI,-0.04494382022471899
OI,-0.012107329842931835
AYE,0.04670807453416148
SYK,-0.03888713246917486
CTAS,0.0755779255797231
FISV,-0.00539169045353638
ZBH,-0.04421285330806879
ABC,0.043524136111843914
NVDA,-0.18678414096916296
EQR,0.02433207733751619
SPG,-0.028643433124187823
EA,0.03497615262321152
UPS,0.007592190889370798
EBAY,-0.07975373691551257
PFG,-0.06302888824044361
GS,-0.03026597370834616
PRU,-0.06824027840823133
ANTM,0.04507337526205468
TRV,-0.00717743281589045
CMCSA,-0.04148894920511825
DGX,0.015839493136219573
NLOK,0.024314051550065274
PLD,-0.010998075336816071
BIIB,0.07396627653243404
MTB,-0.0007906031172352224
VTRS,-0.013925152306353383
GILD,0.08591153157760156
TMO,-0.013146207141588206
LH,0.022417045832870963
NOV,-0.017476275615458503
DHI,-0.023470243084660503
STZ,-0.006369426751592355
GLK,0.2432432432432432
PSA,-0.016842478503678815
AMP,-0.040226272784412376
LEN,-0.10783017261242844
AMZN,0.03803376937705294
EL,0.020006351222610297
VRSN,0.020574971815107146
BXP,-0.013007543019651902
KIM,-0.054639175257731876
JNPR,-0.04946916647842792
CME,-0.03181796867762632
WU,-0.05332725615314504
CBRE,0.060786650774731665
FIS,0.009262117937635095
CTSH,0.05645684620376401
AVB,-0.008504665180414483
RL,-0.025687495075250144
VAR,-0.03011127375416134
CHRW,0.020231213872832443
HST,-0.046049128585151755
AIZ,-0.054505278664375156
DFS,0.10136986301369877
AKAM,0.0
KSE,0.005952380952380931
MCHP,0.025080906148867266
ICE,-0.037850467289719636
MXIM,-0.07447577729573385
TDC,0.05735140771637126
SLR,-0.10209424083769625
EXPE,0.13186743148502234
EXPD,0.027874564459930307
J,0.024501992031872533
AMT,-0.040192628264493435
GME,0.12882205513784473
RRC,0.12878934157173205
TRB,-0.5217391304347827
PEAK,-0.0034133927334842884
PM,0.04075483666349489
ISRG,0.008620436726448188
COG,0.1470333477695973
MA,0.03797781534782074
DVA,0.07546220601182241
IVZ,-0.045912653975363926
CF,-0.040137534208125714
CRM,0.006935021860395185
FAST,0.04295362098830302
LHX,0.05824621292937926
PXD,-0.0075949367088608
APH,-0.05260407594495731
NDAQ,-0.09713487071977644
WEC,0.025210084033613356
SJM,0.036590678089153394
PBCT,-0.0426179604261796
WYNN,0.02747241380737031
XRAY,-0.010168584426010097
RSG,0.013837327033412006
FLIR,0.07284562926224436
IRM,0.19701115052412255
WELL,0.022222222222222143
JNY,0.03150787696924229
VTR,-0.02478359852668066
HRL,0.013469239170003755
ORLY,0.0330816253146351
PWR,-0.02393385552654481
WDC,0.21703655352480422
FMC,0.08996546454043552
CBE,0.003866976024748725
KBH,-0.06395786305492845
CVG,0.013408609738885024
CIEN,-0.061844484629294705
V,-0.0033843238121022967
CLF,0.008102843063004572
ROST,-0.019710544452101852
ROP,0.020417797710374108
NRG,0.0759240759240758
BRK.B,-0.044665295864747656
HP,0.0456690516060283
DISCA,-0.07595849143851918
OKE,0.031303447219027225
CERN,0.09599842302385175
KMX,-0.09806125316100034
CB,0.02292490118577084
JCI,-0.017124559589652977
TT,0.06175854602250541
ODP,-0.1345794392523365
FFIV,-0.1350143363130376
NYT,-0.08942307692307694
NFLX,0.15315242788790284
EW,0.018377640615288016
BLK,-0.04176002288220437
CMG,0.12086419753086419
MEE,0.08716007202548615
ACN,0.06037808641975295
MOS,-0.08504705472289986
TEL,-0.0389180237372343
ITT,0.03108073118947763
DLTR,0.10180591387179994
BWA,0.025875386199794015
PRGO,0.035416322135136014
TLAB,-0.029629629629629672
CCI,0.003537735849056478
CEG,0.2142857142857144
FOSL,0.21355449008682137
ALXN,0.01805426596512949
LRCX,0.02440788284216233
MNST,0.0514996508379888
STX,0.14144215530903326
GR,-0.07692307692307687
PNR,0.012863956574667101
MDLZ,-0.0125939008368664
DG,0.1077738515901061
GRMN,-0.0026509572901326495
RRD,0.009066666666666778
TIE,-0.1708860759493671
PVH,0.08166999334664005
BIG,0.05310378273520855
REGN,0.23359868240461146
MAC,-0.021917944591237193
KSU,0.0038716814159291957
HNZ,-0.030194676201827586
FHN,-0.027753686036426584
DAL,-0.12966252220248664
AMD,-0.07227615965480039
VRTX,0.02920334979600603
AME,0.040066382171645154
RIG,-0.08326473009526048
NYX,-0.05253232758620674
MOLX,-0.10477548111190294
ANF,0.01680235579421452
ADS,0.08282904689863857
TER,-0.05316321105794786
MHK,0.048885077186964
TSCO,0.14872385338706584
ESS,0.0023441920620808077
GOOGL,-0.05021190880935189
SLM,0.030987721846061023
UAA,0.026706699456169325
AVGO,-0.0356589147286821
LSI,0.019329896907216426
XEC,-0.012002743484225031
AMG,0.024735313407664217
ENDP,0.08686983765309031
SWKS,-0.10323830611680052
HSIC,0.012701294062849033
HBI,0.041201386214863245
EQIX,0.05002309734856536
NBR,0.06001395673412424
SLG,-0.006999085894661916
O,-0.02835696413678057
QRVO,-0.1476063829787233
JBHT,0.08712302537099093
ATI,0.0034079122833012843
AAP,0.04175265915224635
SIG,0.041412084181941644
ATVI,-0.017025089605734678
UAL,-0.03565436241610742
VRSK,0.020242914979756943
GNW,0.012791572610985735
ILMN,0.005308464849354211
CHD,0.04656377786571686
WLTW,0.03407635152446842
EXR,0.04913880445795349
FRT,-0.02997145575642246
CXO,-0.0012100902913525502
AWK,0.008629989212513456
CNX,0.054050615014845205
UDR,0.002468120115179051
CNC,0.08237610764686565
HOLX,0.10612855007473843
FL,-0.005045408678102992
ULTA,0.16256038647342996
THC,0.03616133518776077
GPN,0.014937759336099532
AYI,0.02866690116074566
ALK,0.0649874055415618
DLR,-0.0071721311475410054
LKQ,0.010058675607711676
AJG,-0.0315286624203821
TDG,0.03493734288646411
ALB,0.032297063903281575
LNT,-0.01318140914333521
MTD,-0.006067610517191624
CHTR,0.11152579582875966
COO,0.1201612903225806
MAA,-0.011395133969818172
IDXX,-0.010126906806819713
INCY,0.1535662299854439
PBI,0.018636003172085802
REG,-0.03847854931446271
DISH,0.048190949346581746
SNPS,-0.0018050541516245744
RJF,-0.0015665796344646044
ARE,-0.026956196181205483
URBN,-0.22438897555902237
FSLR,0.08455832771409288
DXC,0.007649225147111416
SWN,0.10179487179487179
IT,0.10559830193685338
TGNA,-0.07975134472020395
ALGN,-0.01680268843014876
R,0.05328892589508749
RE,-0.008990784445942923
ANSS,-0.04139395011498326
BKR,0.025559028564439812
BBBY,0.0010369141435089269
MUR,-0.007301362973315517
RMD,-0.05362776025236593
MGM,-0.06272273699215958
AOS,0.09562638991845818
PKG,-0.0010373443983402453
