,t+1
MCK,0.08805870580386932
D,0.04482758620689653
KLAC,-0.05175580088121712
GLW,-0.11267605633802813
DHR,0.07781461013009539
ETN,0.025676613462872977
MSI,-0.02789665761831095
NI,0.03216191948920022
TROW,0.21719377267903917
FITB,0.12231759656652375
USB,0.013793813371763886
BEN,0.1853617831212997
PAYX,-0.0035713877555687557
WHR,0.16210295728368007
WY,0.028077276018615427
RTX,0.028571797648548225
HUM,0.010610079575596787
HBAN,0.11821705426356566
TSN,0.10946745562130178
TXN,0.17286652078774623
STT,0.183252427184466
K,-0.05865921787709494
LEG,0.036337209302325535
L,0.10581050109896117
MKC,0.01049868766404205
NTRS,0.11032863849765251
SPGI,0.1073619631901841
GE,0.06347518940964036
OMC,0.07380073800738018
ES,-0.03125
WAT,0.32645403377110704
FCX,0.029016508959130105
ROK,0.04786314390220592
SBUX,0.016717325227963542
VNO,0.21774229310198856
VIAC,0.05858545527142045
QCOM,0.3696236559139785
ED,0.11020408163265305
WM,-0.056213017751479244
MS,0.1204663212435233
PNW,0.034615384615384714
PPL,0.0
DRI,0.1419762619131666
ETR,0.047738693467336724
IP,0.03773494630755603
COP,0.08541610356943874
AEP,0.040000000000000036
CVS,0.006637168141592875
XEL,0.03511053315994794
SO,0.07121661721068251
PEP,0.12673611111111116
CVX,0.0717741935483871
PFE,0.0641590317985179
KR,0.006250000000000089
PPG,-0.00594648166501488
IBM,0.04562268803945746
PG,0.033193431867382994
DTE,0.02310924369747891
KMB,0.03434508375427292
CAT,-0.06903991370010787
HIG,0.08000000000000007
CPB,0.05802968960863697
KO,0.05856832971800441
CL,0.11499999999999999
NSC,0.04292929292929282
PEG,0.030000000000000027
BMY,0.08524590163934431
DE,-0.04338153503893216
SEE,0.05898226676946794
BA,-0.0279017857142857
HSY,0.051162790697674376
EXC,-0.02088772845953002
XOM,0.04485219164118237
EIX,0.04663212435233155
F,0.04486233848949306
GD,0.0868217054263567
HAL,0.08900523560209428
MO,-0.05673732773146345
UNP,-0.03561116458132818
