,t+1
MCK,0.054523903595417034
D,0.0
KLAC,-0.14563247483432196
GLW,-0.22388059701492524
DHR,0.014486656825326572
ETN,0.041769041769041726
MSI,0.03841253674946388
NI,0.0
TROW,-0.02880695929165311
FITB,0.0
USB,-0.03472149848602202
BEN,-0.022959138014354896
PAYX,0.03703769548495672
WHR,0.08262711864406769
WY,-0.03353491197299063
RTX,0.11712036462836095
HUM,0.09708737864077666
HBAN,-0.05164319248826321
TSN,0.09467455621301735
TXN,-0.1421568627450981
STT,0.08833922261484095
K,0.1628498727735368
LEG,-0.05135135135135138
L,0.026028521675092398
MKC,0.0862068965517242
NTRS,-0.0239520958083832
SPGI,0.09594095940959413
GE,0.013054135276260759
OMC,0.008310249307479145
ES,-0.009433962264150941
ROK,0.0
SBUX,-0.027276165264252583
VNO,-0.0487821605291765
VIAC,-0.03636704193694673
QCOM,-0.06421888168944134
ED,-0.03472222222222221
WM,-0.1030927835051546
PNW,-0.05641025641025643
PPL,-0.029044410972333012
ETR,0.003215434083601254
IP,-0.012448062923830161
COP,-0.04444522179856425
AEP,0.0032573289902280145
CVS,-0.042735042735042694
XEL,-0.04312668463611857
SO,-0.002777777777777768
PEP,0.009584664536741228
CVX,-0.007672634271099765
PFE,0.044025802616354026
KR,-0.012578616352201255
PPG,0.06896551724137923
IBM,0.09198813056379818
PG,0.14511854268855595
DTE,-0.018248175182481785
KMB,0.05357255013222062
CAT,0.1563981042654028
CPB,0.08469055374592838
KO,0.032738095238095344
CL,0.11904761904761907
NSC,-0.029304029304029533
PEG,-0.03928571428571426
BMY,0.05133928571428581
DE,0.06735751295336789
SEE,0.016260162601626105
BA,-0.019607843137254943
HSY,0.0653266331658291
EXC,-0.04214559386973182
XOM,-0.001908396946564861
EIX,-0.09625668449197866
F,0.11738032320450564
GD,0.03794037940379402
HAL,-0.16118421052631582
MO,0.17166441691343293
UNP,0.003968253968253954
MRK,0.04471571206607372
HON,-0.023850153465573287
ABT,0.04608097532847322
HWM,0.014925140523860625
SHW,0.013888888888888618
EMR,-0.023404255319148914
SLB,-0.048964218455743835
CMI,0.16845329249617147
CSX,0.04854375216019702
CLX,-0.007025761124121788
GIS,0.06224066390041494
NEM,0.09973679849697525
MCD,0.10551558752997603
LLY,0.08250000000000002
BAX,0.07909581017671141
BDX,0.01672240802675584
JNJ,0.0732484076433122
GPC,0.013377926421404451
HPQ,0.0709097840956785
WMB,-0.05189672670670209
JPM,-0.10584958217270213
IFF,0.0676507430757618
NEE,0.0031746031746031633
TAP,-0.011834319526627168
BAC,-0.09466019417475724
DUK,0.01155855658208016
AXP,-0.09154843836108018
WFC,-0.0636363636363636
LNC,-0.024128686327077764
DIS,0.14285714285714324
CI,0.03269389645214815
INTC,-0.11538321678321672
TGT,0.007246376811594457
TXT,-0.04487179487179482
VFC,-0.10198253901754295
WBA,0.1333333333333333
AIG,-0.08163272763147811
FDX,0.1020408163265305
PCAR,0.08433703230948852
ADP,0.062188740618023486
GWW,0.00691244239631339
MAS,0.0
ADM,0.033707865168539186
WMT,0.07653061224489788
SNA,0.042622950819672045
SWK,0.05828220858895716
BF.B,-0.009418316578284847
AAPL,0.3516664175758486
OXY,-0.09696773639171241
CAG,0.03883122068070666
LB,-0.06044342364301114
T,0.03508771929824572
VZ,0.0
LOW,0.05366993520918584
PHM,0.023333333333333428
HES,-0.004694844497360462
HAS,-0.08490566037735847
BLL,-0.13749999999999996
NUE,0.002309468822170979
APD,0.08090397378812053
PKI,0.0992366412213741
NOC,-0.010676424621680503
CNP,0.04032302891219941
TJX,0.008274407518702454
DOV,0.05263085941772205
PH,0.007352941176470562
ITW,-0.032362459546925515
GPS,0.2076271186440677
MDT,0.09007352941176472
SYY,0.040909090909091006
MMC,-0.06456241032998566
AVY,0.0861244019138756
HD,0.01602564102564097
PNC,-0.06504065040650409
C,-0.07832898172323777
NKE,0.07499999999999996
ECL,0.12130177514792906
NWL,0.15602836879432624
GL,-0.17920322264916322
ORCL,-0.034626709053195426
ADSK,-0.03910614525139666
MRO,-0.06329705158680499
AEE,-0.05371713508612863
AMGN,0.17741935483870974
IPG,0.0
COST,-0.056481307753647014
CSCO,0.030150218474018553
KEY,-0.10546875
UNM,-0.05936073059360736
MSFT,-0.02878902111752457
UNH,0.039031912220204745
LUV,-0.09782608695652206
MU,-0.13043478260869568
BSX,0.24390243902439024
AMAT,-0.125
BK,-0.057522123893805066
CMA,-0.04090909090909067
AON,-0.06726457399103114
AZO,0.07848101265822782
ADBE,0.15999999999999992
CAH,0.17006802721088432
SCHW,0.007275636363636373
EFX,0.014930453904861807
APA,-0.1198347107438017
PGR,0.10240643188220933
TFC,0.012121565030886128
CINF,0.017543016694161473
RF,-0.035971036756392794
AES,0.015503875968992276
CCL,0.0764872521246458
LUMN,-0.01351351351351393
CMS,0.0
AFL,-0.023255813953488413
BBY,0.1586535994663658
VMC,-0.02842377260981932
ADI,-0.18721461187214605
XLNX,-0.1846164260760933
RAD,0.040000000000000036
EOG,-0.18957345971563977
CCK,0.08421052631578951
RHI,-0.004484304932735328
OI,0.03896103896103886
SYK,-0.018018018018018056
CTAS,0.04464195353275424
FISV,0.011769467150433588
EA,0.13043478260869557
TRV,0.028806584362139898
CMCSA,0.34136546184738936
NLOK,0.04515040889470834
BIIB,0.12498100097709242
VTRS,0.004255319148936287
GILD,-0.01726183087129829
TMO,-0.03740157480314976
DHI,-0.016129240377294907
STZ,0.021969134201607954
PSA,-0.016949152542372836
LEN,-0.036629988460665786
KIM,-0.006779661016949157
VAR,0.010152959330840039
HST,-0.7591824585772399
MXIM,-0.03834572271386427
EXPD,0.0869492627851729
J,0.016129032258064502
RRC,0.01408450704225328
PEAK,0.0
COG,-0.030303030303030276
FAST,0.18268074975377857
LHX,0.08504398826979465
PXD,-0.118
APH,-0.017850000000000033
WEC,0.0043290043290042934
PBCT,0.0
XRAY,0.041094989698855944
WELL,-0.02941176470588236
JNY,0.10177699115044248
VTR,0.05635620563562038
HRL,0.04022988505747116
WDC,0.575
FMC,0.0
CBE,-0.06874129122155137
KBH,0.012820512820512775
CLF,0.16128718236597805
ROST,0.1160714285714286
ROP,-0.03448275862068961
HP,-0.11764776771726293
OKE,-0.044946069849940096
CERN,-0.0402683482728905
JCI,-0.07693720161586481
TT,-0.03311127939861469
ODP,-0.014869888475836257
NYT,-0.05025125628140703
PRGO,0.02439183036295045
TLAB,0.10754991203243325
LRCX,-0.21481672429680843
PNR,-0.09999872358349682
RRD,-0.004273504273504258
PVH,0.023346303501945442
BIG,0.031847133757961776
REGN,0.1869918699186992
KSU,0.07438186813186798
HNZ,0.04877286015364746
FHN,-0.04992810712039075
AMD,-0.2582159624413145
VRTX,0.22448979591836737
MOLX,0.02509669402684689
TER,-0.12669683257918551
MHK,-0.07377049180327866
LIFE,0.43999999999999995
SLM,-0.008334525460731768
NBR,-0.07894736842105265
JBHT,-0.07692307692307687
ATI,-0.023668639053254448
CHD,0.1249945652646498
FRT,-0.08786610878661083
UDR,-0.007751937984496138
HOLX,-0.02777777777777779
FL,-0.09045226130653261
THC,0.16883116883116855
ALK,0.2549019607843137
AJG,0.16535433070866135
LNT,-0.020979314396005533
COO,0.10000000000000009
IDXX,0.030612244897959107
PBI,0.02614379084967311
SNPS,0.08421052631578951
RJF,-0.04424778761061943
DXC,0.0013608779008382754
SWN,0.0060606060606061
TGNA,0.07591702235523079
R,-0.06584362139917699
BKR,-0.05758986014406475
BBBY,0.007692307692307665
MUR,-0.05013184221984124
MGM,-0.12398921832884102
AOS,-0.07438016528925617
AN,0.0
CDNS,0.1204830889936288
ABMD,-0.09999999999999998
EVRG,0.027972027972027913
HFC,-0.049456302859444246
ROL,0.005241493804340136
EQT,-0.05151397740279062
JKHY,0.08196721311475419
PCG,0.028368794326241176
TFX,-0.11153846153846159
ATO,0.020491803278688714
GT,0.025787965616045794
FLR,-0.003058103975535187
MAT,0.04977375565610864
IEX,0.0
JEF,-0.0029316598656280446
WRB,-0.09941449102922939
STE,0.03947368421052633
ZBRA,0.15000166668518533
M,0.03267973856209161
WST,-0.02564102564102566
BIO,-0.06481481481481477
JWN,0.13008410384997138
HOG,-0.10372340425531912
KSS,0.005208333333333259
HRB,0.039087947882736174
TIF,0.11062392766687545
TRMB,-0.11458333333333337
XRX,0.08747890581053763
