,t+1
D,-0.047094339622641535
KLAC,-0.02692925774762478
GLW,0.0077237829111043155
DHR,-0.08330401125967624
ETN,-0.05788238405341983
MSI,-0.06560787744043961
NI,0.0
USB,0.0
WHR,-0.038330610021786504
WY,-0.07302048928769778
RTX,0.010002268088001642
HUM,-0.10487219534493919
HBAN,0.010797600533214657
TSN,0.0702172957608207
TXN,-0.08125417356291664
STT,-0.0667808219178081
K,-0.043230769230769295
LEG,0.0
L,-0.07209805335255937
MKC,-0.03497023809523825
NTRS,-0.00633817163869399
SPGI,0.01941747572815533
GE,-0.03883868548970937
OMC,0.050000000000000044
ES,-0.02352941176470591
ROK,-0.0769503785830179
VNO,0.008684936330027204
ED,-0.02343749999999989
PNW,-0.0060975609756097615
PPL,0.012823134703713768
ETR,0.0092592592592593
IP,-0.04109558586498596
COP,-0.012196422553356512
AEP,-0.028368794326241176
CVS,0.005478260869565377
XEL,0.03738317757009346
SO,-0.029126213592232997
PEP,0.0
CVX,0.0772357723577235
PFE,-0.05729777556372995
KR,-0.03252021944644079
PPG,-0.03617391304347817
IBM,-0.046511627906976716
PG,-0.02469707213672978
DTE,0.010309278350515427
KMB,-0.037935626855353566
CAT,-0.18333333333333335
CPB,-0.04148278905560454
KO,-0.05526036131774714
CL,-0.047670875054418915
PEG,-0.06504142011834324
BMY,-0.07339829981339407
DE,-0.14345991561181426
BA,-0.11115758653142327
HSY,0.0062611806797854275
EXC,-0.03448275862068961
XOM,-0.013250634338877965
EIX,-0.042174952491877526
F,-0.0319979692024388
GD,-0.134453781512605
HAL,-0.10869565217391308
MO,-0.03435978284362973
UNP,-0.03731424232563174
MRK,-0.05697258379612358
HON,0.011029105097794645
ABT,-0.06099820529401945
HWM,-0.030608258333984395
SHW,0.0
EMR,-0.0578538495547275
SLB,-0.06166219839142095
CMI,-0.1258278145695364
CSX,-0.13987884160756492
CLX,-0.026617584595780786
GIS,-0.04208705678869995
NEM,-0.032578147745435326
MCD,-0.03139159053677121
LLY,-0.04555823089595734
BAX,-0.05228862128589673
BDX,-0.05681818181818177
JNJ,-0.039776396907720724
GPC,-0.06956107122990107
HPQ,-0.016853765740080684
WMB,-0.1987574238146237
JPM,-0.07246376811594213
IFF,0.07792207792207795
NEE,-0.015325153787918211
TAP,-0.07291666666666663
BAC,-0.06201330879229783
DUK,-0.04868893937436847
AXP,-0.1260157276984324
WFC,-0.1348247951786654
LNC,-0.01468587247219999
DIS,0.0
INTC,-0.03973011827953565
TGT,-0.03188368794326246
TXT,-0.03959143089577877
VFC,0.0399769901554472
WBA,-0.013723699590882599
AIG,-0.10394348650480167
FDX,-0.09424083769633507
PCAR,0.0077187211971152525
ADP,-0.034199093266182645
GWW,-0.0219681011134516
MAS,-0.06503210204309628
ADM,-0.07167343829355
WMT,-0.05795314426633791
SNA,0.06427769461077815
SWK,-0.12294275785194408
BF.B,-0.03795927774779628
AAPL,-0.08196119318815176
OXY,0.032050596638296236
CAG,-0.04953520156325908
LOW,0.0
PHM,0.0818242614180249
HES,0.05769230769230771
BLL,0.0
NUE,-0.03278674191588238
APD,-0.11267858829551569
PKI,0.007194244604316502
NOC,-0.014925733289167575
CNP,-0.025638759846495662
TJX,0.08315498522671128
DOV,-0.048346480972325745
PH,-0.13375796178343968
ITW,0.04579446796955855
GPS,-0.008945305208138854
MDT,0.02947072692106789
SYY,0.034375335696637865
MMC,-0.032579710144927665
AVY,-0.049180327868852514
PNC,-0.11161165048543698
NKE,0.0669928571428573
ECL,0.07539684714056372
GL,-0.03385749784550207
MRO,-0.06383008551801483
KEY,-0.032258064516129004
LUV,-0.03493813795669265
AMAT,-0.04631372983349946
BK,-0.018984329510645215
CMA,-0.03488372093023229
AON,0.02409638554216853
EFX,-0.05757674619294684
APA,-0.0350877192982455
CINF,-0.006488921674526527
RF,-0.010123225069364694
LUMN,-0.033204427256967706
CMS,0.021739130434782705
AFL,-0.06698090068569884
VMC,-0.0028505747126437164
ADI,-0.11319615636162372
RAD,-0.08219914040114618
CCK,-0.04036363636363649
RHI,0.0
SYK,-0.11531697512771122
TRV,-0.09189189189189184
CMCSA,-0.06264842191569853
MTB,0.0
VTRS,-0.09892525647288719
TMO,0.03410400705132588
PSA,0.020408163265306145
LEN,-0.049581049021262924
VAR,-0.07586103773114683
HST,-0.006580735954965999
J,-0.010122448979591914
RRC,0.08333333333333326
LHX,-0.15573770491803274
WEC,0.0
HRL,-0.12832392197125264
WDC,-0.05882352941176472
FMC,-0.0601846311650569
CBE,-0.17567567567567566
CLF,-0.04598073267628955
HP,-0.1220960887324749
OKE,0.026549030390270012
TT,-0.10000258421304231
NYT,-0.04352362498136819
TLAB,-0.08606811145510829
PNR,0.12710359316454078
RRD,-0.05384336475707041
PVH,0.023749999999999938
KSU,-0.02925557593897843
HNZ,-0.04515389364141453
AMD,-0.05999520038396933
MOLX,-0.015549260308467039
TER,0.05084745762711873
NBR,-0.1558441558441559
FL,-0.0686
THC,-0.05645161290322587
ALK,-0.022222222222222254
LNT,0.017496503038497035
PBI,0.026953012395503073
DXC,-0.03029160660827168
SWN,-0.01021216153337512
TGNA,-0.09962539178223351
R,-0.03813097087699591
MUR,0.07738151076873834
EVRG,0.0
ROL,-0.08129244016849835
EQT,-0.13260000668010152
PCG,0.042778918548939115
TFX,0.03300173693352293
GT,-0.02717391304347827
FLR,-0.07284768211920534
MAT,-0.1283783783783783
JEF,-0.07149258814461668
WST,-0.09999999999999998
BIO,-0.1191315112846395
JWN,0.0
TYL,-0.1407916567907086
HRB,-0.15479352813330116
XRX,-0.10072090178259363
