Date,Open,High,Low,Close,Volume,openinterest
1980-03-17,0.4177802164304221,0.4416497485139461,0.4177802164304221,0.4177802164304221,21999,0
1980-03-18,0.4201505868007927,0.4273299801859473,0.3867293400396281,0.4201505868007927,46699,0
1980-03-19,0.4130004572473709,0.4249205913732663,0.4130004572473709,0.4130004572473709,18499,0
1980-03-20,0.4153708276177412,0.4249205913732663,0.4130004572473709,0.4153708276177412,14399,0
1980-03-21,0.4153708276177412,0.4201505868007927,0.4130004572473709,0.4153708276177412,36699,0
1980-03-24,0.3819495808565767,0.4249205913732663,0.3819495808565767,0.3819495808565767,26799,0
1980-03-25,0.3723998171010516,0.3891309251638471,0.3533100442005792,0.3723998171010516,42099,0
1980-03-26,0.3748092059137326,0.3939106843468983,0.3748092059137326,0.3748092059137326,48999,0
1980-03-27,0.3437602804450541,0.367629812528578,0.30078926992836463,0.3437602804450541,83099,0
1980-03-28,0.3819495808565767,0.3819495808565767,0.3533100442005792,0.3819495808565767,64899,0
1980-03-31,0.3939106843468983,0.4058191129401006,0.3819495808565767,0.3939106843468983,32999,0
1980-04-01,0.3962693491845755,0.4034604481024234,0.3939106843468983,0.3962693491845755,8599,0
1980-04-02,0.4010491083676269,0.4082304526748972,0.3939106843468983,0.4010491083676269,19999,0
1980-04-03,0.3914993446121018,0.4058191129401006,0.3914993446121018,0.3914993446121018,21899,0
1980-04-07,0.3557096784026826,0.3819495808565767,0.3557096784026826,0.3557096784026826,15899,0
1980-04-08,0.367629812528578,0.367629812528578,0.3533100442005792,0.367629812528578,44499,0
1980-04-09,0.3795792104862064,0.3795792104862064,0.3652594421582076,0.3795792104862064,34799,0
1980-04-10,0.3771795762841031,0.3771795762841031,0.3604894375857339,0.3771795762841031,56999,0
1980-04-11,0.3986806889193721,0.4034604481024234,0.3819495808565767,0.3986806889193721,36599,0
1980-04-14,0.3891309251638471,0.3962693491845755,0.3891309251638471,0.3891309251638471,18699,0
1980-04-15,0.3914993446121018,0.3962693491845755,0.3867293400396281,0.3914993446121018,9099,0
1980-04-16,0.3795792104862064,0.3986806889193721,0.3723998171010516,0.3795792104862064,40999,0
1980-04-17,0.3914993446121018,0.4058191129401006,0.3771795762841031,0.3914993446121018,13299,0
1980-04-18,0.4201505868007927,0.4249205913732663,0.3939106843468983,0.4201505868007927,55999,0
1980-04-21,0.4678896509678403,0.4846207590306356,0.43447035512879134,0.4678896509678403,198399,0
1980-04-22,0.4535698826398415,0.4774394147233654,0.4511995122694712,0.4535698826398415,76799,0
1980-04-23,0.4487901234567901,0.4631196463953665,0.4416497485139461,0.4487901234567901,61899,0
1980-04-24,0.4678896509678403,0.4678896509678403,0.4392403597012651,0.4678896509678403,32499,0
1980-04-25,0.4487901234567901,0.4487901234567901,0.43447035512879134,0.4487901234567901,87799,0
1980-04-28,0.4440201188843165,0.4511995122694712,0.4392403597012651,0.4440201188843165,43399,0
1980-04-29,0.43447035512879134,0.4392403597012651,0.4273299801859473,0.43447035512879134,31899,0
1980-04-30,0.4297003505563177,0.4392403597012651,0.4273299801859473,0.4297003505563177,24699,0
1980-05-01,0.4869891784788904,0.496540893156531,0.43209998475842104,0.4869891784788904,107899,0
1980-05-02,0.47985075445816205,0.5013108977290048,0.4631196463953665,0.47985075445816205,127399,0
1980-05-05,0.4631196463953665,0.4774394147233654,0.4559695168419448,0.4631196463953665,40299,0
1980-05-06,0.4655192805974699,0.4774394147233654,0.4392403597012651,0.4655192805974699,95299,0
1980-05-07,0.4631196463953665,0.4678896509678403,0.4583398872123153,0.4631196463953665,27199,0
1980-05-08,0.4655192805974699,0.4678896509678403,0.4583398872123153,0.4655192805974699,18499,0
1980-05-09,0.4583398872123153,0.4655192805974699,0.4559695168419448,0.4583398872123153,17599,0
1980-05-12,0.4511995122694712,0.4535698826398415,0.4416497485139461,0.4511995122694712,30299,0
1980-05-13,0.4583398872123153,0.4655192805974699,0.4511995122694712,0.4583398872123153,22599,0
1980-05-14,0.4511995122694712,0.4655192805974699,0.4487901234567901,0.4511995122694712,22899,0
1980-05-15,0.4559695168419448,0.4583398872123153,0.4440201188843165,0.4559695168419448,45599,0
1980-05-16,0.4702990397805212,0.4750690443529949,0.4535698826398415,0.4702990397805212,53299,0
1980-05-19,0.4774394147233654,0.4917591830513641,0.4750690443529949,0.4774394147233654,38399,0
1980-05-20,0.4750690443529949,0.4822094192958391,0.4726694101508917,0.4750690443529949,40099,0
1980-05-21,0.4631196463953665,0.4774394147233654,0.4583398872123153,0.4631196463953665,18899,0
1980-05-22,0.4702990397805212,0.4702990397805212,0.4535698826398415,0.4702990397805212,33899,0
1980-05-23,0.4750690443529949,0.4822094192958391,0.4702990397805212,0.4750690443529949,35199,0
1980-05-27,0.4678896509678403,0.47985075445816205,0.4678896509678403,0.4678896509678403,15599,0
1980-05-28,0.4631196463953665,0.4726694101508917,0.4631196463953665,0.4631196463953665,21899,0
1980-05-29,0.4511995122694712,0.4702990397805212,0.4487901234567901,0.4511995122694712,20599,0
1980-05-30,0.4702990397805212,0.4702990397805212,0.43447035512879134,0.4702990397805212,29599,0
1980-06-02,0.4750690443529949,0.4869891784788904,0.4631196463953665,0.4750690443529949,30999,0
1980-06-03,0.4655192805974699,0.4822094192958391,0.4655192805974699,0.4655192805974699,33599,0
1980-06-04,0.5204104252400549,0.5228198140527359,0.4678896509678403,0.5204104252400549,82799,0
1980-06-05,0.5108606614845298,0.5323598231976833,0.4989405273586343,0.5108606614845298,95099,0
1980-06-06,0.5419095869532083,0.5538297210791038,0.5204104252400549,0.5419095869532083,108399,0
1980-06-09,0.5323598231976833,0.5490597165066301,0.5299601889955801,0.5323598231976833,53899,0
1980-06-10,0.539509952751105,0.5419095869532083,0.5347301935680536,0.539509952751105,51799,0
1980-06-11,0.5538297210791038,0.5610091144642585,0.5323598231976833,0.5538297210791038,111399,0
1980-06-12,0.5514593507087334,0.5610091144642585,0.539509952751105,0.5514593507087334,65199,0
