Date,Open,High,Low,Close,Volume,openinterest
1989-06-23,0.33431875,0.3415875,0.31978125,0.33431875,1449400,0
1989-06-26,0.35611875,0.3633875,0.33431875,0.35611875,457600,0
1989-06-27,0.3415875,0.35611875,0.3415875,0.3415875,190900,0
1989-06-28,0.33431875,0.35611875,0.33431875,0.33431875,185800,0
1989-06-29,0.32705,0.3415875,0.32705,0.32705,61100,0
1989-06-30,0.32705,0.3415875,0.32705,0.32705,87900,0
1989-07-03,0.3415875,0.3415875,0.32705,0.3415875,5900,0
1989-07-05,0.32705,0.32705,0.32705,0.32705,8600,0
1989-07-06,0.33431875,0.3415875,0.32705,0.33431875,10100,0
1989-07-07,0.33798125,0.3415875,0.32705,0.33798125,65000,0
1989-07-10,0.33431875,0.34885,0.33431875,0.33431875,26200,0
1989-07-11,0.3415875,0.35611875,0.3415875,0.3415875,129200,0
1989-07-12,0.3415875,0.35611875,0.3415875,0.3415875,5700,0
1989-07-13,0.3415875,0.35611875,0.3415875,0.3415875,3700,0
1989-07-14,0.3415875,0.34885,0.3415875,0.3415875,13700,0
1989-07-17,0.34885,0.34885,0.34885,0.34885,36100,0
1989-07-18,0.34885,0.34885,0.33431875,0.34885,19800,0
1989-07-19,0.3633875,0.3706625,0.3415875,0.3633875,224700,0
1989-07-20,0.37791875,0.3851875,0.3633875,0.37791875,81100,0
1989-07-21,0.3706625,0.37791875,0.3633875,0.3706625,21100,0
1989-07-24,0.3633875,0.3706625,0.35611875,0.3633875,14600,0
1989-07-25,0.3633875,0.3706625,0.3633875,0.3633875,27900,0
1989-07-26,0.3706625,0.3706625,0.3633875,0.3706625,36700,0
1989-07-27,0.3706625,0.3706625,0.3633875,0.3706625,42700,0
1989-07-28,0.3633875,0.37791875,0.3633875,0.3633875,4700,0
1989-07-31,0.3706625,0.37791875,0.3633875,0.3706625,89500,0
1989-08-01,0.3633875,0.3706625,0.3633875,0.3633875,36000,0
1989-08-02,0.3633875,0.3706625,0.3633875,0.3633875,3000,0
1989-08-03,0.3706625,0.3706625,0.3633875,0.3706625,147900,0
1989-08-04,0.37791875,0.37791875,0.35611875,0.37791875,224000,0
1989-08-07,0.3924625,0.39973125,0.3851875,0.3924625,33600,0
1989-08-08,0.39973125,0.4142625,0.3924625,0.39973125,25900,0
1989-08-09,0.40700000000000003,0.40700000000000003,0.39973125,0.40700000000000003,12600,0
1989-08-10,0.4142625,0.4142625,0.4142625,0.4142625,800,0
1989-08-11,0.39973125,0.42153125,0.39973125,0.39973125,1700,0
1989-08-14,0.4288,0.4288,0.40700000000000003,0.4288,17800,0
1989-08-15,0.42153125,0.4288,0.4142625,0.42153125,15000,0
1989-08-16,0.4142625,0.4288,0.4142625,0.4142625,30600,0
1989-08-17,0.4106625,0.42153125,0.4106625,0.4106625,32900,0
1989-08-18,0.40700000000000003,0.4142625,0.39973125,0.40700000000000003,4700,0
1989-08-21,0.4033875,0.4106625,0.39973125,0.4033875,32000,0
1989-08-22,0.3924625,0.40700000000000003,0.3924625,0.3924625,58400,0
1989-08-23,0.3924625,0.39973125,0.3851875,0.3924625,51800,0
1989-08-24,0.40700000000000003,0.4288,0.3924625,0.40700000000000003,130000,0
1989-08-25,0.4142625,0.4288,0.4142625,0.4142625,10800,0
1989-08-28,0.4142625,0.4288,0.4142625,0.4142625,6200,0
1989-08-29,0.42153125,0.42153125,0.42153125,0.42153125,4000,0
1989-08-30,0.40700000000000003,0.4288,0.40700000000000003,0.40700000000000003,300,0
1989-08-31,0.42153125,0.42153125,0.42153125,0.42153125,1000,0
1989-09-01,0.4142625,0.4288,0.4142625,0.4142625,2300,0
1989-09-05,0.42153125,0.42153125,0.40700000000000003,0.42153125,4100,0
1989-09-06,0.40700000000000003,0.40700000000000003,0.40700000000000003,0.40700000000000003,1900,0
1989-09-07,0.40700000000000003,0.40700000000000003,0.40700000000000003,0.40700000000000003,500,0
1989-09-08,0.40700000000000003,0.40700000000000003,0.40700000000000003,0.40700000000000003,1500,0
1989-09-11,0.42153125,0.42153125,0.40700000000000003,0.42153125,5100,0
1989-09-12,0.4288,0.4288,0.42153125,0.4288,6600,0
1989-09-13,0.43606875,0.45786875,0.43606875,0.43606875,5500,0
1989-09-14,0.43606875,0.44333125,0.43606875,0.43606875,2000,0
1989-09-15,0.44333125,0.44333125,0.44333125,0.44333125,100,0
1989-09-18,0.43606875,0.44333125,0.43606875,0.43606875,2800,0
1989-09-19,0.4324625,0.44333125,0.4324625,0.4324625,8800,0
1989-09-20,0.4506,0.4506,0.43606875,0.4506,21700,0
1989-09-21,0.4506,0.4506,0.43606875,0.4506,35600,0
1989-09-22,0.43606875,0.4506,0.43606875,0.43606875,1500,0
1989-09-25,0.43606875,0.43606875,0.43606875,0.43606875,100,0
1989-09-26,0.4651375,0.4724125,0.44333125,0.4651375,76900,0
1989-09-27,0.45786875,0.45786875,0.447,0.45786875,206100,0
1989-09-28,0.4724125,0.4724125,0.45426875,0.4724125,30200,0
1989-09-29,0.4651375,0.4724125,0.45786875,0.4651375,29300,0
1989-10-02,0.4651375,0.4651375,0.45786875,0.4651375,50500,0
1989-10-03,0.46153125,0.4688,0.46153125,0.46153125,66700,0
1989-10-04,0.4688,0.47966875,0.45786875,0.4688,144300,0
1989-10-05,0.5087375,0.5087375,0.47966875,0.5087375,208800,0
1989-10-06,0.52328125,0.52328125,0.50148125,0.52328125,20100,0
1989-10-09,0.52328125,0.52328125,0.5124125,0.52328125,186300,0
1989-10-10,0.5087375,0.52328125,0.5087375,0.5087375,3700,0
1989-10-11,0.5160125,0.5160125,0.5051375,0.5160125,10900,0
1989-10-13,0.50148125,0.52328125,0.50148125,0.50148125,570600,0
1989-10-16,0.4869375,0.4869375,0.4724125,0.4869375,7800,0
1989-10-17,0.4869375,0.4869375,0.4869375,0.4869375,2200,0
1989-10-18,0.47966875,0.4942125,0.47966875,0.47966875,1100,0
1989-10-19,0.4942125,0.4942125,0.4942125,0.4942125,400,0
1989-10-20,0.4942125,0.4942125,0.4942125,0.4942125,200,0
1989-10-24,0.47966875,0.50148125,0.4651375,0.47966875,27900,0
1989-10-25,0.4869375,0.4869375,0.4724125,0.4869375,10400,0
1989-10-26,0.47966875,0.4942125,0.47966875,0.47966875,2400,0
1989-10-27,0.4506,0.4869375,0.4506,0.4506,11600,0
1989-10-30,0.4651375,0.4651375,0.4506,0.4651375,50600,0
1989-10-31,0.4651375,0.4651375,0.4506,0.4651375,31400,0
1989-11-02,0.4506,0.45786875,0.4506,0.4506,8300,0
1989-11-03,0.45786875,0.4651375,0.4506,0.45786875,21500,0
1989-11-06,0.45786875,0.4651375,0.4506,0.45786875,48000,0
1989-11-07,0.45786875,0.4724125,0.4506,0.45786875,43200,0
1989-11-08,0.4869375,0.4869375,0.45786875,0.4869375,96200,0
1989-11-09,0.4869375,0.4869375,0.47966875,0.4869375,6000,0
1989-11-10,0.4869375,0.4942125,0.47966875,0.4869375,34300,0
1989-11-13,0.47966875,0.4942125,0.47966875,0.47966875,1800,0
1989-11-14,0.47966875,0.4942125,0.47966875,0.47966875,800,0
1989-11-16,0.4869375,0.4869375,0.4869375,0.4869375,1000,0
1989-11-17,0.4942125,0.4942125,0.47966875,0.4942125,19000,0
1989-11-20,0.47966875,0.4942125,0.47966875,0.47966875,600,0
1989-11-21,0.47966875,0.4942125,0.4724125,0.47966875,131200,0
1989-11-22,0.47966875,0.4942125,0.47606875,0.47966875,81800,0
1989-11-24,0.47966875,0.4942125,0.47966875,0.47966875,300,0
1989-11-27,0.4651375,0.47966875,0.4651375,0.4651375,5500,0
1989-11-28,0.4724125,0.4724125,0.45786875,0.4724125,26600,0
1989-11-29,0.4651375,0.4651375,0.45786875,0.4651375,47700,0
1989-11-30,0.4651375,0.4651375,0.45786875,0.4651375,202700,0
1989-12-01,0.46153125,0.4651375,0.45786875,0.46153125,13100,0
1989-12-04,0.45786875,0.4651375,0.45786875,0.45786875,18600,0
1989-12-05,0.46153125,0.4651375,0.45786875,0.46153125,17400,0
1989-12-06,0.4651375,0.4651375,0.4506,0.4651375,28500,0
1989-12-07,0.4506,0.4651375,0.4506,0.4506,2800,0
1989-12-08,0.4506,0.45786875,0.44333125,0.4506,14700,0
1989-12-11,0.44333125,0.45786875,0.44333125,0.44333125,2600,0
1989-12-12,0.45426875,0.45786875,0.43973125,0.45426875,58400,0
1989-12-13,0.45786875,0.45786875,0.43606875,0.45786875,38900,0
1989-12-14,0.44333125,0.447,0.43606875,0.44333125,17100,0
1989-12-15,0.45786875,0.45786875,0.43606875,0.45786875,110500,0
1989-12-18,0.4506,0.45786875,0.43606875,0.4506,38500,0
1989-12-19,0.44333125,0.4506,0.43606875,0.44333125,243500,0
1989-12-20,0.4506,0.4506,0.43606875,0.4506,2400,0
1989-12-21,0.43606875,0.4506,0.43606875,0.43606875,49900,0
