Date,Open,High,Low,Close,Volume,openinterest
1994-03-17,0.5625,0.6197916666666666,0.5416708333333333,0.6093708333333333,1961901,0
1994-03-18,0.625,0.6354208333333333,0.5989583333333334,0.6354208333333333,377000,0
1994-03-21,0.6354208333333333,0.65625,0.6197916666666666,0.6354208333333333,95500,0
1994-03-22,0.65625,0.6666708333333333,0.6354208333333333,0.6354208333333333,150900,0
1994-03-23,0.6458291666666667,0.6458291666666667,0.625,0.6354208333333333,67000,0
1994-03-24,0.6406208333333333,0.6406208333333333,0.625,0.6406208333333333,54300,0
1994-03-25,0.6406208333333333,0.6666708333333333,0.625,0.6666708333333333,53900,0
1994-03-28,0.6666708333333333,0.6666708333333333,0.625,0.6302083333333334,100800,0
1994-03-29,0.6354208333333333,0.6354208333333333,0.59375,0.59375,35400,0
1994-03-30,0.59375,0.6145791666666667,0.59375,0.6041708333333333,47700,0
1994-03-31,0.5989583333333334,0.5989583333333334,0.5625,0.5781208333333333,41100,0
1994-04-04,0.5729208333333333,0.5729208333333333,0.5520791666666667,0.5677083333333334,86700,0
1994-04-05,0.5677083333333334,0.5833291666666667,0.5625,0.5833291666666667,20200,0
1994-04-06,0.5885416666666666,0.6041708333333333,0.5833291666666667,0.5885416666666666,18200,0
1994-04-07,0.6041708333333333,0.6145791666666667,0.5989583333333334,0.6145791666666667,4100,0
1994-04-08,0.6145791666666667,0.625,0.6041708333333333,0.6093708333333333,7900,0
1994-04-11,0.625,0.625,0.6093708333333333,0.625,6200,0
1994-04-12,0.625,0.6302083333333334,0.6145791666666667,0.6197916666666666,35100,0
1994-04-13,0.6197916666666666,0.6197916666666666,0.6041708333333333,0.6197916666666666,31000,0
1994-04-14,0.6041708333333333,0.6145791666666667,0.6041708333333333,0.6145791666666667,700,0
1994-04-15,0.6093708333333333,0.6093708333333333,0.59375,0.6093708333333333,34500,0
1994-04-18,0.59375,0.6093708333333333,0.5885416666666666,0.6041708333333333,36700,0
1994-04-19,0.6041708333333333,0.6041708333333333,0.5729208333333333,0.59375,17600,0
1994-04-20,0.5833291666666667,0.59375,0.5833291666666667,0.5833291666666667,3200,0
1994-04-21,0.5833291666666667,0.5885416666666666,0.5729208333333333,0.5833291666666667,139800,0
1994-04-22,0.5729208333333333,0.5833291666666667,0.5729208333333333,0.5833291666666667,21500,0
1994-04-25,0.5833291666666667,0.59375,0.5755208333333334,0.5833291666666667,200700,0
1994-04-26,0.59375,0.6041708333333333,0.5833291666666667,0.6041708333333333,108400,0
1994-04-28,0.6145791666666667,0.6145791666666667,0.6041708333333333,0.6093708333333333,8000,0
1994-04-29,0.6093708333333333,0.625,0.6041708333333333,0.6041708333333333,52600,0
1994-05-02,0.6197916666666666,0.625,0.6145791666666667,0.625,25000,0
1994-05-03,0.625,0.65625,0.625,0.6458291666666667,50600,0
1994-05-04,0.6354208333333333,0.65625,0.6354208333333333,0.65625,85500,0
1994-05-05,0.65625,0.6666708333333333,0.6510416666666666,0.6666708333333333,99500,0
1994-05-06,0.65625,0.6666708333333333,0.6458291666666667,0.65625,22000,0
